N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
116.53   127.08   118.29   117.76   1.83   
124.81   127.80   121.71   118.99   1.99   
122.98   121.77   120.54   118.11   1.94   
124.60   127.80   124.29   121.52   1.92   
128.41   129.13   122.19   120.79   2.04   
126.88   128.81   121.09   125.53   2.04   
128.81   128.12   121.46   121.52   2.00   
128.51   128.29   122.02   120.30   2.01   
130.71   126.19   122.51   120.31   2.05   
124.81   127.29   124.03   122.25   2.01   
131.69   125.39   122.64   120.30   2.07   
130.08   126.60   120.54   120.43   2.06   
128.41   127.20   123.51   119.58   2.04   
127.39   127.68   123.85   121.46   2.01   
129.35   128.71   123.59   121.21   2.07   
127.80   127.39   121.63   123.41   2.02   
129.13   125.60   126.38   120.07   2.08   
129.03   129.55   120.97   123.08   2.05   
127.80   129.13   123.14   126.99   1.98   
128.29   129.45   121.03   122.51   2.03   
125.88   127.80   122.31   120.25   2.00   
128.61   130.84   122.25   118.40   2.03   
125.39   125.88   120.05   121.40   1.99   
128.32   126.76   123.08   119.58   2.01   
128.19   127.39   123.33   121.88   1.99   
127.80   127.70   123.51   121.96   1.98   
124.21   129.06   121.94   122.45   1.99   
128.09   129.23   120.84   121.53   2.03   
128.09   128.63   121.15   122.25   2.02   
128.54   125.58   124.94   120.79   2.02   
126.38   126.88   122.45   121.09   1.97   
130.41   126.29   122.39   121.88   2.03   
127.90   130.82   121.52   119.35   2.04   
129.55   124.60   122.90   122.08   2.07   
127.70   128.29   120.67   120.05   2.00   
128.93   129.75   121.52   122.27   2.02   
124.51   131.35   123.33   119.23   1.93   
125.09   126.50   122.57   119.23   1.95   
127.58   122.80   121.32   117.65   2.04   
129.25   128.41   121.03   119.34   2.04   
127.20   127.08   121.46   119.94   2.01   
123.54   123.54   119.11   120.35   1.99   
124.32   126.69   118.69   118.58   2.03   
127.10   124.69   119.82   121.59   2.03   
126.88   125.39   123.77   122.27   1.97   
128.71   127.80   120.84   121.03   2.06   
128.00   128.93   119.88   121.94   2.01   
128.09   125.58   122.33   121.52   2.00   
127.17   126.29   121.34   120.73   1.96   
127.29   127.39   121.08   122.21   2.03   
127.49   126.69   123.63   121.77   1.96   
132.03   129.55   122.57   119.88   2.05   
124.21   125.39   122.76   120.79   1.95   
128.00   130.61   121.77   120.37   2.01   
129.23   127.90   119.88   120.79   2.05   
130.18   128.41   125.86   121.94   2.09   
125.02   127.78   122.96   118.47   1.96   
128.32   127.39   123.71   123.20   2.02   
126.10   128.09   122.64   119.28   1.97   
126.98   128.63   123.45   128.27   2.02   
127.39   129.78   123.02   119.81   1.97   
128.00   127.00   121.46   120.55   1.97   
127.80   128.00   122.51   120.92   2.00   
127.90   126.67   122.70   120.73   2.01   
131.38   123.07   121.88   119.65   2.15   
129.33   127.49   120.24   120.07   2.05   
128.71   130.71   121.71   121.52   2.03   
122.42   127.29   120.84   121.96   1.97   
129.55   128.00   121.40   122.94   2.09   
127.39   126.79   120.61   122.37   2.05   
129.35   127.29   125.78   121.52   2.02   
126.79   124.90   119.94   122.58   1.99   
126.67   125.98   122.64   121.96   2.01   
129.85   126.69   123.14   121.03   2.04   
126.57   125.98   122.76   121.90   1.96   
127.10   127.17   122.64   117.42   2.09   
127.20   124.51   119.17   121.52   1.93   
129.15   129.75   122.70   121.96   2.03   
128.61   127.20   121.77   120.54   2.02   
129.55   128.81   122.70   120.61   2.05   
128.41   123.66   122.39   120.35   2.02   
128.19   129.65   121.15   118.00   2.00   
128.09   129.75   121.59   122.02   2.04   
129.33   129.06   130.65   122.51   2.04   
128.09   129.68   119.99   120.37   2.01   
126.29   127.39   123.53   122.19   1.94   
127.08   127.90   121.15   118.53   2.02   
127.49   126.48   120.67   124.15   2.00   
129.13   130.21   122.19   122.27   2.05   
126.69   127.39   123.77   122.25   1.99   
126.88   126.98   123.08   120.60   2.02   
129.23   127.10   120.54   121.15   2.08   
134.81   128.41   121.02   121.59   2.11   
127.80   131.15   122.19   120.07   2.00   
127.49   132.78   121.52   122.39   2.05   
128.19   127.61   121.32   120.92   2.00   
128.63   125.30   130.29   121.90   2.01   
126.19   125.30   121.57   118.69   1.98   
126.60   129.33   122.70   122.84   1.97   
127.20   127.58   120.60   121.71   2.01   
