N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
48.53   47.02   58.51   52.25   2.01   
48.02   48.23   64.67   52.30   1.95   
49.06   47.90   64.17   51.78   2.00   
48.78   48.72   64.33   52.08   2.02   
48.08   47.66   64.76   52.31   1.96   
48.43   47.86   64.15   52.22   1.98   
48.81   47.85   63.43   51.99   1.99   
49.15   48.49   64.29   51.41   2.03   
49.08   48.75   64.67   51.48   2.05   
49.05   48.50   64.20   52.31   2.02   
48.32   47.83   64.45   52.24   2.04   
48.59   47.86   63.49   52.19   2.05   
49.11   48.00   63.86   51.81   2.00   
49.01   48.53   64.57   51.88   2.03   
48.15   48.63   64.69   52.29   1.96   
48.19   47.73   64.62   52.36   1.96   
48.55   47.83   63.90   52.03   1.99   
48.77   47.89   63.59   52.05   1.99   
48.44   47.79   64.78   51.87   2.01   
48.11   48.45   64.97   51.68   2.00   
48.29   48.59   64.04   51.61   1.99   
48.76   48.60   63.44   51.47   1.98   
49.20   47.61   63.84   51.99   2.01   
48.48   46.79   64.64   51.95   2.00   
48.28   48.09   64.40   51.24   2.02   
48.72   48.60   64.50   51.53   2.00   
49.03   47.98   64.04   51.75   2.00   
48.50   47.72   64.28   52.06   2.00   
48.22   48.57   64.66   51.32   2.00   
49.08   48.60   64.41   51.53   2.03   
49.07   48.68   63.76   51.41   1.99   
49.06   47.90   63.53   51.85   2.00   
48.40   47.89   63.29   52.03   1.97   
48.28   47.65   64.24   52.32   1.98   
48.34   47.63   64.78   51.57   2.00   
48.19   48.71   63.73   51.35   1.99   
48.75   48.71   63.69   51.49   2.00   
49.03   47.76   63.66   52.31   2.00   
49.23   48.22   64.12   51.62   2.00   
48.51   47.45   64.04   51.83   2.00   
48.75   47.72   64.41   52.00   2.01   
48.60   48.22   64.24   51.88   2.01   
48.71   48.55   64.34   52.01   1.98   
48.97   48.40   64.86   52.24   1.99   
49.14   48.38   64.81   52.26   2.00   
48.93   48.56   64.91   52.36   1.99   
48.88   48.65   64.48   52.29   1.99   
49.02   48.68   64.55   52.39   2.08   
49.00   48.38   64.78   52.40   2.08   
49.10   48.68   64.92   52.25   2.07   
49.11   48.62   64.90   52.11   2.08   
49.16   48.65   64.76   52.23   2.08   
49.09   48.65   64.33   52.33   2.07   
49.12   48.57   64.46   52.30   2.07   
49.14   48.53   64.97   52.29   2.11   
49.14   48.44   65.06   52.36   2.08   
48.96   48.57   64.99   52.51   2.07   
48.95   48.72   64.46   52.21   2.08   
49.19   48.74   64.83   52.41   2.09   
48.88   48.75   64.94   52.11   2.07   
49.11   48.71   65.01   52.12   2.07   
49.19   48.62   64.92   52.11   2.08   
48.92   48.63   64.26   52.38   2.07   
49.17   48.76   64.43   52.47   2.08   
49.19   48.70   64.33   51.97   2.09   
48.51   47.82   60.61   48.99   2.11   
48.75   48.68   64.99   52.36   2.06   
48.29   48.41   64.97   52.36   2.06   
48.75   47.76   64.52   52.06   2.10   
48.44   47.81   64.05   51.59   2.06   
48.09   47.72   64.19   52.16   2.06   
47.96   48.64   64.76   51.35   2.06   
49.12   48.44   63.36   51.23   2.07   
48.90   47.75   63.51   51.84   2.07   
48.41   47.61   64.43   51.95   2.07   
48.45   47.81   64.46   51.78   2.08   
47.96   48.59   64.76   51.50   2.05   
48.90   48.12   63.90   51.57   2.08   
48.87   47.70   63.76   52.00   2.09   
48.24   47.27   64.57   51.61   2.07   
48.15   48.45   64.50   51.22   2.04   
49.19   48.56   64.91   52.07   2.09   
49.12   48.59   64.24   52.36   2.08   
49.06   48.63   64.45   52.33   2.08   
49.03   48.48   64.80   52.23   2.07   
49.13   48.48   64.95   52.32   2.08   
48.93   48.60   64.92   52.17   2.07   
48.97   48.75   64.90   52.37   2.08   
49.14   48.80   64.85   52.36   2.08   
49.11   48.71   65.11   52.14   2.08   
49.11   48.53   65.06   51.95   2.08   
49.05   48.49   64.81   52.14   2.07   
49.17   48.66   64.64   52.46   2.08   
49.20   48.69   64.42   52.32   2.08   
49.21   48.72   64.38   52.39   2.08   
49.07   48.53   65.01   52.38   2.07   
49.02   48.51   64.79   52.40   2.07   
48.99   48.60   65.02   52.12   2.07   
48.90   48.59   64.64   52.16   2.09   
48.96   48.19   64.86   52.30   2.09   
