N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
108.70   110.72   105.73   106.24   1.65   
133.90   133.10   129.39   124.54   1.95   
134.78   131.59   128.01   126.72   1.95   
131.92   136.51   128.68   106.20   2.33   
110.72   112.50   125.73   108.25   1.99   
113.63   112.28   109.94   108.56   1.97   
110.87   113.47   129.67   108.88   1.96   
111.96   110.96   110.09   109.05   1.98   
111.42   138.06   129.94   107.10   1.97   
111.72   113.07   108.02   108.50   2.01   
112.98   140.99   110.24   109.74   2.05   
113.23   113.88   109.14   107.96   2.00   
113.40   122.98   109.60   130.94   2.03   
114.87   137.80   107.96   109.39   2.06   
115.03   122.69   109.79   107.78   2.05   
112.52   112.75   110.04   108.31   1.60   
112.28   127.17   110.96   108.40   2.02   
115.70   113.30   109.44   109.49   1.63   
111.64   130.84   108.34   107.92   1.63   
112.43   111.89   109.60   109.83   1.98   
139.61   127.70   109.33   109.35   2.45   
112.35   112.60   132.96   108.40   2.01   
113.07   131.90   109.94   106.43   2.03   
113.71   136.65   108.74   108.16   2.01   
112.11   138.88   108.60   108.25   1.97   
113.78   113.72   109.10   109.88   2.04   
115.27   111.13   109.93   109.94   2.01   
140.10   110.49   108.60   107.19   2.47   
122.33   112.90   108.74   108.40   2.20   
112.20   113.40   107.63   108.34   1.96   
138.54   112.03   109.85   107.86   2.46   
112.67   113.55   109.05   109.68   2.01   
114.13   112.28   108.21   108.30   2.06   
140.37   111.42   108.74   108.30   2.28   
112.50   114.54   109.94   108.45   2.01   
112.35   113.96   108.90   108.25   1.64   
113.71   109.51   108.90   108.07   1.99   
113.32   114.29   108.70   108.45   2.02   
112.20   114.54   129.24   109.74   2.04   
113.00   114.62   109.49   111.46   1.96   
112.35   115.21   108.74   109.44   1.99   
112.05   112.45   109.54   116.16   1.95   
113.00   111.03   108.80   107.37   1.97   
139.49   112.52   109.83   119.71   2.49   
112.11   113.07   109.89   108.05   1.99   
112.75   111.35   110.10   122.94   1.99   
114.19   115.03   109.24   107.87   2.05   
112.77   142.97   108.26   123.08   2.03   
113.55   136.87   108.54   109.64   2.01   
113.40   113.23   109.83   126.07   2.01   
115.11   114.21   109.68   108.26   2.11   
114.03   113.96   108.21   130.44   2.03   
113.38   114.46   108.65   108.30   1.98   
113.30   113.55   110.61   108.74   2.00   
111.50   114.13   108.25   108.07   1.99   
114.77   113.80   116.56   109.99   2.00   
112.52   114.95   132.00   106.82   2.04   
113.32   142.48   130.29   108.05   2.01   
113.80   114.70   109.14   107.86   2.04   
114.11   114.87   130.92   108.75   1.62   
111.64   112.05   108.94   108.59   1.98   
113.00   113.23   120.07   110.13   1.99   
112.43   112.37   108.70   106.01   1.63   
135.25   136.40   127.73   127.60   1.89   
132.78   138.91   128.27   128.35   1.93   
135.85   136.98   130.43   126.38   2.00   
135.60   134.33   128.82   132.24   2.38   
112.43   111.96   109.74   129.60   1.95   
113.57   112.83   109.10   108.50   2.02   
113.55   113.40   110.40   109.49   1.77   
112.69   112.50   109.19   110.45   1.99   
112.28   113.80   108.70   108.15   1.59   
111.51   111.33   108.40   107.05   1.99   
113.15   112.52   109.29   112.74   2.02   
113.80   112.43   109.49   107.78   2.03   
112.52   113.00   108.94   129.37   2.00   
112.92   113.63   108.99   107.39   2.04   
113.24   113.96   109.04   120.54   2.03   
111.42   113.65   129.94   108.79   1.96   
114.13   114.52   108.45   120.25   2.01   
113.23   111.51   110.59   107.48   2.04   
113.07   114.21   108.65   111.84   1.98   
113.38   113.40   108.25   107.78   2.05   
109.82   114.19   131.09   128.54   1.91   
112.60   109.51   108.56   109.04   1.97   
113.30   113.88   109.89   108.74   2.01   
114.21   112.45   110.29   108.01   2.00   
112.67   115.19   114.94   108.70   2.00   
109.74   113.63   109.00   109.44   1.99   
114.05   142.60   116.67   109.04   2.01   
111.81   114.93   109.05   108.74   1.99   
112.69   111.72   124.81   108.50   1.98   
110.87   114.79   107.62   107.24   2.00   
113.78   112.84   130.36   109.64   2.01   
113.80   110.34   109.04   107.34   2.04   
112.75   114.93   109.74   110.10   1.98   
112.05   113.00   109.89   108.10   2.01   
113.72   127.88   109.30   108.01   2.03   
111.50   111.20   131.50   108.50   1.97   
140.87   123.93   108.74   108.99   2.57   
