N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.39   44.52   49.88   47.94   1.31   
48.16   47.39   55.28   51.43   2.15   
45.29   38.82   45.94   44.59   2.39   
41.98   46.39   53.09   48.23   1.86   
46.44   45.42   54.60   47.29   2.06   
46.02   44.80   56.88   49.04   1.97   
46.67   45.25   60.47   51.49   1.99   
46.50   47.86   57.35   51.20   2.03   
48.15   46.32   64.78   52.30   2.09   
49.40   48.53   65.15   51.70   2.05   
48.88   48.66   59.36   49.53   2.04   
46.73   47.68   64.14   48.21   1.99   
48.87   47.48   63.31   45.05   2.25   
47.32   46.38   62.58   49.67   2.06   
46.77   47.34   64.12   51.93   1.91   
49.03   48.41   64.74   51.84   2.03   
48.87   49.01   59.49   48.77   2.18   
46.43   44.57   65.61   48.17   1.99   
46.78   47.11   62.32   49.39   2.00   
48.31   47.72   58.97   49.80   2.04   
48.80   46.87   63.53   49.75   2.10   
46.35   46.47   61.63   47.62   1.92   
45.80   48.05   54.23   48.54   2.03   
46.22   47.59   61.60   49.46   1.94   
48.72   48.41   65.16   52.16   2.12   
49.50   48.19   64.99   52.42   2.13   
49.19   47.98   65.27   52.03   2.08   
49.20   48.34   63.86   52.53   2.09   
48.81   49.07   63.67   47.74   2.08   
47.41   46.92   61.84   52.38   2.00   
49.28   47.13   64.34   51.85   2.10   
48.92   48.27   65.81   52.32   2.03   
48.56   48.78   64.52   52.68   1.98   
48.38   46.54   61.37   49.76   2.04   
47.83   48.30   63.25   51.83   2.08   
48.25   47.83   64.57   50.45   1.95   
46.56   48.12   60.76   51.98   1.98   
49.32   46.74   64.07   51.76   2.11   
47.21   46.23   59.37   49.45   1.96   
47.29   45.41   55.46   47.63   2.06   
48.44   48.40   60.59   49.59   2.13   
47.84   45.30   63.19   51.04   2.05   
46.02   48.01   63.06   51.40   1.96   
48.81   48.28   64.76   51.78   2.05   
48.37   48.56   65.27   52.28   2.06   
48.84   48.76   65.57   52.21   2.07   
48.93   48.78   64.74   52.56   2.08   
49.43   48.57   64.08   52.89   2.10   
48.99   48.27   64.67   51.83   2.05   
48.69   48.44   64.48   52.12   2.04   
48.25   49.21   64.45   52.30   2.03   
48.40   48.80   64.88   51.86   2.11   
45.83   46.28   59.32   51.26   1.90   
49.01   48.00   64.17   51.70   1.99   
48.12   49.01   64.03   51.70   1.96   
48.82   45.42   56.38   48.75   2.11   
47.23   46.58   51.57   48.12   2.15   
45.38   46.03   51.68   48.44   2.11   
47.88   45.88   61.37   46.79   2.12   
45.68   45.45   54.44   50.80   1.99   
48.27   47.70   63.44   51.95   2.04   
48.71   48.75   64.21   52.68   2.09   
49.55   48.63   65.66   52.22   2.12   
49.38   48.05   66.04   52.43   2.10   
49.26   48.28   64.76   52.44   2.08   
48.84   48.93   64.26   52.39   2.05   
48.28   47.23   63.83   52.32   2.05   
48.97   48.88   64.09   52.40   2.09   
49.11   48.21   65.59   52.56   2.09   
49.20   48.41   65.55   52.07   2.08   
49.20   48.34   65.70   52.08   2.09   
48.95   48.72   64.34   52.60   2.08   
48.69   49.01   63.90   52.43   2.07   
49.21   48.93   63.95   52.07   2.09   
49.12   48.52   64.52   52.08   2.06   
48.95   48.13   65.59   52.27   2.07   
48.90   48.70   65.61   52.16   2.08   
48.75   48.74   65.32   52.54   2.09   
49.58   48.76   63.93   52.90   2.11   
49.02   48.40   60.70   52.28   2.11   
47.12   47.04   57.14   51.63   1.98   
48.76   48.83   64.91   52.62   2.08   
49.32   47.62   57.32   49.97   2.10   
48.29   46.76   63.04   52.65   1.97   
48.16   46.99   62.78   52.06   1.95   
47.89   46.69   61.19   50.56   2.11   
47.78   47.75   64.88   52.36   2.03   
49.50   48.53   65.16   52.57   2.11   
49.54   48.15   64.66   52.55   2.09   
49.32   48.19   64.50   52.60   2.08   
48.38   49.20   64.47   52.08   2.04   
48.72   49.05   63.51   52.57   2.06   
49.20   48.50   63.58   52.51   2.10   
49.37   47.64   62.03   51.86   2.10   
49.35   48.43   65.84   52.16   2.08   
48.63   48.81   64.45   52.41   2.06   
48.41   48.81   64.00   52.71   2.06   
49.24   48.86   64.05   52.47   2.09   
49.14   48.69   64.58   51.95   2.07   
49.08   48.47   65.52   52.51   2.07   
