N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
24.34   46.16   44.36   48.50   1.02   
46.69   47.20   63.22   50.82   2.01   
47.45   46.08   63.53   51.04   1.98   
47.20   48.65   62.94   51.47   2.03   
47.10   46.55   61.97   48.67   2.02   
48.76   45.62   59.37   46.44   2.15   
47.98   45.52   56.98   46.99   2.16   
46.54   45.79   53.91   46.55   1.99   
44.28   45.88   53.33   48.76   1.98   
46.07   42.74   57.42   46.51   2.02   
47.13   43.18   58.59   48.87   2.02   
47.09   44.74   61.71   48.15   1.92   
47.31   45.51   63.31   51.24   1.93   
48.66   48.28   63.63   51.67   2.02   
49.17   46.57   58.65   51.00   2.02   
46.38   47.16   57.33   49.41   1.99   
47.93   48.28   60.61   51.55   1.98   
46.51   44.15   59.01   47.27   1.98   
46.57   47.38   62.18   51.96   1.97   
48.08   47.00   62.44   50.92   1.99   
48.25   48.52   63.67   51.88   1.96   
47.98   48.35   63.71   51.84   1.97   
48.99   48.08   65.11   51.87   2.03   
49.10   47.73   65.27   51.49   2.00   
48.95   47.87   63.61   52.30   2.00   
47.89   48.60   63.12   51.88   1.95   
48.12   48.63   63.55   51.49   1.97   
45.61   46.94   57.18   48.48   1.90   
48.88   46.70   64.74   50.69   1.99   
48.24   47.86   63.69   51.75   1.98   
47.98   48.59   63.39   52.10   1.95   
48.51   48.50   54.30   48.70   2.01   
46.80   46.17   63.85   50.47   2.06   
46.77   48.12   64.69   51.58   1.93   
48.38   48.29   62.78   52.54   1.99   
48.25   48.35   62.37   51.77   1.97   
47.58   47.75   62.97   51.85   2.06   
48.28   48.22   57.72   51.03   2.07   
48.88   44.86   63.22   50.66   2.00   
49.10   47.18   60.02   49.01   2.12   
44.96   44.53   55.54   47.63   1.94   
45.73   44.91   58.89   46.33   2.10   
45.94   47.27   62.81   50.20   1.95   
47.66   47.98   60.39   49.27   2.03   
47.00   46.20   62.53   51.93   1.92   
48.72   48.28   64.52   52.24   2.00   
49.08   48.38   63.95   52.36   2.08   
48.78   48.44   63.91   52.06   2.05   
48.87   48.57   63.95   51.90   2.06   
48.87   48.57   63.76   52.03   2.06   
48.72   48.31   64.57   51.92   2.07   
48.29   48.28   65.11   51.99   2.04   
48.92   48.28   63.83   51.96   2.11   
46.96   48.68   59.91   51.96   1.98   
47.83   45.56   59.46   51.89   1.96   
46.11   45.51   56.19   50.56   2.01   
48.49   45.02   60.26   48.93   1.99   
48.59   48.16   62.05   51.37   2.13   
46.50   45.25   61.35   49.67   2.15   
46.40   46.38   52.92   48.86   1.91   
47.46   47.16   62.43   50.19   2.00   
47.24   44.92   59.87   48.24   1.99   
47.59   47.82   63.12   51.74   2.08   
49.09   47.51   62.99   51.94   2.08   
48.81   48.27   63.74   51.21   2.07   
48.08   48.62   63.54   49.52   2.02   
46.34   46.67   62.27   48.16   2.00   
46.61   46.10   55.43   50.45   1.98   
48.09   48.35   60.97   50.18   1.95   
48.66   45.94   59.94   51.36   1.97   
46.40   45.33   62.70   47.56   2.04   
44.21   45.34   62.13   49.93   2.02   
46.82   47.79   60.06   48.64   1.96   
47.98   48.41   63.59   51.64   1.98   
49.07   47.50   56.43   50.81   2.01   
47.72   46.06   57.99   50.89   2.03   
48.69   46.93   62.13   48.65   2.07   
45.76   45.62   61.32   50.08   2.00   
48.92   47.66   57.24   48.94   2.06   
46.95   45.69   57.99   50.06   2.00   
46.56   48.01   58.12   50.48   2.00   
48.41   48.27   65.10   49.88   2.10   
45.09   40.35   52.68   49.29   1.92   
45.36   46.54   55.83   50.22   1.92   
49.06   45.56   57.68   50.99   2.15   
45.22   46.39   53.43   48.96   1.95   
48.09   47.62   59.22   49.35   2.01   
45.67   47.02   56.15   50.24   2.03   
47.63   46.04   57.21   49.34   1.95   
47.25   46.00   62.70   51.64   2.02   
45.35   48.03   60.13   49.04   2.00   
46.58   48.02   63.16   51.55   1.99   
47.41   47.63   61.26   49.72   1.95   
47.58   45.27   60.65   47.87   2.06   
43.66   46.50   61.41   47.67   1.91   
44.57   46.65   54.42   48.17   1.93   
45.07   45.85   55.48   48.71   2.00   
45.87   43.82   53.61   47.11   1.97   
47.53   45.56   63.09   51.51   1.95   
44.88   45.55   58.24   51.51   1.86   
