N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
78.28   78.21   75.37   98.56   1.67   
90.86   91.33   117.87   98.48   1.92   
92.32   91.23   119.64   101.43   1.95   
94.17   93.30   120.54   102.52   2.04   
95.98   92.81   119.99   101.61   2.03   
94.33   94.91   119.94   101.91   2.00   
94.11   93.35   120.18   101.70   1.99   
92.91   93.35   120.31   101.95   2.00   
94.29   92.59   119.40   100.84   2.06   
92.92   92.27   110.29   98.97   1.99   
87.43   84.35   117.82   101.61   1.85   
93.03   93.40   119.34   97.65   1.96   
94.35   92.21   119.06   101.09   1.99   
94.40   93.45   119.06   101.61   2.00   
92.64   90.19   119.88   100.84   1.96   
94.12   93.18   119.94   101.19   1.99   
93.51   93.40   120.79   101.49   1.97   
94.28   93.13   117.83   101.48   2.00   
94.39   93.14   120.35   101.70   1.99   
94.33   92.59   119.47   101.82   2.02   
94.17   92.17   120.24   101.61   1.99   
92.97   93.18   118.23   101.65   2.00   
93.95   93.52   119.99   102.13   2.01   
94.06   93.30   119.10   100.89   1.99   
94.33   92.17   116.28   75.90   9.08   
77.25   86.11   25.09   91.15   2.65   
74.84   66.56   112.20   101.31   1.58   
94.39   92.44   120.24   101.82   2.10   
94.17   92.01   116.79   101.18   2.01   
94.28   93.25   120.79   100.58   1.99   
93.85   93.40   119.99   99.38   1.98   
92.81   92.97   118.99   101.39   1.98   
93.35   93.35   116.28   100.80   1.98   
93.68   91.64   119.40   101.40   2.05   
94.40   93.23   120.31   101.91   2.01   
93.68   93.30   119.40   101.65   1.98   
93.62   93.08   120.11   100.34   1.98   
94.63   93.45   119.41   101.05   2.05   
94.29   93.13   120.18   101.26   1.99   
94.51   92.42   120.25   101.73   2.00   
91.69   93.35   120.07   101.99   2.00   
94.45   90.86   118.11   101.35   2.01   
94.06   93.01   119.82   101.66   1.98   
94.28   93.45   120.07   100.89   1.99   
94.40   93.45   120.79   101.96   2.00   
94.28   93.30   117.98   101.61   2.00   
94.33   93.25   119.99   101.61   2.04   
93.95   93.52   119.99   101.44   1.99   
94.40   92.49   118.40   101.73   2.01   
94.40   93.45   119.34   101.96   2.00   
94.35   93.57   118.40   100.50   1.99   
94.51   93.45   120.18   101.87   1.99   
94.23   93.25   118.29   101.77   1.99   
92.49   92.86   120.18   100.84   1.96   
94.44   93.30   119.28   101.43   2.00   
94.17   92.92   120.84   101.78   2.01   
94.39   93.30   120.18   101.69   1.99   
94.17   93.03   120.24   100.89   1.99   
94.23   93.62   118.93   99.67   1.99   
94.40   92.42   117.19   100.59   2.00   
94.39   93.03   120.37   100.16   2.05   
94.24   91.89   120.37   101.48   2.06   
94.17   92.49   120.24   101.65   2.02   
93.85   93.01   118.47   101.22   2.00   
93.62   92.81   119.88   100.13   2.00   
92.16   88.99   105.73   93.38   2.02   
90.09   89.69   119.64   101.39   1.90   
94.35   93.08   118.16   101.74   2.00   
93.40   93.51   120.01   101.57   1.97   
94.35   93.03   119.81   101.82   2.02   
94.28   93.30   119.16   101.66   1.99   
94.06   92.65   120.18   100.62   1.99   
94.17   93.25   118.80   101.78   2.00   
94.07   93.45   118.80   101.88   1.99   
94.40   91.22   119.82   101.43   1.99   
93.62   91.17   120.30   101.87   1.98   
94.23   93.18   118.99   101.78   2.01   
94.17   93.40   120.30   101.82   1.99   
94.45   93.56   120.25   100.83   1.99   
94.28   93.40   119.94   101.49   1.99   
94.63   93.18   118.11   101.53   2.00   
94.12   93.18   120.12   101.82   1.99   
93.56   93.19   119.94   101.65   2.06   
94.23   90.49   120.12   101.14   2.01   
94.23   93.45   119.35   101.05   1.99   
94.11   93.14   119.69   100.93   1.98   
94.00   93.18   120.12   101.61   1.99   
94.23   93.68   118.23   100.97   2.06   
94.40   93.40   119.99   101.70   1.99   
93.95   92.11   119.58   101.82   1.98   
94.45   93.08   118.11   101.65   2.04   
94.02   93.45   120.12   100.04   1.99   
94.45   93.62   120.11   98.85   1.99   
94.45   93.23   120.24   101.31   1.99   
91.33   93.13   118.40   100.89   2.02   
94.07   93.18   117.42   101.18   1.98   
94.28   91.96   119.64   101.39   2.00   
92.59   93.62   120.35   101.61   1.97   
94.17   93.45   119.41   101.61   1.99   
94.51   93.25   120.18   100.93   1.99   
