N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
125.39   132.99   137.46   130.01   1.77   
133.31   136.87   132.52   131.72   1.95   
143.24   133.76   136.22   136.22   2.07   
143.12   133.76   134.31   135.52   2.11   
148.83   136.04   137.86   135.66   2.10   
144.13   136.62   137.61   139.79   2.21   
138.54   141.46   136.05   133.72   1.94   
132.99   139.26   139.46   137.84   2.12   
140.10   140.25   137.91   137.86   1.95   
141.34   134.57   137.61   136.92   2.00   
143.24   135.82   139.62   129.52   2.02   
144.66   125.02   137.29   138.16   2.06   
134.92   138.40   138.98   116.11   1.92   
135.93   140.60   136.68   136.83   1.90   
145.07   134.00   136.99   137.44   2.17   
142.45   139.64   125.39   135.90   2.07   
142.36   140.84   136.05   135.30   2.31   
140.60   137.57   140.02   135.05   1.98   
143.36   140.48   136.44   135.83   2.01   
143.36   139.99   137.14   138.88   7.52   
145.04   136.54   136.44   137.14   2.11   
139.37   138.54   135.59   135.74   1.97   
140.60   139.61   136.14   136.90   1.93   
143.49   142.48   122.70   138.96   2.02   
143.52   134.33   136.36   137.31   2.02   
140.60   133.58   128.40   136.53   1.96   
142.60   131.38   135.98   132.82   2.25   
144.82   135.14   136.83   134.00   2.03   
137.69   142.21   135.66   127.94   1.95   
137.32   141.49   136.90   138.33   1.94   
143.36   139.00   139.62   137.31   2.11   
144.29   139.26   119.99   137.69   2.01   
141.46   137.57   135.83   134.52   1.98   
142.60   131.69   134.52   137.78   2.00   
123.75   128.71   137.86   135.90   1.78   
138.40   122.24   135.06   136.12   1.96   
115.19   142.09   119.06   131.72   1.60   
141.70   136.54   132.89   135.98   2.15   
145.07   125.79   136.90   130.71   2.08   
141.85   136.40   137.86   136.05   1.95   
127.49   140.99   135.05   134.99   1.76   
125.79   143.64   138.88   138.25   1.82   
139.37   132.34   138.65   138.41   2.20   
142.33   139.87   136.68   137.76   1.98   
141.58   136.18   137.69   136.14   1.98   
122.42   115.61   137.46   134.38   1.75   
114.62   131.59   135.50   135.76   1.80   
141.58   137.21   132.31   136.36   1.98   
137.72   130.08   136.75   136.83   1.94   
141.85   135.82   137.54   138.90   2.02   
138.91   137.57   136.90   135.45   2.02   
143.00   132.13   137.76   116.12   2.03   
143.64   136.40   121.57   135.06   2.03   
140.72   136.18   136.44   137.22   1.95   
141.10   128.00   139.87   137.61   1.98   
137.80   128.83   133.63   137.14   1.94   
144.13   131.05   127.73   115.60   1.94   
139.00   140.34   137.39   117.36   1.95   
142.45   137.94   137.14   137.46   1.99   
138.88   139.49   138.98   134.31   2.44   
119.14   143.64   137.05   134.09   1.68   
126.88   140.48   137.69   137.71   2.07   
144.01   122.24   137.61   128.27   2.05   
142.24   134.54   120.67   135.66   1.97   
142.97   137.24   124.29   136.83   2.01   
141.10   139.84   131.59   108.60   2.16   
146.65   134.68   127.33   136.59   2.03   
141.70   139.61   136.60   134.00   2.11   
141.46   137.35   137.61   136.90   1.98   
141.73   127.58   138.48   136.92   1.98   
137.94   136.87   136.98   137.61   1.98   
145.48   137.32   136.83   124.81   1.97   
144.54   138.88   135.74   136.07   2.17   
143.73   134.46   134.68   135.83   2.08   
140.10   138.40   135.98   135.21   1.95   
140.72   138.06   137.93   137.76   1.96   
144.91   138.43   136.75   137.76   2.02   
146.40   139.23   136.22   134.07   2.03   
142.09   122.42   140.43   135.98   1.99   
144.26   133.68   134.90   135.90   2.03   
138.31   137.21   137.29   137.54   1.92   
143.24   134.57   136.92   112.56   2.44   
141.22   140.10   137.54   136.07   1.95   
144.66   139.03   136.20   135.06   2.03   
137.57   138.65   135.66   135.98   1.97   
133.90   141.34   132.59   136.29   1.96   
137.57   137.91   135.06   138.88   1.96   
143.64   139.11   136.36   138.25   2.03   
143.61   137.94   135.74   136.07   1.96   
142.48   137.46   139.36   117.47   1.97   
141.73   135.35   137.54   122.64   1.95   
145.07   139.35   134.16   135.21   2.15   
141.58   136.29   136.92   137.37   2.05   
137.12   139.11   137.22   121.53   1.90   
139.49   134.22   135.14   136.85   1.98   
142.36   139.99   138.01   136.83   1.98   
144.04   135.57   137.71   136.20   2.09   
141.82   141.73   135.45   136.83   1.99   
141.22   138.54   138.08   136.75   2.28   
142.09   136.29   136.59   125.33   1.94   
