N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
117.38   126.10   119.58   120.54   1.86   
126.38   123.27   115.89   118.05   2.04   
124.32   123.00   119.64   121.88   1.87   
135.82   127.78   120.01   120.30   2.14   
127.10   127.17   122.08   119.95   1.97   
134.35   126.88   121.03   119.99   2.17   
125.09   125.30   122.58   122.19   1.96   
125.20   125.30   119.10   121.03   2.03   
129.45   126.19   121.82   119.34   2.02   
130.61   126.76   124.94   120.60   2.03   
124.53   124.90   122.51   117.08   1.96   
127.90   125.09   123.53   118.34   2.04   
128.73   126.38   119.52   118.11   2.10   
127.58   127.80   122.45   128.01   2.04   
128.32   127.29   123.08   119.82   2.05   
127.90   127.29   121.82   121.77   1.94   
128.22   126.76   123.08   120.97   1.99   
128.09   128.41   121.34   121.27   2.00   
130.84   127.08   119.94   120.37   2.08   
125.88   126.57   123.08   121.28   1.98   
127.39   127.39   122.45   118.93   1.99   
128.39   128.12   120.12   119.45   1.99   
126.38   123.73   121.96   122.82   2.01   
128.71   126.10   120.24   120.90   2.01   
129.65   127.08   122.39   122.33   2.07   
128.12   125.77   122.08   121.84   2.09   
127.39   127.68   119.41   125.00   2.03   
126.19   126.17   121.84   118.05   2.00   
129.03   125.79   121.15   121.15   2.06   
124.71   124.14   121.57   117.42   1.99   
125.67   127.61   121.02   118.82   1.86   
126.07   125.39   119.06   120.05   2.05   
128.51   123.36   120.37   121.88   2.03   
133.55   126.07   116.17   119.45   2.11   
121.03   129.23   118.93   120.84   1.86   
121.20   128.93   121.28   120.48   1.94   
125.79   125.70   119.16   120.84   2.01   
124.60   128.93   122.33   118.16   1.99   
124.81   123.57   119.10   118.29   1.96   
126.76   124.71   127.60   121.08   2.06   
125.51   124.78   121.65   116.23   2.02   
123.93   128.41   118.75   123.65   1.95   
126.19   129.35   120.60   121.34   1.97   
124.23   123.07   120.12   124.92   1.94   
125.88   128.83   117.35   118.00   2.06   
127.58   126.19   122.33   119.94   2.04   
124.02   125.88   119.52   120.05   2.04   
128.51   125.39   117.31   120.96   2.04   
127.00   129.13   119.28   120.90   2.06   
124.90   124.81   121.88   116.07   1.98   
122.15   129.03   119.64   122.33   1.93   
126.88   129.03   119.17   120.79   2.08   
123.45   128.51   121.63   119.30   1.96   
123.93   128.32   120.05   120.73   1.98   
125.98   123.36   127.24   120.07   2.01   
127.80   123.18   118.34   119.45   2.07   
125.88   127.58   119.94   122.27   1.99   
128.93   126.57   119.88   119.64   2.08   
126.17   124.90   118.23   129.52   1.97   
127.70   126.57   120.07   119.82   2.03   
124.60   126.00   118.92   120.07   1.99   
121.40   126.38   120.24   120.97   1.97   
127.58   128.63   119.04   119.88   2.06   
129.23   124.62   119.34   122.13   2.03   
126.88   126.07   120.48   117.53   2.03   
131.79   126.38   120.84   118.46   2.08   
125.09   127.20   120.54   121.09   1.99   
124.71   131.69   121.03   117.42   1.93   
127.90   127.29   120.67   119.23   2.03   
125.30   122.60   126.32   118.29   1.97   
125.30   127.29   120.11   118.58   2.03   
125.48   125.39   119.28   116.68   1.98   
127.27   124.53   119.82   117.98   2.06   
129.13   124.90   115.77   123.02   2.07   
126.17   126.98   128.56   119.40   1.99   
116.87   125.70   118.34   122.94   1.88   
125.30   127.78   118.76   116.28   1.98   
126.10   127.39   122.25   119.28   1.92   
125.79   128.71   117.89   117.47   2.00   
126.26   126.69   118.11   118.23   2.02   
131.69   125.20   119.52   120.54   2.08   
125.18   127.20   119.40   119.71   2.00   
126.07   122.24   120.12   115.93   2.02   
124.53   120.20   118.16   114.46   2.10   
123.93   132.44   120.07   121.88   1.96   
120.85   127.58   116.85   117.71   1.96   
126.07   123.75   126.57   118.34   2.00   
122.89   123.36   118.80   118.00   2.00   
126.76   124.62   123.02   119.23   2.10   
125.18   123.57   117.41   118.41   1.96   
124.69   125.30   118.69   121.53   2.01   
128.19   128.32   120.41   118.53   2.02   
125.58   127.61   116.62   123.08   1.95   
126.07   126.57   119.35   118.86   2.05   
124.14   126.38   121.21   119.47   1.84   
124.02   129.13   121.34   118.16   1.98   
126.79   125.48   120.12   117.02   1.97   
126.67   128.32   122.64   118.93   2.00   
125.39   123.18   119.77   117.53   1.99   
130.18   127.20   120.05   118.69   2.04   
