N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
121.77   133.66   123.27   112.99   1.81   
119.14   120.57   124.55   112.46   2.01   
111.74   113.96   130.58   121.65   1.62   
116.69   138.91   126.11   124.94   1.77   
125.48   133.66   127.12   117.65   2.05   
129.35   118.17   123.59   116.78   2.16   
139.49   134.46   131.36   134.76   2.18   
135.11   131.92   130.49   123.33   2.01   
129.55   139.26   136.90   132.89   1.98   
136.18   131.15   134.61   117.69   2.09   
136.62   133.90   130.02   133.70   2.26   
136.73   133.34   135.45   133.70   2.04   
132.68   134.68   127.24   134.31   1.92   
134.43   128.73   133.84   125.53   2.23   
121.20   133.13   128.68   128.48   2.02   
129.33   125.39   134.24   129.04   1.95   
119.75   136.65   121.46   117.01   2.00   
127.08   125.20   136.90   130.80   1.99   
134.00   122.71   136.44   126.18   2.11   
137.35   130.61   130.29   128.69   2.22   
127.58   132.68   121.77   134.97   1.92   
119.30   136.29   133.72   125.97   1.82   
131.05   127.58   125.99   130.65   2.02   
129.03   138.77   128.89   133.56   1.99   
133.79   119.86   133.17   125.20   2.04   
124.32   136.98   133.12   115.94   1.88   
135.93   121.22   128.07   113.63   2.17   
134.92   125.67   137.61   117.31   1.92   
132.13   121.22   131.07   116.23   1.93   
135.49   135.35   136.68   131.93   2.26   
124.60   141.73   136.98   130.16   1.82   
124.05   123.25   132.24   130.36   2.00   
121.86   129.98   112.15   131.36   2.04   
133.68   136.40   135.50   127.20   2.18   
124.90   135.71   133.19   123.45   2.05   
135.96   135.25   123.77   135.06   2.10   
135.46   132.68   131.79   130.71   2.04   
128.81   126.29   128.63   129.37   1.84   
131.15   122.24   125.78   119.23   2.18   
117.71   126.29   125.86   114.72   1.90   
125.60   136.87   123.39   131.14   1.84   
133.87   126.50   123.08   135.66   2.02   
128.93   123.54   130.38   126.38   2.05   
128.32   129.25   131.14   133.70   1.99   
121.95   134.46   137.29   131.23   2.02   
130.71   135.14   126.97   126.99   2.00   
131.59   126.69   136.44   126.59   2.11   
131.15   119.67   125.00   131.52   1.91   
119.67   129.55   130.87   125.45   1.77   
129.55   134.24   134.45   128.07   1.93   
133.23   127.08   134.68   127.73   2.19   
119.84   130.74   128.05   134.68   1.88   
124.69   121.68   138.01   134.07   1.85   
129.98   118.09   139.21   129.85   1.93   
135.96   133.21   120.18   131.16   2.16   
133.76   119.24   126.11   135.35   2.04   
122.98   118.53   132.52   127.73   1.98   
141.82   136.87   134.92   131.57   2.37   
121.38   120.57   127.33   126.32   2.04   
120.66   121.68   138.56   136.07   1.85   
128.32   136.98   133.49   129.09   2.08   
137.57   129.55   131.57   116.91   2.00   
136.76   125.88   137.61   129.94   2.08   
134.43   121.68   138.48   133.33   2.03   
134.78   130.28   131.79   132.54   2.26   
121.77   135.46   130.51   115.49   1.99   
135.35   128.54   132.80   122.15   2.22   
132.78   137.35   129.72   130.51   2.09   
136.51   131.15   122.76   122.88   1.99   
125.09   120.12   123.85   128.76   2.03   
127.70   133.44   119.99   132.09   1.85   
127.90   124.90   128.28   115.72   1.91   
123.25   135.38   122.00   120.67   1.83   
121.03   134.68   127.79   130.22   1.93   
121.77   134.68   136.36   135.74   1.79   
120.57   135.93   134.45   127.88   1.84   
126.10   133.87   129.60   131.64   1.90   
135.93   130.41   123.51   133.05   2.22   
129.45   139.11   135.90   118.99   1.87   
140.48   115.35   126.84   117.71   2.00   
128.63   136.26   138.50   128.41   1.94   
134.78   124.05   124.74   123.77   2.13   
131.48   137.91   135.14   119.34   2.04   
135.93   122.04   132.52   111.64   2.14   
135.82   125.58   137.22   117.76   2.01   
129.88   132.99   128.33   130.29   2.05   
134.43   132.23   132.02   131.07   2.08   
125.39   123.84   136.12   123.71   1.92   
132.89   130.18   129.87   133.35   2.18   
134.78   130.31   126.51   128.54   2.20   
131.05   124.99   136.36   125.13   2.03   
128.00   138.28   131.65   134.97   2.13   
135.71   127.68   131.72   115.94   1.97   
121.86   141.97   125.66   127.33   1.85   
126.10   125.09   126.38   127.52   1.97   
121.11   121.31   116.11   132.45   1.88   
135.49   119.14   137.29   113.26   1.95   
121.20   132.78   113.42   121.71   1.73   
133.87   119.33   124.74   117.87   2.27   
132.13   125.27   135.45   130.94   2.18   
