N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
49.21   48.66   65.27   52.53   2.09   
49.29   48.28   65.40   52.24   2.08   
49.23   48.85   65.52   52.14   2.06   
49.29   48.74   65.09   52.30   2.06   
49.14   48.80   64.90   52.74   2.06   
49.30   48.88   64.62   52.77   2.07   
49.31   48.57   65.41   52.75   2.06   
48.84   48.53   65.41   52.61   2.05   
49.23   48.60   65.48   52.46   2.08   
48.80   48.75   65.56   52.73   2.05   
48.99   48.66   65.00   51.84   2.07   
49.32   48.90   65.43   52.39   2.09   
49.25   48.82   65.13   52.47   2.07   
49.20   48.88   65.54   52.30   2.06   
49.26   48.17   65.38   52.40   2.06   
48.80   48.80   64.88   52.68   2.05   
48.82   48.95   64.83   52.66   2.06   
49.26   48.90   64.85   52.49   2.06   
49.17   48.59   65.54   52.61   2.06   
49.20   48.55   65.61   52.07   2.07   
48.97   48.81   65.25   52.61   2.05   
48.96   48.81   64.86   52.76   2.07   
49.35   48.87   65.32   52.79   2.10   
49.19   48.88   65.18   52.51   2.06   
48.95   48.86   65.48   52.13   2.05   
48.96   48.77   65.43   52.25   2.05   
49.00   48.75   65.46   52.45   2.06   
49.30   48.86   64.79   52.57   2.07   
49.29   48.82   64.66   52.58   2.06   
49.20   48.55   65.50   52.38   2.06   
49.34   48.44   65.41   52.61   2.07   
49.05   48.72   65.32   52.63   2.06   
48.96   48.57   65.39   52.68   2.06   
48.99   48.88   65.37   52.71   2.08   
49.12   48.72   65.23   52.56   2.07   
48.93   48.84   65.54   52.38   2.06   
49.32   48.78   65.59   52.40   2.06   
49.14   48.78   65.34   52.46   2.06   
49.26   48.87   64.81   52.40   2.06   
49.16   48.88   64.38   52.71   2.06   
49.18   48.60   65.46   52.57   2.06   
49.34   48.45   65.56   52.58   2.07   
48.95   48.38   65.04   52.32   2.07   
48.37   47.52   57.97   49.98   2.07   
49.29   48.87   65.41   52.64   2.08   
48.68   48.91   65.25   52.68   2.05   
48.91   48.81   65.11   52.36   2.05   
49.06   48.13   64.92   52.33   2.05   
48.63   48.84   65.32   52.34   2.04   
49.32   48.82   64.78   52.68   2.07   
49.01   48.86   64.53   52.63   2.05   
49.16   48.62   65.54   52.62   2.06   
49.25   48.59   65.40   52.20   2.06   
49.05   48.75   65.34   52.46   2.06   
48.97   48.85   65.20   52.81   2.06   
49.03   48.90   64.31   51.70   2.07   
48.57   48.87   65.06   52.44   2.05   
48.87   48.38   65.64   52.40   2.05   
49.29   48.65   65.20   52.23   2.08   
49.21   48.66   65.39   52.43   2.07   
49.10   48.27   64.52   52.30   2.09   
49.26   48.86   64.81   52.68   2.06   
49.23   48.38   65.46   52.69   2.06   
49.25   48.55   65.50   52.61   2.06   
49.05   48.57   64.74   52.33   2.07   
48.62   48.38   63.41   50.96   2.11   
47.27   46.16   62.07   52.75   1.99   
49.23   48.57   64.19   51.40   2.10   
48.13   48.46   65.52   52.29   2.02   
48.12   48.43   64.76   51.42   2.05   
49.07   48.65   64.65   52.61   2.06   
49.29   48.80   64.53   52.64   2.07   
49.31   48.84   64.94   52.70   2.06   
49.22   48.54   65.43   52.76   2.06   
49.21   48.59   65.54   52.53   2.09   
48.62   48.63   65.52   52.64   2.04   
48.99   48.72   65.48   52.60   2.07   
49.29   48.90   65.45   52.56   2.08   
49.26   48.34   65.06   52.14   2.06   
48.91   48.87   65.61   52.38   2.05   
49.23   48.84   65.52   52.25   2.08   
49.28   48.77   64.85   52.75   2.07   
49.00   48.90   64.86   52.71   2.06   
49.26   48.82   64.80   52.53   2.06   
49.16   48.59   65.54   52.30   2.06   
49.21   48.53   65.57   52.31   2.06   
48.99   48.80   65.54   52.68   2.05   
48.96   48.80   65.50   52.74   2.07   
49.30   48.88   65.43   52.64   2.08   
49.26   48.44   64.81   52.75   2.08   
48.90   48.84   65.50   52.30   2.05   
49.31   48.75   65.47   52.30   2.07   
49.30   48.74   65.48   52.40   2.08   
49.28   48.90   64.80   52.69   2.06   
49.32   48.90   64.81   52.60   2.08   
49.22   48.43   65.55   52.68   2.06   
49.22   48.65   65.07   52.62   2.06   
49.29   48.47   65.54   52.25   2.07   
48.96   48.87   64.76   52.76   2.06   
48.97   48.88   65.33   52.71   2.06   
