N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
124.02   132.99   137.86   134.90   2.22   
122.06   115.92   130.38   131.86   1.85   
128.61   119.77   136.51   121.34   2.00   
127.08   132.34   133.33   133.26   1.79   
138.88   138.17   133.12   128.54   1.95   
126.79   137.46   120.67   132.43   1.80   
143.52   135.25   137.05   130.94   2.25   
126.38   141.34   138.33   137.22   2.01   
141.58   135.14   131.72   135.83   2.02   
140.72   134.89   136.29   138.65   2.00   
115.61   144.41   136.05   123.83   1.69   
142.24   137.32   134.68   138.73   2.03   
144.66   136.18   138.88   138.25   2.06   
143.89   139.49   135.83   135.88   2.04   
138.88   123.36   139.95   136.60   1.99   
140.45   135.71   135.14   136.99   1.98   
139.26   139.49   138.88   137.61   2.04   
132.23   137.80   136.14   126.51   1.82   
141.70   139.37   135.68   134.97   1.97   
142.48   113.88   138.96   132.23   2.38   
120.31   133.10   125.59   122.21   1.90   
130.94   130.28   124.29   128.82   2.03   
128.00   136.54   130.07   138.01   1.77   
134.57   120.85   139.54   138.08   1.97   
144.66   138.17   138.73   135.98   2.01   
144.01   140.48   137.29   136.46   1.99   
137.10   137.69   133.86   134.45   2.03   
141.34   137.94   137.54   135.43   2.06   
143.12   138.51   137.86   138.73   2.08   
138.28   139.37   137.29   138.18   1.93   
141.34   131.38   136.51   137.86   1.96   
136.87   132.03   134.38   134.07   1.89   
143.00   138.28   138.01   132.30   1.99   
138.40   140.48   134.00   137.05   1.95   
142.09   136.87   137.86   136.27   2.00   
139.11   133.55   139.62   136.68   1.94   
136.54   140.72   138.48   112.46   1.92   
141.46   138.28   138.73   130.16   2.01   
141.22   140.60   134.83   135.66   2.06   
143.89   136.98   136.05   117.36   2.40   
144.41   140.10   139.69   136.29   2.05   
115.68   139.14   118.69   139.54   1.63   
127.29   137.21   138.18   138.16   1.82   
116.71   143.36   136.44   125.39   1.63   
135.82   137.10   135.37   134.45   1.92   
143.36   138.17   137.54   139.54   2.03   
141.97   137.12   136.83   138.56   2.21   
143.12   138.77   136.14   118.75   1.96   
143.89   136.18   117.82   139.69   2.05   
139.75   137.32   138.41   134.83   1.97   
140.72   134.57   134.68   137.14   1.98   
143.64   138.40   138.16   125.86   2.00   
138.40   139.49   140.28   136.90   2.06   
145.04   141.73   137.93   135.35   2.06   
143.76   139.11   136.14   139.85   2.04   
139.26   124.99   122.08   136.90   1.97   
139.99   137.35   130.87   137.29   2.02   
140.96   138.77   137.46   137.86   2.03   
135.93   127.80   135.43   119.17   1.90   
117.04   130.61   140.18   133.93   1.78   
130.08   137.94   136.68   136.66   1.82   
125.67   144.82   134.83   136.90   1.98   
126.88   139.52   135.88   137.78   1.76   
141.34   111.27   124.86   119.82   2.02   
124.32   139.03   139.36   133.42   1.75   
142.21   134.78   138.65   116.00   1.93   
138.06   136.29   135.28   136.36   1.90   
142.88   140.84   136.68   136.05   2.08   
122.42   140.22   135.90   136.07   1.69   
139.03   138.17   141.08   136.05   2.01   
134.14   141.46   126.24   139.46   1.87   
146.53   137.80   136.99   137.86   2.04   
141.97   117.30   130.51   137.22   2.02   
135.46   137.72   135.21   129.44   1.93   
141.46   133.21   118.47   140.43   1.97   
137.69   140.60   137.39   135.52   1.98   
141.85   138.77   136.44   139.69   2.46   
141.22   138.40   134.85   138.56   1.94   
139.87   136.04   139.29   136.99   2.08   
141.85   136.98   133.93   137.76   2.19   
145.70   137.83   136.98   136.14   2.03   
147.20   140.34   137.39   123.20   2.04   
138.40   129.88   115.39   136.75   1.97   
139.52   138.43   136.68   138.71   1.95   
142.09   137.35   137.76   115.11   1.88   
139.37   134.46   133.84   137.93   2.13   
142.36   135.93   137.93   135.14   2.02   
128.39   117.41   139.11   136.68   1.96   
132.89   133.47   130.56   135.83   1.89   
141.58   136.40   136.46   137.05   1.98   
143.64   127.20   138.16   135.59   2.04   
138.54   114.70   128.54   134.45   2.43   
149.40   139.84   134.99   139.21   2.13   
144.38   137.12   139.54   135.12   2.02   
132.99   137.69   136.29   126.19   1.89   
126.57   138.06   138.73   135.81   2.19   
145.86   142.21   135.83   138.16   2.15   
144.01   140.60   135.52   134.31   2.01   
143.76   141.58   136.75   126.53   2.01   
144.41   138.63   136.14   136.51   2.08   
