N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
129.55   137.83   127.52   131.21   1.88   
135.35   133.34   128.07   129.59   1.98   
136.07   140.10   128.54   125.66   2.00   
137.21   139.14   131.29   131.86   1.95   
139.37   139.37   129.72   130.94   2.00   
139.00   141.85   132.45   132.89   2.03   
140.37   135.46   130.65   130.38   2.02   
138.17   138.88   129.04   132.36   2.03   
140.34   140.72   131.36   130.16   2.01   
140.84   139.14   131.43   131.59   2.06   
136.65   135.71   133.19   132.45   2.01   
141.07   140.48   133.63   132.09   2.00   
139.11   138.54   131.50   129.11   2.04   
138.17   138.54   131.59   132.66   2.04   
135.25   141.58   131.02   132.07   1.92   
138.77   141.97   131.14   131.72   2.04   
141.22   139.99   134.07   131.29   2.06   
136.54   140.34   129.59   132.09   2.03   
141.97   137.57   131.21   130.80   2.00   
140.96   136.18   131.43   131.00   2.06   
139.75   140.84   131.29   131.64   1.99   
138.17   137.21   131.72   130.51   1.98   
139.61   139.99   131.07   130.38   2.00   
138.65   141.85   132.23   130.94   2.05   
134.11   136.29   131.93   130.87   1.94   
138.88   139.52   131.28   129.32   1.99   
139.37   137.57   130.49   131.72   2.03   
139.99   139.72   134.15   130.31   2.05   
140.10   139.61   131.29   131.65   2.02   
139.72   136.65   132.23   131.07   2.00   
134.78   138.65   129.52   130.49   1.98   
137.46   141.22   132.75   133.19   1.97   
137.69   138.06   133.33   131.43   1.97   
140.48   135.00   132.89   131.95   2.02   
139.37   138.06   131.86   130.94   2.02   
139.99   139.26   130.71   131.86   2.04   
139.87   138.77   131.93   132.59   2.04   
140.37   140.84   132.38   131.07   2.10   
137.57   138.88   131.50   132.31   2.00   
136.65   140.96   133.42   131.43   1.99   
138.06   134.68   131.88   133.33   2.04   
138.06   136.07   132.52   129.02   2.03   
139.87   139.49   131.14   130.44   2.04   
139.99   136.54   130.78   131.07   2.03   
138.63   135.85   132.96   131.86   2.00   
141.22   137.57   131.72   130.43   2.04   
137.80   139.37   133.42   130.14   1.98   
142.88   138.17   131.57   131.95   2.13   
138.17   135.71   132.45   131.65   1.97   
139.87   140.45   126.26   131.00   2.02   
135.60   138.51   132.02   132.16   1.98   
137.35   137.46   131.50   131.14   1.99   
140.10   140.72   131.72   132.23   2.07   
141.22   138.28   131.29   131.86   2.04   
138.91   137.57   132.82   132.16   2.00   
138.17   137.94   132.45   132.45   1.96   
137.24   141.34   133.93   131.43   1.94   
139.99   139.37   132.36   130.09   2.02   
139.84   138.91   132.16   131.29   2.02   
141.73   137.21   130.44   128.68   2.06   
135.60   132.78   133.84   130.22   1.95   
136.87   140.99   130.29   132.52   1.97   
140.84   140.87   133.56   130.36   2.01   
140.87   139.61   130.78   130.16   2.02   
139.61   143.24   131.79   130.09   2.03   
137.91   139.14   130.29   129.80   1.97   
140.10   138.40   131.07   132.61   2.09   
140.48   137.69   129.80   130.43   2.01   
139.61   134.92   126.18   125.00   2.06   
138.17   136.73   130.94   129.04   1.98   
139.61   136.07   131.28   129.52   2.01   
136.87   137.91   130.65   129.39   1.95   
138.28   142.21   132.31   132.59   1.98   
137.57   142.09   131.36   132.16   1.98   
140.37   139.11   132.31   130.71   1.99   
136.40   139.49   131.16   133.40   1.93   
138.06   139.26   130.14   130.02   1.96   
132.55   140.10   131.45   129.72   1.95   
139.37   137.69   131.36   128.69   2.05   
139.37   141.10   131.95   133.33   2.01   
135.25   139.99   131.00   129.37   1.95   
135.03   140.96   130.65   131.81   1.93   
139.99   139.03   131.07   131.14   2.04   
138.03   138.77   131.36   130.58   2.06   
141.22   138.03   132.75   129.04   2.03   
141.49   138.63   131.72   130.51   2.02   
141.22   138.54   131.21   132.24   2.01   
139.61   141.85   132.31   133.33   2.03   
136.51   140.25   130.22   131.79   2.00   
135.93   140.10   122.96   132.96   1.92   
141.10   141.34   132.30   131.52   2.00   
139.03   140.72   132.66   130.22   1.99   
138.06   139.49   132.16   130.87   1.93   
138.91   138.51   132.31   132.82   1.97   
133.58   137.43   132.09   130.29   1.93   
137.83   138.77   132.00   131.23   1.99   
138.77   141.58   130.09   131.23   1.96   
140.72   139.49   132.82   130.01   1.99   
136.87   139.00   133.33   131.59   1.95   
137.94   138.17   130.22   132.23   2.00   
