N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
76.01   90.14   118.87   100.37   1.61   
95.24   92.70   117.58   100.25   2.03   
95.71   92.64   118.05   99.46   2.06   
95.69   92.06   119.06   99.91   2.05   
93.79   94.84   118.18   98.81   1.99   
95.64   91.79   117.47   99.96   2.05   
93.25   91.90   115.93   100.71   1.98   
95.75   92.76   118.75   98.97   2.03   
93.74   93.40   116.56   98.88   1.99   
94.29   92.59   117.94   99.37   2.04   
93.62   92.87   107.57   90.97   2.09   
85.97   88.74   98.53   95.23   1.82   
94.28   93.18   118.11   100.04   2.04   
94.40   92.37   118.40   100.46   2.00   
94.28   92.76   118.69   100.34   1.99   
94.02   94.84   117.87   100.25   2.00   
92.69   93.57   118.93   97.33   1.96   
95.58   92.86   118.46   100.50   2.02   
94.51   95.07   116.33   100.63   2.00   
94.29   94.91   114.29   99.17   2.00   
95.76   91.43   118.99   100.62   2.16   
95.58   91.37   118.12   100.33   2.05   
95.69   92.70   118.69   100.58   2.04   
95.76   93.23   118.00   99.29   2.04   
94.67   92.87   119.10   100.63   2.02   
95.71   92.42   115.16   100.33   2.03   
95.75   92.64   119.65   100.50   2.03   
93.57   91.90   118.69   100.50   1.99   
92.91   94.73   117.08   100.54   1.99   
95.53   92.96   118.87   100.54   2.03   
95.92   92.86   118.69   99.47   2.03   
95.80   92.87   118.46   100.97   2.03   
94.02   92.96   115.56   100.45   1.99   
95.98   92.76   117.89   100.54   2.04   
94.39   91.96   117.71   100.54   2.01   
93.95   93.30   118.40   100.67   2.01   
94.28   95.07   117.65   100.41   2.01   
95.87   92.76   118.80   99.25   2.04   
95.91   92.17   117.76   100.38   2.03   
95.64   92.76   116.85   100.50   2.03   
95.75   91.90   112.10   91.85   2.31   
88.35   85.97   108.56   92.70   1.99   
88.15   84.35   109.13   91.68   2.02   
86.92   85.01   108.21   91.43   1.97   
85.93   86.54   107.37   91.02   1.93   
83.16   85.52   107.10   92.80   1.92   
86.40   89.34   117.64   100.59   1.83   
95.57   92.81   119.11   99.59   2.03   
94.12   93.51   118.64   100.59   2.03   
94.51   93.30   116.11   100.33   2.00   
95.75   92.87   118.51   100.89   2.03   
93.90   92.27   118.93   100.58   1.99   
95.58   92.81   118.58   100.54   2.05   
93.95   92.54   118.18   100.33   2.00   
94.39   92.76   118.87   99.79   2.00   
94.33   94.68   116.90   100.63   2.00   
95.71   92.74   116.90   100.93   2.04   
94.17   92.86   118.11   100.84   1.99   
94.45   92.96   117.47   100.50   2.01   
95.64   92.69   118.64   100.84   2.05   
92.59   93.03   117.71   99.34   1.96   
95.53   92.59   118.46   99.76   2.03   
95.53   92.74   117.19   99.47   2.10   
93.90   94.57   116.16   100.93   1.99   
94.51   94.07   118.86   100.93   2.01   
95.58   93.68   119.35   99.75   2.08   
95.58   93.51   118.47   100.21   2.10   
95.69   92.17   118.69   100.46   2.06   
95.87   92.91   118.87   98.07   2.03   
95.69   92.96   118.76   100.54   2.03   
93.68   93.45   116.79   100.46   2.02   
95.87   92.86   118.05   100.33   2.03   
94.17   94.72   117.25   100.24   1.99   
91.33   93.45   118.53   100.08   1.95   
95.53   92.17   118.40   100.62   2.02   
95.71   94.11   117.24   99.42   2.03   
94.45   95.07   118.16   100.54   2.00   
95.82   92.97   117.41   100.59   2.04   
94.02   94.61   117.82   100.55   1.99   
94.00   94.51   117.87   100.55   1.99   
95.76   93.08   118.51   99.59   2.05   
95.47   92.91   118.80   100.63   2.10   
94.33   93.57   117.65   99.25   2.00   
94.23   93.57   118.80   98.93   2.00   
95.71   92.86   116.39   100.89   2.04   
95.57   92.97   118.80   99.87   2.05   
94.02   93.01   117.19   99.18   1.99   
94.51   91.74   117.13   100.50   2.03   
95.64   92.42   117.54   100.24   2.03   
94.45   93.45   118.05   99.59   2.00   
95.82   92.64   118.18   100.45   2.03   
95.75   92.32   117.47   100.50   2.04   
93.90   93.23   118.93   100.38   2.00   
92.49   94.56   117.47   100.58   1.97   
93.90   94.33   118.00   100.50   2.01   
95.57   92.97   118.64   100.67   2.00   
95.12   95.64   118.11   99.30   2.03   
95.58   92.27   116.74   100.37   2.04   
93.57   94.95   116.97   100.50   1.99   
95.35   93.01   118.82   100.50   2.03   
