N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
118.44   127.58   121.46   119.35   1.86   
124.23   131.15   120.48   121.40   1.98   
128.32   125.30   121.77   120.79   2.03   
126.38   127.58   120.48   121.90   1.98   
128.29   129.25   120.12   120.24   2.01   
128.12   127.88   122.58   120.18   2.02   
128.51   124.41   121.65   122.39   2.03   
127.27   126.79   122.33   122.45   2.03   
128.00   127.39   122.19   119.95   2.02   
127.61   129.65   122.57   122.90   1.97   
127.70   124.41   122.08   119.71   1.99   
128.09   127.29   119.77   121.32   1.98   
129.06   128.71   121.57   121.16   2.07   
127.90   127.80   122.57   120.12   1.94   
128.93   129.85   121.90   122.45   2.03   
127.90   128.41   122.57   120.24   2.07   
131.69   123.45   121.15   119.41   2.06   
126.26   125.60   121.46   122.13   1.96   
129.43   134.14   121.15   121.21   2.01   
124.60   127.90   119.94   121.03   2.00   
127.00   127.17   122.27   119.75   2.06   
127.58   127.58   121.71   121.34   2.02   
128.51   127.68   119.88   121.09   2.03   
129.45   128.81   120.79   121.40   2.04   
124.23   130.18   120.43   127.86   1.97   
127.70   124.90   121.77   119.34   1.97   
123.25   126.60   121.15   121.88   1.87   
126.38   128.73   122.00   120.12   2.02   
128.73   128.41   122.13   121.82   2.02   
132.57   126.07   123.15   120.77   2.05   
127.20   126.07   122.33   121.09   2.01   
124.62   136.51   121.90   120.48   1.94   
126.10   129.23   121.59   117.35   1.97   
126.60   128.61   124.94   122.25   1.97   
126.98   128.41   122.96   120.71   1.99   
128.51   127.29   123.08   121.28   2.04   
125.88   128.12   120.96   119.52   1.97   
131.15   128.09   122.76   127.26   2.05   
127.78   128.22   119.99   120.25   2.02   
128.39   125.02   120.48   121.40   1.95   
127.90   127.20   122.00   120.31   2.04   
124.41   128.93   121.88   119.41   1.97   
131.48   125.18   122.58   121.09   2.03   
128.73   126.88   119.40   119.77   2.05   
128.41   131.59   121.46   118.87   2.04   
123.84   126.88   121.21   119.88   1.94   
126.98   129.45   125.25   119.82   1.95   
128.61   124.90   122.19   120.55   2.00   
127.49   129.65   121.46   121.34   2.08   
130.51   126.57   121.09   120.60   2.08   
127.29   127.29   122.39   125.91   2.00   
125.20   129.88   121.57   120.97   1.99   
125.70   127.90   122.76   120.30   1.99   
128.41   126.88   122.70   121.34   2.03   
126.38   128.41   121.21   120.12   1.99   
126.69   125.48   121.63   119.11   1.98   
128.41   126.57   121.82   122.39   2.00   
129.88   125.09   121.88   120.07   2.06   
127.10   128.51   122.13   121.46   2.01   
127.08   126.69   120.66   121.09   2.00   
126.38   126.76   121.46   121.53   1.98   
128.93   128.61   128.14   119.71   1.98   
127.17   128.32   121.21   121.46   2.03   
126.67   126.98   120.67   122.82   1.98   
129.03   128.41   121.77   122.00   2.08   
125.60   127.17   121.59   122.33   1.96   
130.28   126.48   121.59   120.35   2.08   
125.79   128.61   121.77   120.73   1.91   
127.90   126.26   122.08   121.28   2.03   
129.65   127.17   121.34   122.13   2.08   
126.88   127.68   119.28   119.95   1.99   
124.53   128.19   122.76   120.55   1.92   
126.48   131.25   122.96   121.69   2.00   
128.09   125.20   120.84   121.88   2.03   
127.08   126.79   130.09   122.02   2.03   
128.73   124.99   122.64   119.94   2.00   
127.49   124.62   121.40   119.64   1.96   
124.02   125.20   122.33   120.12   1.98   
127.68   127.20   122.70   126.24   1.96   
127.20   127.39   121.77   121.09   2.02   
129.55   128.93   121.82   119.41   1.92   
128.83   125.88   119.28   120.24   2.03   
128.00   129.98   121.82   120.24   2.00   
133.34   130.08   122.45   122.52   2.12   
129.03   127.20   121.15   122.25   2.05   
127.70   130.51   123.08   119.10   1.99   
128.93   128.39   119.47   120.48   2.08   
125.09   130.51   121.82   120.37   1.94   
127.17   128.22   123.77   120.84   2.00   
127.17   127.20   122.82   120.01   2.02   
126.79   127.20   121.02   120.48   2.01   
126.29   128.41   123.20   121.77   1.99   
129.03   125.79   121.22   121.82   2.04   
128.51   126.19   121.77   120.73   1.94   
125.88   127.10   121.88   118.46   1.98   
128.83   125.48   119.71   121.02   2.04   
131.69   127.20   122.51   120.84   2.08   
128.09   127.20   119.11   118.99   2.01   
127.20   128.93   122.25   119.94   2.02   
126.48   128.83   120.48   121.27   2.00   
