N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
28.71   47.77   48.31   52.76   1.18   
48.57   48.32   64.24   51.78   2.19   
45.58   48.17   63.74   52.79   1.87   
48.75   48.71   64.07   52.39   2.02   
48.51   49.01   63.97   52.62   2.03   
47.86   49.03   62.78   51.17   2.16   
47.38   48.28   60.00   47.69   1.98   
48.83   48.96   66.13   52.71   2.08   
49.46   48.88   63.95   53.64   2.13   
48.65   46.36   63.93   52.91   2.10   
46.50   46.66   62.40   46.58   2.75   
41.15   48.35   64.07   52.69   1.79   
48.02   48.88   56.49   51.45   2.08   
45.75   48.06   64.05   52.52   2.02   
48.62   46.19   62.84   51.30   2.01   
48.25   47.58   64.72   53.11   2.01   
49.23   48.12   59.93   49.94   2.12   
45.24   48.19   64.26   52.04   1.91   
47.73   49.03   64.17   52.63   1.95   
48.66   48.88   65.55   53.11   1.99   
49.11   48.90   65.36   52.98   2.05   
47.03   47.89   65.13   50.19   2.06   
48.69   48.32   59.31   52.13   2.00   
44.79   47.24   55.32   51.76   1.86   
45.45   46.63   64.73   51.72   1.90   
49.69   47.48   62.66   52.62   2.09   
48.63   47.81   56.26   53.16   2.12   
47.68   47.36   59.13   52.40   1.96   
47.89   48.06   53.20   49.06   2.08   
49.21   48.84   63.78   47.53   2.07   
48.44   46.08   61.54   50.30   2.20   
46.76   46.63   61.59   51.39   2.14   
43.39   44.02   49.64   45.30   1.94   
47.58   45.33   51.85   48.28   2.12   
46.66   45.85   55.37   47.62   2.09   
47.92   45.38   59.37   48.25   2.03   
45.96   46.61   57.16   50.43   1.97   
47.55   47.85   59.42   52.11   1.97   
49.64   45.98   59.73   48.16   2.24   
45.42   49.19   54.62   48.84   1.99   
47.18   47.96   64.10   51.26   2.03   
48.84   48.75   65.88   53.01   2.04   
49.75   48.84   64.79   53.33   2.08   
49.66   48.37   64.34   52.70   2.03   
49.17   47.51   64.79   52.51   2.03   
48.60   48.95   63.71   52.40   2.07   
48.13   45.95   63.56   49.07   2.01   
48.87   48.45   60.36   51.02   2.13   
48.54   48.74   60.82   52.93   2.00   
49.20   48.94   64.92   53.23   2.03   
48.66   49.46   64.22   52.92   2.07   
48.36   48.64   64.35   52.87   2.09   
49.37   49.10   64.78   53.07   2.11   
49.01   48.45   66.33   52.56   2.09   
49.61   48.56   66.48   52.36   2.13   
49.01   48.84   66.43   52.87   2.09   
49.03   49.10   64.19   53.57   2.11   
49.55   48.96   64.15   53.31   2.13   
49.35   48.51   64.69   52.57   2.09   
48.31   47.61   57.08   52.84   2.07   
46.95   47.56   66.19   52.90   2.00   
48.74   49.08   65.73   52.85   2.09   
49.52   48.66   65.27   53.18   2.13   
49.37   48.98   62.62   52.24   2.12   
48.56   48.47   56.22   51.40   2.02   
49.22   49.43   64.52   52.77   2.01   
48.84   49.21   64.79   52.66   2.10   
49.58   48.87   65.90   53.12   2.14   
47.00   47.87   61.71   51.88   1.99   
49.10   47.17   60.44   52.79   2.13   
48.12   47.77   63.69   50.71   2.05   
48.74   49.23   64.17   52.99   2.02   
49.37   49.02   66.06   52.97   2.04   
49.41   48.65   66.06   51.79   2.02   
49.57   48.99   66.19   52.83   2.03   
49.60   48.49   66.17   52.49   2.16   
49.13   47.29   64.17   52.97   2.10   
49.06   47.62   57.49   51.26   2.10   
46.26   46.79   60.27   51.49   2.03   
47.38   48.09   65.40   52.97   1.94   
49.67   48.69   66.54   52.92   2.04   
49.29   49.10   65.57   53.19   2.10   
49.75   48.90   64.94   53.72   2.11   
49.34   49.40   65.25   53.42   2.09   
49.38   49.38   65.06   51.67   2.11   
47.41   48.51   63.11   51.53   2.03   
47.53   49.02   58.17   49.78   1.96   
48.50   47.75   60.24   53.25   2.06   
49.74   48.88   65.08   53.17   2.03   
49.47   48.92   65.04   53.67   2.02   
49.35   49.44   64.97   52.43   2.07   
49.31   48.93   64.61   49.53   2.06   
48.45   47.41   63.39   50.02   2.05   
46.67   47.93   61.81   51.62   2.07   
48.34   48.87   64.69   53.62   2.14   
47.90   49.14   64.71   50.93   2.07   
48.89   49.14   62.93   48.67   2.09   
49.09   49.05   58.11   49.86   2.18   
47.93   46.70   57.35   52.33   2.18   
48.60   49.17   61.15   48.13   2.03   
