N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.00   45.14   51.02   48.71   1.40   
48.49   47.66   61.41   51.68   2.00   
48.29   47.75   62.70   50.94   1.97   
48.27   48.25   62.89   51.34   1.96   
47.98   48.35   63.24   48.97   1.97   
36.76   40.58   49.12   51.05   1.50   
48.18   48.12   63.36   51.32   1.95   
48.28   48.63   63.18   51.28   2.05   
48.29   48.09   62.91   50.45   2.10   
49.02   47.99   63.59   50.40   2.08   
48.68   47.39   63.73   51.61   2.06   
48.50   48.12   63.26   49.55   2.07   
48.29   46.89   60.03   45.94   2.09   
46.70   46.89   60.03   50.99   1.96   
48.78   44.25   60.53   51.19   1.98   
47.62   48.72   62.89   51.19   1.94   
47.85   48.62   62.88   51.69   1.96   
48.78   48.05   64.05   51.36   2.01   
49.17   47.48   64.71   50.97   2.01   
48.84   47.83   63.23   51.63   2.00   
48.09   48.63   63.06   51.32   1.96   
48.05   48.69   62.48   51.67   1.98   
48.40   48.65   63.54   51.55   1.97   
48.76   47.16   64.69   51.60   1.99   
48.87   47.37   64.43   51.31   2.08   
48.32   48.16   62.58   51.92   2.07   
48.32   48.18   57.57   51.27   2.13   
45.87   48.31   58.38   48.45   1.87   
48.82   46.67   64.66   51.59   2.07   
48.82   48.12   63.56   51.73   2.08   
48.91   48.24   62.93   51.91   2.10   
48.51   48.65   63.46   51.68   2.30   
45.80   47.61   62.61   50.73   1.95   
48.40   47.90   64.71   50.98   2.07   
49.05   48.27   62.83   51.86   2.10   
49.06   48.02   62.88   51.89   2.09   
48.75   47.65   63.46   51.67   2.06   
48.51   48.05   63.46   51.21   2.05   
48.13   48.06   63.71   51.41   2.04   
48.77   48.03   64.02   51.53   2.09   
49.03   48.06   62.70   52.01   2.11   
48.76   47.99   63.58   51.13   2.05   
48.53   48.39   63.06   51.18   2.05   
48.23   48.30   62.94   51.81   2.07   
48.84   48.08   63.73   51.57   2.09   
48.90   47.42   63.57   51.68   2.08   
48.86   47.70   63.31   51.45   2.06   
48.03   48.59   62.66   51.60   2.03   
47.92   48.53   62.91   51.56   2.05   
48.75   48.15   63.66   51.66   2.09   
48.84   47.69   64.48   50.67   2.13   
47.86   48.11   62.93   51.57   2.04   
48.11   48.57   62.53   51.56   2.03   
48.52   48.26   62.88   51.51   2.10   
45.66   47.38   59.46   48.66   1.92   
48.86   47.38   63.56   51.90   2.00   
48.37   48.23   62.84   51.92   1.99   
47.62   48.63   62.71   51.41   2.03   
48.75   47.82   63.09   51.60   2.07   
48.40   47.10   64.15   51.43   2.06   
48.68   48.03   64.34   51.09   2.07   
48.56   48.25   62.68   52.12   2.08   
48.69   48.38   62.61   51.67   2.07   
48.60   47.72   63.42   51.60   2.06   
48.56   47.86   62.11   50.54   2.09   
47.96   48.09   64.27   51.58   2.04   
48.56   48.22   62.79   51.94   2.09   
49.03   48.31   62.81   51.23   2.08   
48.72   48.24   61.12   51.20   2.05   
48.14   48.50   63.16   51.27   2.04   
48.38   48.00   63.63   51.59   2.07   
48.83   48.09   63.18   50.60   2.09   
48.77   47.96   61.40   50.31   1.98   
48.44   47.56   63.39   51.30   1.96   
47.98   48.56   63.71   50.87   1.94   
48.28   48.24   64.05   51.63   2.08   
49.11   48.28   63.76   51.58   2.11   
49.12   47.48   63.21   51.74   2.08   
48.81   47.88   62.89   51.30   2.05   
48.15   48.68   62.58   51.49   2.02   
48.28   48.47   62.50   51.25   2.21   
46.27   47.90   59.11   48.89   1.90   
48.75   46.92   63.31   51.69   1.99   
48.17   48.63   63.64   51.17   1.96   
48.53   48.51   62.66   51.34   2.07   
48.72   48.49   63.27   50.46   2.01   
47.73   47.53   60.18   50.96   2.03   
48.35   47.98   63.14   51.65   1.98   
48.29   48.49   62.37   51.91   1.97   
48.68   48.37   62.73   51.66   2.06   
48.65   47.80   62.96   51.03   2.05   
48.74   47.81   64.65   51.02   2.07   
48.21   47.64   64.76   51.28   2.07   
48.74   48.31   61.25   49.52   2.08   
48.69   47.68   52.82   46.24   2.11   
47.65   45.40   57.49   48.62   2.01   
48.28   44.10   62.40   50.29   2.06   
47.14   46.94   61.52   49.69   2.04   
46.20   47.82   64.36   49.64   2.03   
47.55   45.79   63.22   51.22   1.97   
