N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
92.28   95.12   94.08   109.39   1.58   
116.87   115.11   111.72   107.78   2.00   
116.63   113.40   111.46   110.86   1.99   
115.76   123.09   106.01   104.99   2.07   
116.53   108.26   107.52   103.01   2.04   
120.31   118.50   114.56   113.16   1.96   
120.48   120.03   114.51   113.05   1.97   
122.51   117.47   114.34   112.26   2.04   
120.66   120.40   114.46   112.41   1.91   
124.30   129.25   116.28   112.51   1.98   
124.23   124.02   114.56   114.51   2.05   
121.60   122.51   113.69   112.72   2.02   
120.94   119.50   113.53   113.21   2.00   
120.92   120.59   113.63   113.32   2.01   
121.66   119.22   114.01   112.42   1.99   
123.54   119.33   114.01   112.78   2.04   
120.76   121.66   114.89   113.00   1.95   
125.79   93.74   108.74   93.09   2.09   
116.96   119.84   114.62   113.74   1.92   
121.22   120.20   114.01   113.81   1.97   
119.77   119.05   114.39   112.78   1.96   
121.95   120.22   114.07   113.05   2.04   
120.31   119.50   113.69   113.21   1.97   
120.74   120.31   114.29   113.36   1.96   
123.54   125.02   114.94   113.85   2.00   
120.22   122.69   114.68   112.94   1.99   
123.18   122.04   114.13   113.26   1.96   
118.97   124.32   117.76   112.20   2.01   
119.94   120.03   115.11   112.72   2.00   
119.33   119.92   114.40   113.21   1.98   
123.07   94.91   76.60   114.07   2.05   
121.31   119.84   114.23   113.04   2.00   
120.29   120.76   113.26   112.47   1.97   
121.40   119.94   113.95   112.67   2.02   
122.33   121.49   114.78   113.04   2.03   
120.85   119.50   122.02   112.94   2.00   
120.59   122.31   114.29   113.96   2.00   
120.40   118.17   119.23   112.05   1.98   
120.31   120.66   114.39   114.01   1.97   
120.85   119.22   117.82   114.61   2.02   
123.66   123.82   114.95   114.39   2.04   
121.31   123.45   115.33   113.80   1.98   
122.98   122.89   113.00   111.51   2.05   
121.57   121.95   114.51   111.16   2.01   
121.66   119.94   114.40   112.94   1.98   
120.94   121.84   115.28   113.26   2.01   
121.31   120.40   114.51   112.72   2.01   
121.22   119.94   113.74   123.83   1.98   
121.03   119.77   115.72   114.72   2.00   
121.60   120.83   115.28   114.44   2.00   
121.68   121.20   115.21   114.35   2.02   
121.60   120.74   115.33   114.78   2.03   
124.71   94.11   94.31   112.84   2.04   
119.58   119.30   114.34   113.80   1.91   
122.24   121.95   114.22   112.89   2.04   
121.57   126.17   116.28   114.89   2.03   
123.36   123.75   114.95   115.65   2.04   
121.75   121.22   115.21   113.91   2.01   
123.75   118.42   116.17   113.85   2.06   
121.86   121.31   115.16   114.49   2.00   
124.62   123.63   114.61   112.89   2.07   
122.33   120.29   114.78   113.64   2.04   
121.31   120.03   114.99   112.99   2.02   
121.29   121.40   113.64   114.01   1.97   
118.95   123.18   114.39   113.91   1.93   
122.31   120.03   114.35   113.04   2.04   
123.09   121.20   115.00   112.99   2.00   
120.94   117.82   114.46   113.31   2.00   
124.81   120.57   114.17   114.95   2.06   
123.27   120.74   115.00   114.61   2.04   
121.95   119.94   115.55   114.94   2.61   
94.73   94.23   95.28   113.31   1.54   
119.84   120.59   114.49   113.16   2.01   
125.11   122.89   113.74   114.89   2.07   
120.76   118.78   115.27   114.51   2.00   
123.07   121.40   115.11   115.94   2.05   
124.53   121.20   116.74   113.31   2.04   
122.51   119.77   116.33   112.94   2.04   
121.11   121.57   115.49   114.08   2.01   
121.11   122.80   114.29   112.83   1.97   
125.98   121.60   114.61   113.90   2.04   
120.48   120.48   114.56   114.01   1.96   
120.57   122.80   115.21   112.89   1.97   
120.12   119.14   113.69   113.31   2.00   
120.68   121.49   114.66   113.96   1.96   
120.22   120.48   114.72   113.27   1.99   
122.62   119.67   113.90   112.62   2.03   
121.86   120.74   114.51   113.16   2.03   
124.60   119.77   114.23   114.49   2.07   
121.11   123.36   114.89   114.73   2.02   
121.95   121.86   115.33   114.61   2.02   
123.75   120.74   115.39   114.61   2.07   
123.36   119.75   113.32   112.51   2.01   
118.97   118.78   113.37   113.09   1.94   
122.51   119.86   119.34   113.47   2.03   
121.29   119.94   114.40   112.83   2.02   
126.07   120.59   115.27   114.89   2.08   
122.13   121.03   116.12   115.49   2.02   
124.23   123.84   114.12   113.85   2.02   
119.58   121.31   115.49   115.11   1.98   
