N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
34.29   48.35   54.58   52.20   1.44   
49.34   48.36   64.31   52.59   2.10   
48.84   48.76   64.26   52.54   2.25   
46.84   48.60   64.46   52.28   1.97   
48.44   48.91   64.86   52.45   2.04   
48.47   48.25   66.08   52.65   2.04   
46.82   48.28   65.01   50.80   2.00   
49.26   48.59   63.39   52.69   2.11   
48.97   48.37   64.01   52.95   2.06   
49.16   48.59   64.45   52.41   2.07   
48.51   49.48   64.52   52.24   2.04   
48.93   45.29   63.78   52.60   2.08   
49.16   48.68   65.63   52.56   2.09   
43.78   48.43   60.88   53.41   1.85   
49.06   48.84   64.00   52.38   2.07   
48.29   49.29   64.47   52.65   2.04   
48.76   48.95   64.00   52.71   2.06   
49.08   49.07   64.90   52.37   2.08   
49.20   48.69   66.13   52.89   2.07   
41.35   47.86   61.63   52.37   1.72   
48.44   48.88   64.85   53.28   2.03   
48.81   49.19   64.50   52.86   2.06   
49.21   49.38   64.53   52.89   2.07   
49.29   49.16   64.79   52.77   2.08   
49.02   48.62   66.19   52.77   2.05   
49.32   48.43   65.99   52.61   2.08   
49.34   48.81   65.15   52.89   2.08   
49.08   49.03   65.41   53.30   2.10   
49.64   48.86   64.15   53.31   2.11   
49.23   48.45   65.10   52.62   2.18   
47.26   47.90   65.18   52.51   1.97   
48.65   49.35   65.11   52.48   2.04   
48.95   49.03   65.66   52.85   2.08   
49.81   49.01   58.39   49.75   2.11   
47.76   43.45   56.55   51.97   2.01   
48.68   48.59   61.70   49.24   2.09   
46.58   46.32   64.34   49.86   1.92   
47.80   46.26   63.59   52.30   2.01   
46.50   48.22   64.57   52.14   1.89   
48.66   47.55   59.57   52.26   2.04   
48.76   45.95   60.93   48.94   2.07   
48.65   48.74   63.46   51.35   2.02   
48.34   46.76   64.33   50.94   2.08   
49.26   48.78   63.31   50.63   2.10   
48.60   49.03   63.71   50.91   2.07   
48.81   45.65   64.34   50.13   2.10   
46.19   46.39   59.75   50.09   1.92   
48.38   47.48   56.06   52.15   2.06   
47.72   49.06   62.47   52.55   2.06   
46.45   47.35   62.86   50.27   1.95   
49.29   48.32   64.31   51.65   2.09   
48.49   47.55   61.87   51.56   2.06   
49.50   48.90   64.45   49.41   2.13   
49.64   48.02   62.84   49.50   2.12   
49.23   48.38   56.25   48.90   2.06   
47.59   47.95   60.35   52.49   1.96   
48.80   48.19   65.88   52.68   2.06   
49.28   49.08   65.65   52.89   2.08   
49.46   49.06   64.86   53.22   2.10   
49.44   48.99   64.59   53.29   2.08   
49.44   47.61   57.12   52.62   2.08   
46.67   46.50   63.41   52.68   1.92   
48.81   48.52   65.04   52.40   2.09   
49.11   48.03   65.81   52.30   2.09   
49.72   48.95   64.64   53.04   2.12   
49.67   47.85   65.02   52.89   2.09   
48.99   48.27   64.95   51.34   2.15   
48.32   48.13   64.21   52.14   2.02   
47.88   48.81   64.73   49.46   2.06   
48.95   47.98   63.06   52.54   2.10   
49.41   47.66   60.87   51.56   2.12   
48.02   49.00   59.36   50.27   2.07   
48.43   45.76   56.64   47.52   2.11   
46.00   44.26   57.10   48.93   1.91   
45.76   47.73   58.98   50.55   1.96   
47.17   47.76   57.45   49.85   2.03   
47.89   46.72   60.59   50.62   2.09   
48.35   45.79   61.67   51.56   1.97   
48.21   49.40   64.92   52.86   2.06   
48.93   46.66   63.98   51.85   2.04   
48.18   47.82   64.90   52.46   2.01   
49.11   48.43   66.13   52.70   2.07   
49.35   48.21   66.43   52.30   2.07   
48.92   48.21   66.19   52.44   2.11   
49.20   47.48   63.65   53.31   2.22   
48.01   48.44   59.52   48.92   2.03   
48.47   47.93   61.35   51.15   2.06   
45.47   44.80   54.86   47.41   2.00   
43.82   47.14   53.73   49.11   1.89   
46.55   45.48   65.65   50.92   2.16   
45.17   45.39   55.82   51.90   2.05   
48.59   46.74   59.19   49.62   2.10   
47.28   47.63   64.14   51.41   2.01   
47.64   46.80   66.21   51.10   2.04   
47.76   47.45   61.76   52.32   1.98   
48.60   48.15   62.35   50.00   2.06   
49.11   47.49   57.35   51.77   2.08   
47.39   48.60   62.19   52.16   1.99   
47.89   48.78   61.65   49.22   2.13   
48.88   48.40   63.01   51.51   2.05   
