N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.33   48.54   51.28   52.52   1.33   
42.26   48.59   60.19   51.76   1.73   
48.55   48.34   63.47   51.82   2.08   
48.03   47.93   64.36   51.69   2.07   
49.34   47.99   64.48   51.72   2.11   
48.75   48.03   63.39   52.30   2.07   
48.66   48.02   63.44   52.61   2.07   
47.52   48.35   63.76   51.74   1.93   
48.44   48.53   62.76   51.64   2.06   
47.55   45.62   58.08   48.75   2.07   
46.52   46.37   60.83   51.15   1.96   
47.42   48.92   61.68   51.66   1.94   
45.25   46.31   49.99   48.59   2.07   
44.94   45.00   55.96   47.30   2.04   
45.52   45.52   53.99   47.65   1.98   
48.65   46.84   65.72   50.41   2.05   
47.11   47.48   59.48   51.41   2.11   
46.49   47.42   61.67   52.00   2.00   
47.38   47.00   59.09   49.44   2.17   
46.79   45.91   56.95   50.07   1.96   
46.29   45.43   57.14   46.85   2.01   
46.93   48.21   57.09   49.83   2.10   
48.43   47.23   64.12   50.42   1.98   
47.49   45.52   50.76   49.65   2.01   
48.59   48.72   64.14   48.92   2.11   
48.24   45.96   63.97   50.28   2.04   
49.21   47.61   56.86   51.46   2.01   
48.43   46.58   59.44   51.43   2.06   
47.71   48.62   63.36   52.12   2.08   
47.11   47.46   63.91   49.66   2.02   
46.79   47.03   60.73   50.14   1.93   
47.82   48.31   62.15   48.36   2.22   
47.34   45.92   60.23   48.14   2.00   
48.45   46.28   64.35   49.48   2.05   
47.09   47.88   63.47   51.18   2.01   
47.30   47.70   57.85   50.65   2.00   
48.56   48.34   63.68   49.27   2.04   
48.24   47.92   65.47   52.00   1.98   
49.33   46.03   56.04   52.11   2.12   
45.98   46.92   62.18   51.81   1.95   
48.03   48.60   63.37   52.40   2.00   
48.93   48.71   63.54   52.16   2.09   
48.88   47.51   65.13   51.68   2.07   
49.20   48.05   65.22   51.53   2.09   
48.44   48.53   64.42   52.39   2.07   
48.81   48.57   63.34   52.83   2.11   
47.95   48.88   63.23   52.17   2.03   
48.78   48.03   64.31   51.83   2.09   
48.72   47.86   64.66   51.15   2.05   
49.02   46.35   64.17   47.72   2.15   
46.67   47.52   63.44   52.45   1.94   
49.02   48.62   64.36   51.96   2.01   
49.03   48.34   63.82   51.88   1.99   
48.36   48.90   64.04   51.90   2.06   
48.56   48.66   64.95   52.37   2.08   
49.10   48.28   64.60   52.22   2.11   
49.20   48.56   63.18   52.33   2.10   
48.87   48.44   63.74   52.17   2.07   
48.12   48.63   64.14   51.96   2.04   
48.26   48.90   63.53   52.47   2.05   
48.45   48.53   63.93   50.42   2.08   
47.62   47.89   61.78   51.50   2.03   
48.98   47.96   64.47   50.18   2.08   
48.68   48.82   63.31   51.97   2.06   
47.89   47.35   62.21   52.28   1.97   
45.78   45.91   62.45   50.90   1.97   
47.55   45.56   56.80   52.20   2.30   
45.20   47.35   62.86   50.20   1.90   
47.69   47.73   63.09   52.13   1.97   
48.97   47.72   65.64   52.04   2.01   
49.10   47.69   65.59   51.87   2.09   
49.14   48.02   65.02   52.04   2.10   
48.88   48.59   63.41   52.49   2.09   
48.71   48.69   63.75   52.33   2.07   
47.30   48.02   59.91   51.39   2.03   
47.61   47.56   61.33   52.03   2.09   
48.40   47.17   64.19   52.15   2.08   
48.46   48.37   63.33   52.60   2.10   
48.66   48.60   63.41   52.03   2.06   
48.77   48.06   64.15   51.77   2.06   
48.57   47.83   64.29   51.62   2.08   
48.87   48.49   64.79   52.27   2.11   
49.01   48.22   65.11   52.04   2.12   
49.17   48.13   63.21   52.11   2.09   
48.66   48.11   64.07   51.50   2.06   
48.25   48.25   63.59   52.01   2.05   
48.43   48.44   64.36   51.75   2.07   
48.71   48.13   64.50   52.04   2.09   
49.20   47.64   64.85   51.20   2.20   
48.99   47.81   64.03   51.62   2.09   
47.99   48.68   63.73   52.11   2.03   
48.15   47.10   62.94   51.06   2.10   
48.82   44.15   58.15   49.58   2.06   
47.58   44.47   57.69   50.01   2.17   
45.37   45.02   55.45   49.53   1.97   
48.40   43.53   63.26   48.44   2.03   
46.55   47.11   58.62   51.03   1.96   
47.88   47.66   63.78   51.23   2.03   
45.98   45.88   63.26   52.04   1.94   
46.24   47.20   57.16   52.13   1.89   
