N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.66   48.18   47.61   49.66   1.40   
46.18   45.92   57.43   50.13   1.98   
47.85   48.75   62.94   51.45   1.95   
48.49   49.16   64.46   52.58   1.97   
48.66   48.76   64.80   52.84   2.01   
49.37   48.68   65.86   52.39   2.03   
49.75   48.68   66.33   53.05   2.04   
49.38   48.51   66.37   52.58   2.01   
49.55   48.15   65.20   52.93   2.02   
49.40   49.01   65.06   53.25   2.03   
48.98   49.49   64.00   53.07   2.01   
49.23   49.14   64.83   53.00   2.01   
49.38   49.28   64.73   52.98   2.02   
49.19   48.88   65.45   52.08   1.99   
49.19   48.62   66.63   52.43   2.00   
48.95   48.59   65.61   49.23   2.02   
48.32   48.69   65.94   52.69   2.01   
49.61   49.01   63.64   53.61   2.04   
49.22   48.25   59.38   51.81   2.12   
48.53   46.08   56.29   51.31   2.09   
48.86   47.62   64.08   51.19   2.08   
47.05   47.59   65.63   52.24   2.05   
45.98   44.43   57.28   48.65   1.95   
45.73   47.34   54.35   52.09   1.87   
48.56   48.17   63.53   48.44   2.08   
47.96   49.05   63.81   51.31   2.14   
46.67   48.75   57.89   37.50   2.07   
47.72   46.56   64.15   42.54   2.12   
46.91   48.05   55.61   48.32   2.03   
45.85   45.86   57.82   49.70   2.03   
46.74   45.05   60.48   50.05   2.10   
46.45   46.51   64.50   51.11   1.95   
46.51   47.38   55.94   50.84   1.99   
48.76   44.96   64.34   48.46   2.07   
48.19   48.96   64.67   52.22   1.99   
49.02   47.52   64.79   51.40   2.00   
47.80   48.92   60.74   52.51   2.01   
48.44   48.03   63.34   52.60   2.05   
49.11   49.14   64.50   53.30   2.09   
47.61   46.79   64.57   52.98   2.03   
49.72   48.60   65.75   52.87   2.10   
49.49   48.60   65.41   53.12   2.09   
49.41   48.60   64.50   53.26   2.10   
48.53   49.50   65.32   52.70   2.04   
48.81   49.55   64.29   53.20   2.08   
49.37   49.35   64.90   52.99   2.09   
49.05   48.56   66.52   52.56   2.06   
49.48   48.72   66.63   52.69   2.09   
49.31   48.88   66.33   52.82   2.09   
49.40   49.22   65.36   53.00   2.09   
49.24   49.01   64.47   53.64   2.09   
49.40   49.40   64.74   53.19   2.09   
49.46   48.43   65.46   50.95   2.16   
48.41   49.43   60.71   50.08   2.00   
47.98   49.15   66.58   52.63   2.03   
48.86   48.81   66.21   53.18   2.09   
49.72   49.01   66.10   52.86   2.12   
49.83   48.82   64.61   53.21   2.11   
49.19   48.57   65.23   52.90   2.07   
48.62   49.14   64.94   52.54   2.05   
48.82   49.31   64.78   52.77   2.06   
48.80   49.06   64.66   53.04   2.08   
48.98   48.62   65.83   53.04   2.08   
49.86   48.12   66.57   52.61   2.11   
49.48   48.93   65.79   51.81   2.14   
48.99   48.38   64.07   53.33   2.08   
48.96   49.43   64.34   53.26   2.09   
49.38   49.35   64.99   52.94   2.10   
49.50   49.25   64.92   52.75   2.08   
49.23   49.05   65.47   52.78   2.07   
49.16   48.75   66.17   52.70   2.07   
49.28   49.12   66.41   52.73   2.09   
49.16   48.95   65.75   53.21   2.10   
49.81   48.98   64.22   53.59   2.12   
49.66   48.65   61.59   52.29   2.14   
49.17   48.88   64.90   52.51   2.06   
48.69   49.03   65.20   52.79   2.04   
48.92   49.49   64.72   53.18   2.06   
48.93   48.95   66.06   53.17   2.10   
49.83   49.12   66.11   53.01   2.13   
49.83   47.21   55.78   53.42   2.10   
45.96   46.58   63.92   52.33   1.86   
48.82   49.25   64.04   52.99   2.06   
48.56   48.63   64.95   52.85   2.06   
49.49   48.82   65.97   52.99   2.11   
49.78   48.13   66.73   52.72   2.11   
49.57   48.76   66.67   52.54   2.09   
49.28   48.93   65.56   52.91   2.08   
49.03   47.65   64.41   53.11   2.02   
49.26   49.20   64.69   53.09   2.08   
49.38   49.20   65.36   52.83   2.09   
49.17   48.81   65.36   52.51   2.06   
49.17   48.90   65.27   52.67   2.06   
48.59   49.23   66.37   52.51   2.06   
49.03   48.80   65.77   53.25   2.10   
49.61   49.03   66.06   53.02   2.12   
49.83   48.50   64.95   53.51   2.12   
49.32   48.43   65.43   52.93   2.08   
49.02   49.14   64.66   52.69   2.06   
49.05   49.43   65.10   52.62   2.06   
