N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.52   44.48   44.33   50.86   1.30   
45.27   45.66   53.99   49.45   1.94   
47.45   46.14   59.45   49.62   2.01   
47.50   45.82   59.95   48.45   2.03   
45.19   47.62   61.89   51.53   1.85   
48.40   47.98   64.24   51.56   2.01   
49.03   46.31   61.19   49.40   2.04   
48.46   46.65   58.84   48.60   2.17   
46.86   45.71   53.57   46.11   3.37   
33.11   44.82   52.37   45.84   1.45   
45.43   43.07   56.39   47.08   2.02   
44.21   44.75   54.96   45.50   1.88   
44.69   45.34   55.01   47.38   2.01   
47.15   45.25   60.17   48.77   1.97   
48.37   46.73   63.32   47.92   2.10   
48.35   47.79   61.23   51.97   2.01   
47.00   44.96   55.11   48.85   1.96   
42.89   47.55   55.59   50.49   1.83   
47.59   46.77   61.79   51.42   2.05   
47.61   48.38   61.98   51.73   2.03   
48.54   47.55   63.46   50.72   2.07   
48.27   46.11   51.55   48.68   2.07   
49.07   42.95   58.00   51.64   2.04   
48.71   47.22   63.49   51.05   2.00   
48.78   48.16   63.06   51.12   2.18   
47.89   48.23   64.09   50.25   2.14   
47.63   44.74   63.16   44.63   2.11   
46.10   47.59   62.34   51.12   1.86   
48.66   47.71   63.98   51.48   1.98   
48.15   48.05   64.86   51.73   1.97   
49.16   48.31   64.26   51.97   2.03   
49.05   48.11   63.24   52.07   2.04   
48.71   48.46   63.57   51.94   1.97   
48.65   47.29   63.64   51.46   1.97   
47.98   48.47   63.82   47.98   2.10   
46.12   47.96   64.04   46.72   1.98   
47.63   47.59   54.53   48.16   2.13   
47.85   47.63   63.29   51.52   1.94   
47.66   46.62   63.08   50.36   1.99   
45.86   46.25   58.54   46.37   1.93   
47.78   45.95   60.15   48.97   2.04   
47.73   45.20   54.26   51.89   2.06   
48.44   45.90   59.28   48.99   2.12   
45.12   46.44   53.13   49.04   1.84   
47.22   48.37   63.36   49.19   1.93   
48.09   47.89   64.38   51.14   2.01   
48.66   47.96   63.69   51.72   2.04   
49.13   46.34   51.56   48.60   2.12   
47.55   46.54   53.93   49.11   2.01   
47.41   46.54   54.02   52.16   1.96   
47.65   45.37   55.39   51.73   1.94   
48.47   48.60   65.09   51.82   1.97   
48.43   48.63   64.12   51.91   1.98   
47.35   48.38   63.93   51.26   1.94   
48.99   48.50   63.81   52.29   1.99   
48.54   47.93   61.32   51.73   1.97   
47.32   48.02   64.41   52.14   1.91   
48.81   48.41   64.93   52.16   1.97   
48.21   47.56   63.98   52.14   1.98   
48.95   48.72   63.90   51.12   2.10   
48.75   47.95   64.04   52.08   2.10   
48.69   47.13   64.97   50.78   2.04   
47.59   48.27   64.97   51.91   2.03   
47.38   46.79   63.67   52.33   2.03   
48.99   48.49   65.04   51.94   2.06   
49.21   48.19   65.02   52.11   2.08   
49.11   48.68   64.84   51.98   2.06   
48.69   48.69   64.69   52.00   2.05   
48.75   48.31   64.57   52.23   2.08   
49.03   48.44   64.50   52.25   2.07   
48.81   48.62   64.57   50.78   2.09   
48.21   47.24   64.95   51.82   2.03   
47.38   48.39   63.09   52.32   2.01   
48.82   48.70   63.29   52.00   2.12   
48.69   48.21   64.83   51.92   2.05   
48.88   47.99   65.02   50.79   2.08   
48.22   48.56   63.76   51.66   2.07   
48.49   47.07   64.40   51.88   2.06   
48.78   48.63   63.95   52.38   2.08   
48.09   48.29   63.27   52.08   2.08   
48.87   46.88   65.11   51.36   2.07   
48.03   48.19   64.90   51.68   2.03   
47.76   48.59   64.50   52.26   2.03   
48.88   48.24   64.86   52.29   2.09   
49.17   47.48   64.97   51.99   2.07   
48.95   48.60   63.86   51.62   2.11   
48.66   48.02   64.66   51.70   2.05   
48.03   48.56   64.17   51.47   2.07   
48.27   47.65   63.59   51.70   2.07   
49.07   47.07   64.33   51.65   2.07   
48.86   47.72   65.06   51.96   2.06   
48.31   48.45   64.60   52.27   2.03   
48.65   48.68   63.27   52.27   2.07   
49.14   48.63   64.54   52.24   2.08   
48.90   47.95   65.04   51.92   2.07   
49.14   48.11   64.73   51.89   2.08   
49.12   48.12   64.94   51.96   2.06   
48.72   48.29   64.57   52.23   2.06   
48.97   48.68   64.22   52.07   2.14   
49.14   47.42   63.69   51.91   2.11   
