N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
33.93   47.79   51.83   51.21   1.45   
48.69   47.61   63.16   50.47   2.06   
48.63   47.44   64.64   50.98   2.07   
48.05   48.34   64.40   51.03   2.03   
47.89   48.27   61.76   51.89   2.08   
48.68   48.41   63.54   51.65   2.06   
48.76   48.62   63.32   49.54   2.09   
48.76   45.49   63.02   50.78   2.08   
47.88   46.40   62.55   49.74   2.07   
47.38   47.85   62.21   51.65   1.94   
47.68   48.32   62.92   51.54   2.16   
45.67   46.50   60.24   37.53   1.91   
48.50   47.59   62.38   51.83   2.13   
46.04   48.05   62.54   46.21   1.94   
48.22   46.15   63.19   48.96   2.05   
48.16   48.11   63.02   51.68   1.98   
49.01   47.00   62.89   51.11   2.10   
47.08   47.56   52.49   47.73   2.16   
45.52   47.02   59.93   50.08   2.03   
48.15   45.71   60.65   51.10   2.12   
48.25   47.65   55.17   50.16   1.98   
48.09   48.21   62.99   46.83   2.07   
47.43   47.49   62.96   50.71   2.10   
46.55   47.32   61.37   49.31   2.05   
46.69   44.45   60.82   49.74   1.92   
47.96   48.19   63.16   51.22   2.04   
48.29   48.00   63.56   51.49   2.08   
49.14   47.56   62.97   51.76   2.10   
48.78   47.89   63.34   50.76   2.05   
48.17   47.72   62.99   51.51   2.04   
47.61   48.35   63.41   51.55   2.06   
49.20   48.05   63.63   51.48   2.11   
49.16   47.36   63.01   51.40   2.08   
48.65   47.79   62.96   51.10   2.06   
48.09   48.51   63.13   51.39   2.03   
44.93   45.38   63.56   51.38   1.89   
48.66   47.38   64.64   50.96   2.07   
48.92   47.87   62.42   50.79   2.08   
47.65   47.93   60.30   50.27   2.00   
47.53   48.38   61.51   49.88   2.07   
45.10   47.79   58.03   46.38   2.01   
48.74   44.62   59.39   47.22   2.08   
47.35   45.67   62.29   48.96   2.05   
47.44   46.32   60.76   50.05   2.12   
46.92   47.14   53.96   50.69   1.94   
47.85   48.35   59.53   49.98   2.12   
46.37   45.99   59.52   47.82   1.99   
47.92   45.03   54.26   47.71   1.98   
47.56   46.15   61.68   51.55   1.98   
47.64   46.88   55.15   49.27   2.03   
48.41   45.34   60.65   50.83   1.99   
46.87   45.87   60.97   50.99   1.91   
48.16   46.92   61.44   47.25   2.04   
48.41   46.91   63.81   49.17   2.14   
47.82   47.62   61.94   50.95   2.07   
47.66   47.06   63.18   51.52   1.94   
48.59   47.87   62.44   51.51   2.10   
48.22   47.61   63.27   49.29   2.05   
47.17   47.80   59.85   50.99   2.04   
48.39   47.79   59.29   50.24   2.07   
47.86   47.82   58.67   50.16   2.05   
45.12   43.72   56.98   49.05   2.07   
47.21   47.59   58.78   48.92   1.96   
47.79   48.36   57.29   49.23   2.04   
44.50   47.38   63.33   48.86   1.93   
46.84   47.10   60.91   51.07   2.06   
46.51   45.07   61.52   48.77   2.07   
46.27   47.32   58.67   49.64   1.96   
48.03   47.89   61.97   49.77   2.06   
48.28   48.16   62.31   51.53   2.06   
48.17   48.54   62.65   51.20   2.06   
48.37   48.35   62.64   51.26   2.06   
48.45   45.51   57.13   51.02   2.06   
48.06   47.29   63.03   51.27   2.05   
47.93   48.51   62.07   51.15   2.07   
48.60   48.02   62.76   51.40   2.07   
48.23   46.04   56.52   49.83   2.08   
47.20   48.19   63.04   51.52   2.01   
48.63   48.31   62.60   52.15   2.09   
48.69   48.38   62.89   51.60   2.08   
48.69   47.92   63.43   51.10   2.05   
48.44   47.70   64.41   51.46   2.05   
48.37   48.19   64.45   51.24   2.06   
48.62   48.12   62.66   51.98   2.08   
48.57   48.32   62.96   51.56   2.07   
48.44   46.85   54.53   49.42   2.04   
48.02   48.35   64.52   51.04   2.04   
48.59   48.24   63.90   51.70   2.09   
49.08   48.18   62.71   51.96   2.11   
48.82   47.96   63.61   51.47   2.05   
48.59   48.34   63.42   50.28   2.09   
47.99   46.74   63.38   51.70   2.05   
48.91   48.05   64.00   51.85   2.16   
46.59   47.99   62.55   49.69   1.99   
48.50   47.03   63.02   51.32   2.02   
48.17   48.60   62.86   51.40   2.04   
48.29   48.02   64.15   51.66   2.08   
48.41   48.02   63.53   51.25   2.05   
48.74   47.15   63.24   51.40   2.07   
48.17   47.93   63.21   51.11   2.03   
