N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.95   48.35   51.20   52.92   1.28   
48.68   48.91   64.66   52.14   1.97   
48.85   48.93   64.01   52.68   2.00   
48.95   49.05   64.21   52.41   1.98   
48.85   48.19   65.79   52.27   1.99   
49.17   48.37   65.11   52.11   2.01   
49.08   48.21   65.66   52.59   2.02   
49.11   48.55   64.79   52.74   2.01   
49.06   48.65   64.01   53.01   2.10   
48.78   49.10   64.34   52.51   2.04   
48.85   48.98   64.72   52.17   2.05   
48.40   48.45   64.42   52.49   2.01   
48.47   48.57   66.13   52.46   1.96   
48.93   49.01   65.16   52.95   2.08   
49.43   48.22   65.95   51.78   2.08   
49.40   48.35   64.76   53.04   2.08   
48.86   48.47   64.48   52.40   2.05   
48.90   48.91   64.19   51.83   2.04   
48.11   47.21   63.27   51.10   2.03   
47.85   47.62   65.75   50.54   1.96   
47.41   47.56   65.99   52.58   2.00   
49.80   45.47   63.14   52.52   2.13   
45.08   48.75   64.41   52.78   1.82   
48.39   48.69   64.59   52.48   1.95   
48.69   48.71   64.59   52.69   1.97   
49.01   49.17   64.40   52.96   1.98   
49.23   48.24   66.76   52.39   1.99   
49.46   48.41   66.66   52.38   2.01   
49.08   48.87   66.48   52.67   2.07   
48.85   49.11   65.32   53.26   2.04   
49.21   49.02   64.79   53.60   2.08   
49.36   49.11   64.90   53.08   2.08   
49.38   47.93   65.45   52.61   2.06   
49.34   48.56   62.43   52.53   2.01   
48.60   49.34   65.13   52.77   2.03   
48.74   48.99   65.63   53.05   2.06   
49.69   48.86   65.84   52.93   2.10   
49.69   48.88   65.99   52.99   2.10   
49.66   48.27   65.27   52.78   2.08   
49.34   48.37   65.27   53.73   2.06   
47.93   47.90   64.47   50.98   1.97   
48.12   47.83   63.63   51.47   2.02   
47.79   48.45   65.52   52.92   1.96   
49.43   48.18   66.80   52.47   2.00   
49.57   48.49   65.84   52.67   2.08   
49.28   47.75   64.26   51.32   2.07   
48.94   47.39   64.24   51.85   2.07   
47.23   48.76   64.57   51.10   1.92   
49.11   48.84   64.10   49.34   2.13   
47.82   48.81   61.38   50.37   1.97   
48.79   48.53   66.69   52.66   1.98   
48.95   48.95   65.54   53.25   2.00   
49.20   48.81   64.81   53.48   2.02   
49.53   48.44   65.15   53.42   2.10   
49.35   48.57   65.45   52.74   2.05   
49.41   48.92   64.99   52.90   2.06   
48.78   48.28   64.14   49.73   2.08   
48.28   48.31   61.73   49.21   2.01   
44.72   46.96   57.71   52.86   1.97   
48.37   46.86   60.21   52.38   1.98   
48.48   47.49   63.88   50.37   2.03   
46.99   46.69   64.80   50.22   1.93   
47.28   47.65   65.95   50.92   2.12   
47.29   46.82   59.41   52.25   1.92   
47.96   49.03   59.97   49.89   2.01   
48.60   48.47   62.89   51.98   2.01   
46.74   47.18   65.68   53.24   1.89   
49.61   48.56   66.54   52.47   2.07   
49.57   48.09   66.70   52.47   2.07   
48.74   48.75   65.41   53.31   2.05   
49.24   48.83   64.41   53.69   2.07   
48.69   49.41   64.22   53.23   2.04   
49.12   49.40   64.36   52.66   2.06   
48.83   42.76   62.00   52.45   2.04   
43.50   48.09   63.06   48.24   1.89   
47.23   46.04   60.57   53.22   2.10   
46.40   48.79   61.84   51.56   2.02   
49.12   48.23   65.22   52.42   2.04   
49.18   48.90   66.39   53.04   2.05   
48.63   49.02   64.81   52.99   2.08   
49.64   48.93   65.91   50.80   2.13   
48.21   48.08   64.83   53.35   2.02   
49.14   48.78   65.20   52.45   2.16   
46.80   47.48   59.89   51.38   1.96   
48.72   44.67   65.22   48.99   2.10   
48.19   48.88   65.08   52.79   2.05   
49.34   48.29   65.27   51.20   2.00   
47.17   48.51   59.47   52.51   2.02   
47.76   48.80   60.21   51.91   2.00   
48.88   46.96   62.89   48.75   2.05   
45.73   47.32   58.45   50.02   1.93   
47.61   47.81   59.48   51.80   1.99   
48.21   49.21   64.69   52.57   1.95   
48.56   49.21   64.10   53.01   1.96   
49.34   49.19   64.97   53.18   2.06   
49.31   48.76   65.90   53.00   2.08   
49.64   48.57   66.61   53.05   2.08   
49.61   48.84   66.76   52.47   2.07   
49.02   48.63   66.32   53.05   2.06   
48.69   48.69   65.11   52.16   2.05   
