N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.82   46.50   48.45   50.28   1.39   
46.24   47.11   63.34   48.23   2.00   
47.43   45.87   63.98   52.04   2.01   
46.02   47.65   56.06   51.04   1.91   
48.53   48.28   62.93   50.03   2.10   
48.75   43.31   60.83   52.18   2.01   
49.17   48.27   62.53   51.55   2.12   
49.22   48.19   57.25   47.77   2.15   
45.77   47.74   56.20   49.59   1.96   
48.44   48.35   61.06   47.49   2.08   
46.66   47.31   59.82   52.04   1.92   
48.96   47.62   63.83   52.19   2.10   
48.55   48.56   63.71   52.17   2.08   
48.32   48.80   63.65   52.11   2.07   
48.99   47.92   64.90   52.13   2.10   
49.22   48.50   64.81   52.17   2.12   
48.96   48.19   64.41   52.27   2.10   
41.10   47.72   59.79   52.45   1.73   
48.90   49.20   64.48   52.46   2.11   
49.20   48.35   63.63   52.49   2.11   
49.37   48.85   60.78   52.15   2.10   
49.29   47.87   65.94   52.20   2.10   
48.74   48.74   64.12   52.71   2.07   
46.88   46.77   63.06   50.81   2.07   
46.43   48.62   59.87   51.29   1.96   
47.81   47.99   61.21   51.92   2.02   
48.78   48.50   65.48   50.83   2.08   
48.90   48.60   63.98   53.09   2.10   
49.23   48.91   64.10   52.45   2.03   
49.17   48.21   64.53   52.01   2.02   
48.92   48.70   64.41   52.16   2.07   
48.93   48.27   65.25   52.10   2.09   
48.82   48.47   64.85   52.65   2.10   
49.35   48.28   64.95   52.47   2.13   
49.52   48.41   60.93   52.38   2.11   
49.02   48.37   64.38   52.06   2.07   
48.68   48.88   64.33   52.23   2.06   
48.63   49.15   63.23   52.70   2.07   
49.14   48.69   65.94   50.68   2.07   
49.29   48.35   65.50   52.32   2.12   
49.37   48.23   64.74   52.61   2.10   
49.29   47.90   64.05   52.69   2.11   
48.40   49.14   64.55   52.16   2.06   
48.49   49.15   63.63   52.48   2.06   
49.06   48.68   64.72   52.63   2.10   
49.37   48.19   65.94   52.05   2.10   
49.55   47.76   64.94   52.08   2.11   
48.74   48.82   64.31   53.09   2.07   
48.88   49.08   63.17   52.92   2.10   
49.14   48.95   63.76   52.43   2.10   
49.20   46.48   56.87   52.24   2.11   
48.55   45.48   64.19   50.73   2.00   
48.95   46.88   64.50   52.54   2.00   
48.93   48.46   63.51   53.04   2.03   
48.96   48.53   64.60   52.53   2.01   
49.23   48.38   64.38   51.95   2.00   
48.87   48.75   64.41   51.89   2.06   
48.40   48.84   65.22   52.08   1.99   
48.63   48.79   64.69   52.64   2.09   
49.57   48.74   64.78   52.54   2.13   
49.41   48.65   64.24   52.99   2.10   
48.99   48.26   64.66   51.97   2.07   
48.32   49.01   64.31   52.13   2.05   
48.71   49.08   63.78   52.56   2.08   
48.92   48.88   64.88   52.36   2.11   
49.23   47.77   65.36   51.93   2.10   
49.23   48.45   65.84   51.87   2.09   
49.14   48.81   64.33   52.52   2.09   
48.74   49.14   63.93   52.62   2.11   
49.11   47.95   63.97   52.60   2.09   
48.63   48.32   64.62   50.03   2.07   
49.29   48.44   65.40   49.38   2.13   
46.93   48.09   65.11   52.32   2.00   
48.95   48.50   59.82   48.08   2.04   
44.75   48.03   56.39   50.52   1.98   
48.65   47.65   65.33   51.50   2.09   
48.35   47.90   65.20   50.19   2.05   
47.34   48.65   52.84   48.88   1.98   
47.49   45.19   56.18   49.70   2.12   
48.53   44.84   51.99   49.04   2.20   
46.76   47.28   56.67   47.43   2.06   
42.99   45.39   55.15   50.53   1.94   
48.71   46.48   63.09   51.31   2.12   
46.77   48.56   62.21   49.39   2.03   
46.34   48.22   55.98   51.22   2.05   
49.23   46.09   62.48   51.39   2.09   
48.97   47.57   63.41   52.92   2.15   
48.99   48.65   60.50   51.87   2.17   
45.45   44.99   56.83   50.87   2.02   
45.60   46.53   56.72   50.90   2.00   
46.07   45.52   59.59   50.08   2.01   
47.82   46.67   60.81   49.06   2.08   
48.78   47.99   65.26   48.77   2.13   
48.01   46.23   62.13   51.10   2.08   
48.94   49.16   64.07   49.84   2.04   
47.27   47.86   57.05   50.21   2.02   
49.35   47.92   63.08   49.62   2.22   
48.05   46.00   60.35   49.21   2.07   
46.32   47.81   58.78   49.36   1.98   
46.69   47.48   56.29   51.27   1.94   
