N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
34.65   48.24   54.73   52.31   1.43   
48.69   48.40   65.13   52.12   1.98   
49.31   48.16   64.04   52.61   2.05   
48.51   48.84   63.47   52.10   1.98   
48.69   48.19   63.88   52.10   1.98   
48.68   48.21   63.69   51.83   1.98   
48.69   48.53   64.62   50.69   2.00   
49.06   48.28   65.01   51.95   2.04   
49.46   48.23   64.67   51.88   2.04   
49.08   48.22   63.91   52.21   2.00   
48.22   48.40   63.36   52.06   1.97   
48.44   48.60   63.81   52.21   1.97   
48.87   48.72   64.20   48.98   2.05   
48.81   48.18   65.56   52.10   2.08   
48.72   47.58   60.82   50.41   2.09   
47.38   48.27   62.62   50.20   2.03   
46.77   44.61   63.18   49.36   1.95   
48.57   47.45   60.70   51.05   2.06   
46.70   46.99   55.03   47.91   2.06   
48.29   45.48   60.76   48.86   2.03   
47.00   46.12   59.57   48.51   2.04   
45.53   47.03   55.82   50.33   2.05   
47.41   46.24   58.08   49.63   2.04   
48.35   45.61   62.66   48.11   1.97   
44.96   47.55   58.51   49.97   2.03   
48.56   46.72   58.18   50.80   2.13   
47.65   46.73   62.60   51.88   1.96   
49.12   48.34   64.15   51.37   2.00   
48.50   47.95   64.78   51.75   1.98   
47.95   48.28   64.41   51.66   1.96   
48.93   44.92   60.29   52.41   2.09   
48.47   48.48   63.16   52.03   2.00   
48.47   48.46   62.70   51.90   1.98   
46.20   47.79   62.50   47.40   1.89   
49.15   47.62   65.15   51.28   2.00   
48.43   46.46   62.47   52.29   2.05   
49.11   47.65   63.32   52.69   2.12   
49.08   47.06   63.48   51.06   2.06   
48.99   48.53   59.96   51.37   2.07   
48.90   48.66   66.03   52.28   2.07   
49.05   45.67   61.52   49.80   2.11   
47.53   46.98   62.28   49.94   1.98   
48.95   48.32   63.37   51.51   2.08   
48.96   47.52   63.83   51.71   2.10   
47.77   47.73   59.82   52.12   2.16   
45.91   46.48   62.19   51.02   2.04   
46.40   45.21   64.12   50.98   1.87   
47.25   48.51   60.59   47.22   2.09   
46.54   47.10   60.96   48.79   2.00   
47.07   47.07   63.46   51.38   1.94   
47.66   48.71   64.64   51.47   2.10   
47.39   47.37   62.76   48.96   2.00   
47.73   48.47   63.97   52.34   2.08   
49.17   48.31   64.95   52.30   2.09   
49.35   47.89   64.64   52.23   2.09   
48.85   48.38   64.62   51.99   2.07   
48.08   48.99   64.00   52.14   2.04   
48.59   48.86   64.00   52.47   2.05   
47.39   47.35   60.45   50.26   2.08   
47.56   47.49   58.68   52.28   1.95   
48.78   47.53   63.71   50.11   1.98   
48.17   47.61   63.51   50.46   2.05   
47.51   46.84   55.96   48.25   2.10   
47.99   45.22   56.71   49.41   2.00   
48.51   46.14   60.70   51.20   2.03   
48.86   47.72   55.79   46.69   2.05   
46.19   46.98   59.59   50.63   2.02   
47.69   46.53   57.71   48.87   2.02   
47.29   46.02   63.14   49.08   1.97   
45.64   47.79   57.86   50.89   2.05   
48.80   47.04   56.71   50.55   2.15   
47.72   45.54   57.38   47.76   2.00   
46.39   46.93   51.94   51.17   2.02   
48.37   46.82   57.61   49.97   2.11   
47.60   45.48   60.23   48.69   2.05   
45.43   47.55   61.73   48.72   1.96   
46.79   48.23   55.31   51.86   2.08   
47.14   45.31   63.09   48.57   1.98   
47.35   47.21   64.08   50.14   2.04   
48.18   47.24   64.26   50.05   1.99   
48.24   47.55   62.63   52.27   2.04   
47.36   48.99   64.24   50.60   1.95   
48.11   48.34   63.21   52.25   2.05   
49.10   48.81   62.34   50.18   2.01   
48.83   47.41   65.70   51.75   1.99   
49.25   47.76   65.00   49.94   2.14   
47.98   47.83   63.76   52.29   2.00   
47.31   48.99   63.46   52.39   2.00   
48.88   48.62   64.00   52.46   2.06   
48.95   48.50   63.88   51.24   2.10   
48.08   47.32   54.31   45.82   2.13   
47.66   45.60   53.99   49.21   2.05   
45.51   47.16   59.15   50.57   1.87   
47.24   47.35   60.79   51.11   2.01   
49.05   45.21   63.37   51.52   2.12   
45.53   48.41   60.91   49.31   1.93   
45.48   48.48   64.07   51.89   1.99   
48.57   46.56   63.48   50.42   2.00   
46.07   45.03   63.02   50.31   2.02   
46.88   47.82   57.79   50.09   2.02   
