N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
36.95   47.77   55.96   51.79   1.57   
48.22   48.06   63.49   51.67   2.05   
48.38   48.31   63.36   52.04   2.07   
46.12   48.45   62.70   51.05   1.97   
47.41   47.68   58.35   50.78   2.03   
47.71   47.65   64.64   49.86   2.14   
47.63   47.68   63.64   52.46   2.01   
48.81   48.63   63.24   52.11   2.07   
48.50   48.18   64.26   50.67   2.04   
48.75   47.89   65.47   51.43   2.11   
48.60   48.31   64.92   52.13   2.07   
48.69   48.49   62.94   52.44   2.09   
49.05   48.23   64.04   51.85   2.07   
48.63   48.30   64.03   51.74   2.04   
48.43   48.69   63.91   51.79   2.04   
48.25   48.41   64.45   52.05   2.06   
48.86   47.98   64.88   51.72   2.09   
46.31   44.50   52.16   49.80   1.95   
48.66   48.53   64.03   52.05   2.06   
48.32   48.51   63.16   51.90   2.06   
48.88   48.06   64.71   51.82   2.10   
48.82   47.69   64.60   51.56   2.07   
47.65   47.09   63.29   52.07   2.04   
48.77   47.83   59.54   45.79   1.98   
48.25   47.75   58.31   51.69   2.00   
48.78   48.02   64.85   51.56   2.02   
48.78   47.86   64.22   51.82   2.00   
48.68   48.31   63.38   52.17   2.00   
48.11   48.50   63.75   51.43   1.95   
48.49   48.47   63.24   52.18   1.98   
48.90   48.84   63.78   51.96   2.00   
48.84   47.95   65.55   51.56   1.99   
49.30   48.13   65.27   52.30   2.01   
48.96   48.27   64.62   52.11   2.00   
48.69   48.40   63.64   52.58   2.00   
48.25   48.59   63.44   52.16   1.99   
48.72   48.02   63.69   52.16   1.99   
48.47   48.25   63.97   52.00   1.96   
48.31   48.27   65.23   51.86   1.98   
48.50   48.37   65.36   51.18   1.99   
48.37   48.55   64.69   52.14   2.00   
49.12   48.32   64.12   52.58   2.02   
48.93   48.43   63.98   51.80   1.99   
48.93   47.62   63.76   51.69   1.99   
48.31   48.77   63.64   51.74   1.96   
48.44   48.35   64.40   52.28   1.98   
47.90   48.29   64.04   52.38   1.97   
49.14   47.75   65.38   51.55   2.00   
49.14   47.82   64.17   51.14   2.16   
45.91   48.68   64.08   51.75   1.87   
48.47   48.71   63.37   51.71   2.08   
46.03   48.25   60.61   50.27   1.93   
48.92   47.62   65.48   51.91   2.07   
49.29   47.98   64.19   51.95   2.09   
48.57   48.43   63.43   52.22   1.97   
48.45   48.63   63.58   52.08   1.98   
48.95   48.09   63.49   51.26   2.00   
48.56   48.19   64.55   51.77   1.97   
48.75   47.99   65.15   52.14   1.98   
49.20   48.34   65.27   51.80   2.02   
49.16   48.41   63.63   50.55   2.11   
48.78   48.40   63.21   52.16   2.08   
48.60   48.12   63.93   51.62   2.05   
48.57   48.37   63.54   51.79   2.06   
48.37   48.38   64.10   52.15   2.06   
48.53   47.73   64.33   51.89   2.07   
49.18   47.82   63.82   52.55   2.10   
48.77   48.19   63.21   51.57   2.05   
48.28   48.16   63.51   51.86   2.04   
48.17   48.56   63.59   51.84   2.04   
48.56   48.15   62.88   51.04   2.10   
49.10   47.90   65.04   51.10   2.08   
49.11   48.21   64.08   49.89   2.10   
47.65   46.78   58.44   52.02   1.95   
48.29   48.51   63.19   52.38   1.95   
48.31   48.12   64.17   51.85   1.99   
49.25   47.55   65.23   51.71   2.01   
49.03   47.83   65.43   51.89   2.00   
46.80   45.01   63.39   50.32   2.01   
47.76   48.47   63.12   52.24   2.03   
48.87   47.95   64.00   51.65   2.06   
48.80   48.03   65.10   51.67   2.06   
48.50   47.55   65.08   51.90   2.06   
48.69   48.44   63.37   52.60   2.08   
48.99   48.56   63.95   52.38   2.09   
48.92   48.09   63.83   52.13   2.07   
48.66   48.13   64.05   51.92   2.05   
48.66   47.69   65.02   50.45   2.08   
48.56   46.82   64.41   52.16   2.08   
48.97   48.02   63.91   52.54   2.09   
49.08   48.35   63.97   52.06   2.07   
48.65   48.68   64.21   51.97   2.04   
48.15   48.75   63.91   51.76   2.04   
48.25   48.53   64.28   52.39   2.07   
49.23   48.23   64.62   52.02   2.11   
49.12   47.82   64.94   51.79   2.08   
49.00   48.17   64.07   52.12   2.07   
48.23   48.51   63.95   51.55   2.03   
48.41   48.75   63.55   52.34   2.06   
48.90   48.55   63.75   52.16   2.10   
