N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
36.50   48.12   55.59   51.78   1.48   
47.59   46.59   60.70   49.32   2.06   
46.98   46.62   63.16   49.45   2.11   
35.86   46.65   56.66   52.17   1.50   
48.07   46.16   61.57   48.25   1.99   
48.71   48.63   65.02   52.32   1.99   
49.03   43.90   52.98   45.46   2.07   
46.16   45.99   58.29   51.83   1.97   
48.71   47.42   60.41   49.79   2.00   
49.41   48.10   63.76   52.87   2.02   
47.46   48.74   61.10   50.39   2.03   
46.43   47.42   62.91   52.57   1.91   
48.88   48.19   65.32   52.28   2.07   
48.53   47.31   65.39   48.47   2.02   
47.65   45.13   58.85   46.98   2.15   
44.75   44.72   57.39   48.99   1.93   
48.19   47.86   64.97   49.74   2.06   
49.23   48.28   61.33   49.04   2.07   
44.53   48.39   62.96   51.53   1.92   
46.99   46.73   55.50   50.20   2.05   
48.02   43.87   54.13   47.91   2.07   
48.21   46.69   62.94   51.62   1.99   
46.72   45.41   61.02   51.51   1.90   
47.35   42.56   57.16   47.92   2.12   
45.60   45.82   57.18   48.29   1.98   
46.04   47.75   60.18   48.86   1.95   
47.80   48.15   60.85   51.17   2.01   
47.19   48.62   61.76   51.03   2.01   
48.97   48.47   59.74   49.63   2.09   
47.21   48.52   57.29   50.62   2.07   
48.16   47.46   59.44   49.71   2.11   
47.70   47.44   63.76   52.90   1.95   
47.83   46.96   60.24   46.99   1.98   
45.58   48.88   58.61   47.71   1.95   
47.24   47.61   65.75   51.95   1.93   
48.06   48.63   63.85   52.78   1.98   
49.32   48.49   64.15   52.84   2.04   
49.12   48.12   64.60   52.33   1.99   
48.77   48.76   64.69   52.02   1.97   
48.32   48.84   64.29   52.20   1.98   
48.49   48.99   62.96   51.98   2.01   
46.22   46.42   64.62   52.01   1.96   
47.82   47.92   64.45   52.79   1.96   
49.34   48.25   64.52   50.06   2.02   
42.28   48.82   64.22   52.15   1.73   
47.20   47.43   62.81   52.31   1.95   
49.06   47.48   61.52   50.29   2.10   
49.26   46.54   58.48   51.68   2.09   
49.05   48.37   62.42   52.78   2.04   
48.56   47.67   61.95   47.03   2.20   
48.72   44.83   58.74   45.90   1.99   
48.69   48.15   65.36   52.10   2.09   
48.44   47.89   64.19   51.99   2.05   
47.68   48.91   63.18   52.28   2.00   
48.35   47.55   54.43   48.76   2.11   
47.42   45.96   65.66   52.05   1.93   
49.35   48.72   65.59   50.90   2.13   
46.53   44.59   55.66   45.58   2.02   
43.22   45.09   55.24   48.42   1.89   
47.18   47.19   54.29   48.56   1.94   
46.67   44.03   58.26   48.15   2.01   
48.25   46.35   64.65   51.45   1.99   
48.93   47.46   65.34   52.16   2.07   
49.08   48.05   64.00   52.30   2.14   
46.98   48.34   64.38   52.48   2.00   
49.09   48.80   64.12   51.80   2.08   
48.18   48.59   65.22   52.32   2.02   
47.77   47.09   62.47   51.94   2.08   
49.07   48.60   62.42   52.89   2.12   
48.75   47.28   63.83   52.20   2.08   
48.11   48.44   63.43   52.52   2.04   
48.76   47.02   63.11   48.99   2.01   
45.53   47.70   65.61   51.94   1.86   
48.60   48.57   65.56   52.54   2.01   
49.29   47.64   63.93   51.86   2.02   
49.26   48.54   64.14   52.74   2.01   
48.66   48.03   59.14   52.00   1.97   
48.74   48.99   62.18   52.53   1.97   
48.29   48.65   64.50   52.27   1.96   
45.94   47.49   63.80   51.31   1.99   
48.02   47.68   64.38   51.78   1.96   
49.29   48.12   64.67   52.33   2.00   
47.75   46.79   61.29   51.52   1.96   
48.43   48.93   61.27   52.21   2.11   
48.93   47.77   64.64   52.26   2.15   
46.66   46.84   60.24   50.65   1.91   
48.97   46.94   52.66   50.04   2.14   
43.63   47.39   62.07   51.16   1.83   
47.53   45.96   61.24   49.66   1.97   
49.19   47.69   65.90   51.55   2.00   
48.62   48.09   64.52   52.37   1.99   
48.55   48.90   63.91   52.65   2.00   
48.46   49.03   63.31   51.80   2.01   
49.05   47.76   64.09   52.60   2.08   
46.84   45.81   61.49   49.17   1.91   
48.68   48.56   65.63   48.52   2.10   
48.27   48.11   63.22   49.34   1.99   
45.51   48.35   58.72   51.92   1.88   
47.59   46.02   58.03   51.18   1.95   
48.19   48.43   65.50   51.94   2.03   
