N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
23.48   48.18   43.55   51.88   0.95   
48.60   48.43   63.98   52.29   1.97   
48.49   47.57   63.93   52.48   1.97   
48.40   48.37   65.29   52.52   1.99   
48.88   48.28   65.11   52.38   2.02   
49.50   48.15   65.48   52.21   2.05   
49.05   48.17   64.55   52.32   2.00   
48.74   48.69   64.72   51.58   1.98   
48.45   48.99   64.19   52.61   1.97   
48.59   49.14   64.00   52.74   1.98   
48.86   48.96   64.45   52.57   1.99   
49.07   48.60   65.20   52.66   2.01   
49.44   47.46   66.11   52.25   2.01   
49.03   48.09   65.70   52.06   1.99   
48.93   48.53   64.61   52.77   2.00   
48.91   48.72   64.24   53.04   2.01   
48.85   48.93   64.43   52.57   1.99   
49.17   46.81   64.45   53.10   2.06   
45.91   46.80   63.80   51.78   1.85   
48.68   48.62   65.86   52.28   1.98   
49.05   48.78   65.90   52.44   2.07   
48.91   48.55   65.11   52.66   2.09   
49.23   48.28   60.27   52.03   2.09   
48.28   47.53   56.43   50.03   2.05   
48.01   47.61   64.13   49.19   2.07   
48.47   46.32   63.81   53.11   1.99   
49.49   48.34   65.50   53.11   2.02   
49.37   47.98   66.15   52.62   1.99   
49.19   48.43   66.11   52.32   1.98   
48.92   48.87   65.84   52.90   1.97   
48.69   49.16   65.84   52.77   2.04   
49.35   49.08   65.25   53.31   2.09   
49.38   48.95   65.68   53.12   2.09   
49.45   48.39   65.79   52.76   2.06   
49.28   48.56   66.21   52.86   2.06   
49.26   47.56   62.68   51.61   2.09   
48.74   46.78   65.34   53.06   1.97   
48.45   48.78   65.64   53.08   2.05   
49.50   48.90   65.57   53.12   2.02   
49.38   48.29   65.99   52.79   1.99   
49.14   48.59   66.17   52.79   2.05   
48.93   48.56   65.82   52.81   2.05   
49.15   49.08   65.50   53.14   2.05   
49.50   48.93   65.27   53.30   2.09   
49.43   48.82   65.07   53.22   2.19   
47.35   48.72   60.48   50.21   1.97   
49.12   48.70   65.92   52.86   1.99   
49.45   48.87   64.78   50.72   2.00   
48.25   47.14   64.64   52.74   2.04   
49.55   48.87   65.75   53.06   2.10   
49.35   48.27   66.12   52.53   2.06   
49.15   48.35   66.27   52.52   2.05   
48.55   49.19   65.90   52.55   2.03   
48.89   49.07   65.07   53.10   2.06   
49.37   48.81   65.57   53.31   2.09   
48.91   48.18   64.04   53.17   2.06   
47.70   48.45   65.77   52.71   1.99   
49.02   47.72   66.15   52.35   2.05   
48.63   48.87   65.25   52.91   2.04   
48.88   49.05   65.21   53.25   2.07   
49.32   48.88   65.45   53.05   2.08   
49.53   48.98   65.18   53.10   2.09   
49.13   48.50   66.20   52.53   2.05   
49.28   48.43   65.94   52.65   2.06   
48.85   49.05   65.97   52.96   2.05   
48.96   49.11   65.25   53.01   2.07   
47.93   47.78   64.36   53.13   2.01   
49.37   48.75   65.84   52.46   2.06   
49.41   48.40   66.23   52.69   2.07   
49.01   48.93   65.63   52.61   2.06   
48.84   49.03   65.42   53.22   2.04   
48.96   49.10   65.22   53.26   2.07   
49.41   48.28   55.06   51.11   2.05   
46.76   46.98   61.81   52.13   1.95   
49.52   48.80   65.57   53.16   2.01   
48.53   49.12   65.32   52.89   2.02   
48.51   49.07   65.22   53.28   2.05   
49.52   48.74   65.45   52.87   2.09   
49.50   48.27   66.23   52.70   2.07   
49.23   48.30   66.04   52.63   2.06   
48.31   49.08   65.52   52.92   2.02   
48.82   49.12   65.27   53.18   2.05   
49.32   49.11   66.11   53.29   2.07   
49.45   48.81   65.41   53.13   2.09   
49.46   48.47   66.07   52.84   2.07   
49.29   48.69   66.04   52.71   2.06   
48.78   49.09   65.95   52.68   2.05   
48.82   49.15   65.68   53.01   2.06   
49.37   48.84   65.52   52.98   2.08   
49.53   48.95   65.56   53.07   2.10   
49.50   49.17   60.32   50.66   2.14   
48.97   47.77   62.43   51.00   2.07   
48.90   47.34   64.99   53.23   1.98   
49.14   48.99   66.17   53.35   2.01   
49.02   48.92   65.37   52.95   2.00   
49.43   47.82   66.23   52.61   2.00   
49.23   48.15   66.19   52.42   1.98   
49.35   48.69   65.88   52.76   1.99   
49.54   49.11   65.83   52.85   2.00   
48.81   48.18   64.79   53.23   1.98   
