N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
104.37   135.03   108.88   112.10   1.86   
109.60   109.89   107.33   128.14   1.61   
135.46   131.35   129.32   126.51   2.06   
135.71   137.46   129.37   126.92   2.01   
109.35   112.67   119.47   106.76   1.99   
110.05   106.79   104.36   105.21   2.07   
110.27   111.11   107.96   104.80   2.01   
113.38   111.98   106.01   106.85   2.06   
111.11   130.94   108.40   108.15   2.02   
109.96   110.96   107.33   104.17   1.94   
116.96   114.54   107.04   106.20   2.10   
110.34   110.03   107.73   106.76   1.98   
117.38   111.13   107.48   106.38   2.17   
113.65   112.50   109.24   128.15   2.04   
111.72   109.82   106.29   108.75   2.01   
109.14   110.81   108.39   105.45   1.84   
109.44   112.05   108.99   107.82   2.01   
109.00   110.65   107.72   111.01   1.93   
112.77   112.90   107.63   106.20   2.09   
111.42   111.35   107.52   119.40   2.02   
114.05   113.96   106.33   107.67   2.08   
109.96   113.07   107.58   127.26   1.97   
113.38   112.84   107.09   106.95   2.06   
113.32   110.89   108.84   109.24   2.01   
110.56   112.67   108.02   106.33   1.97   
110.12   110.72   119.88   107.67   1.97   
110.96   111.50   110.09   107.05   1.97   
111.03   113.00   129.52   106.57   2.04   
111.11   112.30   108.01   108.25   1.99   
110.72   110.50   130.87   107.81   2.01   
109.21   114.13   107.67   107.34   1.96   
111.66   118.78   107.86   106.43   2.04   
113.32   110.80   108.02   109.39   2.05   
111.25   133.23   107.24   106.30   2.05   
113.47   112.03   109.69   108.16   2.04   
118.44   111.96   108.54   108.40   2.11   
112.11   110.81   125.27   106.48   2.02   
125.79   109.74   108.74   105.67   2.29   
112.37   110.65   106.91   106.10   2.02   
110.58   111.18   108.22   108.30   2.01   
112.60   113.15   108.56   107.52   1.76   
113.07   113.24   109.19   106.90   2.01   
111.11   110.34   106.91   108.25   1.95   
111.42   114.21   107.58   106.05   2.01   
113.55   111.42   106.71   116.39   2.04   
110.89   113.07   109.04   128.48   1.99   
113.07   111.57   109.44   118.76   1.99   
111.13   111.25   106.95   106.67   2.00   
111.74   110.89   107.92   124.86   2.00   
110.10   108.33   108.07   105.63   2.01   
109.66   110.58   109.94   108.74   1.97   
112.28   110.80   108.74   106.82   1.70   
129.85   113.32   107.63   115.10   2.12   
129.55   114.77   109.24   107.72   2.35   
112.05   111.03   117.82   105.77   2.01   
112.43   109.74   109.19   106.43   1.96   
111.98   112.43   124.29   106.38   2.02   
108.03   108.91   107.63   107.52   1.92   
111.33   113.98   109.44   107.37   2.01   
113.80   111.57   109.25   106.95   1.98   
110.43   128.29   108.31   108.36   2.04   
112.28   111.11   108.50   107.05   2.03   
112.43   113.07   106.43   107.19   2.07   
112.20   109.82   107.81   125.78   1.65   
135.60   132.99   128.54   127.73   2.00   
130.92   136.40   128.63   128.76   1.96   
136.51   136.07   124.94   128.20   1.96   
131.35   132.23   125.99   105.86   2.41   
110.65   107.96   115.21   109.10   1.99   
111.74   113.23   107.39   107.33   2.02   
109.67   112.83   120.31   109.08   1.99   
113.40   137.12   108.10   107.10   2.07   
111.72   110.27   123.15   107.19   2.00   
112.92   112.03   109.04   105.78   2.07   
110.87   114.21   106.10   108.65   1.96   
113.96   112.67   109.14   106.67   2.08   
108.40   132.03   107.62   107.78   1.95   
109.73   113.24   108.05   107.39   1.99   
115.27   109.21   107.34   105.22   2.07   
112.28   112.83   108.60   108.45   1.97   
131.38   114.19   108.45   108.21   2.35   
111.81   115.19   131.16   108.30   2.00   
132.44   114.54   108.84   107.34   2.36   
113.47   109.82   109.04   109.69   1.97   
114.70   113.23   109.05   107.72   2.07   
114.70   141.46   108.65   109.39   1.92   
115.19   111.81   108.74   108.50   2.08   
112.35   110.81   109.49   107.96   1.64   
112.75   113.72   109.44   109.58   2.02   
111.81   113.80   109.35   108.54   1.95   
108.84   111.81   106.29   107.72   1.95   
112.05   113.71   108.36   115.55   2.03   
109.35   109.98   108.74   106.76   1.68   
111.57   132.89   104.99   119.41   2.00   
112.03   132.89   110.45   108.40   1.99   
112.90   111.03   108.16   123.15   2.01   
113.32   114.03   108.51   106.61   2.04   
109.58   110.65   109.39   128.82   1.98   
112.60   114.29   108.40   109.63   2.01   
112.60   113.71   111.85   107.77   1.98   
