N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
127.08   128.93   133.05   137.07   1.97   
133.68   133.76   122.33   106.67   2.36   
140.48   135.60   136.36   134.67   2.07   
141.61   136.87   137.61   136.83   2.02   
140.25   136.29   139.11   134.47   1.99   
120.83   131.28   137.14   133.84   1.79   
138.51   136.54   135.35   135.68   2.17   
124.11   136.43   124.92   132.98   1.81   
130.41   139.23   134.99   134.68   2.32   
147.07   137.69   135.43   134.24   2.14   
135.25   124.90   137.76   113.05   2.06   
133.02   134.43   137.78   135.98   2.19   
141.34   136.98   117.19   136.29   2.02   
138.17   131.15   134.92   134.67   1.94   
137.80   137.35   128.20   135.52   2.02   
125.70   138.17   136.36   134.45   2.05   
142.72   137.10   118.23   135.52   2.12   
130.49   135.35   136.53   129.02   1.99   
133.44   137.21   133.79   111.01   1.93   
114.62   138.65   138.71   127.66   1.74   
137.80   138.65   116.96   122.46   1.99   
120.66   131.28   139.11   135.14   2.03   
141.49   121.84   133.86   128.76   2.37   
143.49   127.70   133.26   112.03   2.16   
136.40   110.65   134.67   123.15   2.06   
123.25   119.86   134.68   123.14   1.91   
116.47   137.80   128.41   126.18   1.72   
123.84   114.44   132.91   136.90   1.84   
131.15   135.35   137.71   137.84   1.84   
137.80   125.02   137.84   134.38   1.99   
140.72   133.90   135.66   133.33   2.00   
142.09   137.32   135.06   135.83   2.02   
136.76   134.11   115.27   136.46   1.94   
135.25   135.57   125.20   116.11   2.27   
132.65   137.12   132.96   131.23   2.05   
140.48   113.07   136.12   132.96   2.10   
134.24   127.39   116.49   137.24   1.95   
139.26   132.44   134.68   135.59   2.02   
114.85   140.60   116.90   137.93   1.63   
138.63   127.29   138.08   132.31   1.95   
134.11   131.69   136.99   120.24   1.96   
133.90   122.15   116.72   121.09   1.89   
142.72   135.82   137.61   116.85   2.29   
129.23   138.43   136.75   137.46   1.87   
124.41   140.10   127.20   136.75   1.81   
141.46   131.90   136.75   135.66   2.03   
140.99   141.22   136.29   133.40   2.06   
136.54   131.66   134.92   110.04   2.37   
129.03   137.72   133.33   135.28   1.85   
139.26   112.05   136.44   136.90   1.95   
131.69   137.83   135.12   134.92   2.30   
131.69   137.24   125.31   137.31   2.20   
116.79   122.60   135.14   111.37   1.67   
128.61   133.55   135.45   136.22   1.80   
131.79   136.15   135.68   133.91   1.91   
133.34   130.61   137.22   134.90   1.91   
134.81   139.11   136.22   136.90   1.94   
139.11   131.79   136.85   129.30   2.01   
137.12   122.69   132.89   111.12   1.93   
135.49   134.89   136.99   134.00   1.99   
133.44   138.17   134.68   124.15   2.19   
128.09   112.60   117.13   137.61   1.79   
126.69   125.98   136.98   133.56   1.76   
142.09   126.48   137.54   136.83   2.37   
140.10   132.13   135.83   135.28   2.17   
124.90   129.65   136.83   122.84   2.00   
129.75   126.38   137.46   136.51   1.87   
138.88   129.25   134.45   135.98   2.18   
126.88   139.87   131.79   136.36   1.92   
136.87   136.51   137.61   131.00   1.94   
132.23   130.61   135.50   136.92   1.86   
112.60   141.22   135.43   131.43   1.67   
142.48   134.00   117.02   126.45   2.06   
137.83   133.66   134.24   134.67   1.95   
140.96   134.92   133.93   118.51   2.45   
134.35   134.22   136.60   111.01   1.87   
140.96   134.81   132.36   126.99   2.18   
132.57   140.45   134.45   137.24   1.98   
138.06   132.34   118.23   132.52   2.23   
129.85   122.24   129.37   132.17   1.83   
138.06   138.77   136.27   133.35   2.05   
142.09   128.41   133.86   135.50   2.04   
135.14   134.00   118.51   136.53   1.90   
136.87   118.86   136.83   136.99   1.96   
142.36   130.08   138.64   135.68   2.27   
129.35   118.61   125.33   116.05   2.02   
132.78   126.19   137.46   132.73   1.90   
136.29   136.04   134.61   133.19   2.13   
139.00   134.22   136.99   132.09   2.03   
128.93   139.49   136.29   134.68   2.03   
133.34   138.65   133.10   136.14   1.98   
132.13   137.57   135.59   132.75   2.32   
143.89   134.78   134.61   136.12   2.48   
129.03   133.90   134.68   136.36   1.89   
144.01   113.65   138.48   133.63   2.03   
141.34   137.35   133.19   112.03   2.42   
131.38   138.88   136.05   130.94   1.91   
116.03   121.31   135.45   136.90   1.64   
141.34   133.02   118.27   134.54   2.06   
134.22   133.58   137.76   109.64   1.87   
