N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
31.55   48.55   51.42   52.56   1.29   
47.38   48.34   58.80   51.77   1.93   
46.24   46.92   62.57   50.36   1.90   
48.50   47.20   62.37   50.32   2.08   
47.37   48.06   64.55   52.01   1.96   
49.11   47.72   65.11   51.80   2.01   
48.43   48.16   63.33   52.53   1.99   
48.13   48.59   64.00   51.94   1.98   
48.22   48.65   62.61   51.97   1.96   
48.69   48.83   63.95   51.88   2.00   
48.81   47.85   65.07   51.84   2.00   
48.88   48.15   65.13   51.82   2.00   
48.88   47.52   65.06   52.18   2.02   
48.85   48.38   63.61   52.70   2.02   
48.76   48.90   55.05   49.14   2.07   
46.69   46.37   63.83   51.92   1.90   
48.88   47.96   65.63   52.47   2.01   
48.59   48.51   65.56   51.94   1.98   
48.92   48.44   64.74   52.24   2.03   
49.57   48.50   60.23   37.40   2.06   
48.78   48.74   64.36   52.13   1.97   
48.65   48.71   65.32   52.20   2.06   
48.11   48.62   60.71   52.57   1.96   
49.41   48.63   64.07   52.98   2.03   
49.37   47.90   64.59   52.42   2.01   
48.91   47.99   64.67   52.08   1.97   
48.31   49.19   64.26   52.39   1.96   
48.53   48.96   64.12   52.63   1.97   
48.90   48.72   64.90   52.25   2.00   
49.37   48.15   65.34   52.39   2.02   
49.55   48.13   65.40   51.98   2.01   
49.30   48.15   65.36   52.36   2.00   
48.88   48.86   63.95   53.08   2.00   
48.69   49.12   63.69   52.58   1.98   
48.60   48.94   64.05   52.36   1.99   
49.23   48.76   63.95   52.51   2.01   
48.99   48.62   65.04   52.07   1.98   
48.99   48.22   65.61   52.31   1.99   
48.68   48.59   65.81   52.37   1.98   
48.56   48.78   65.10   52.60   1.99   
49.37   48.59   64.08   52.91   2.03   
49.45   48.00   64.38   51.85   2.12   
47.46   49.05   59.55   50.22   1.93   
48.60   49.14   64.74   51.99   1.97   
48.63   48.75   65.08   52.76   2.00   
49.23   48.84   65.06   52.56   2.01   
49.58   48.52   65.48   52.24   2.04   
49.60   47.52   64.69   52.51   2.01   
49.34   48.10   64.31   52.79   2.02   
48.16   48.90   64.45   52.30   1.95   
48.34   49.14   63.66   52.63   1.98   
49.02   48.92   63.90   52.43   2.01   
49.14   48.34   64.99   51.89   2.00   
49.28   48.35   65.90   52.19   2.00   
49.43   47.62   65.66   52.36   2.02   
49.03   48.88   64.88   52.39   2.00   
48.38   48.63   63.68   52.97   1.99   
49.17   48.77   63.76   52.48   2.00   
49.21   48.53   64.34   52.76   2.00   
48.88   48.43   64.78   52.52   2.07   
47.38   47.13   64.40   50.88   1.95   
48.45   48.43   65.48   52.63   2.00   
49.29   48.68   65.33   52.42   2.07   
49.48   48.68   64.60   52.54   2.09   
48.90   48.69   64.86   52.73   2.05   
48.87   48.97   64.07   52.02   2.09   
48.08   48.75   64.00   52.01   2.02   
48.69   48.89   65.29   52.46   2.08   
49.57   48.75   65.29   52.54   2.12   
49.55   47.99   53.97   52.96   2.10   
46.40   46.07   64.47   51.79   1.87   
48.60   48.81   64.69   52.60   1.96   
48.75   49.17   64.15   52.67   1.99   
49.14   49.26   64.85   52.37   2.00   
49.11   47.72   59.16   51.48   2.11   
48.87   46.84   63.01   51.05   2.01   
49.23   47.59   63.36   52.97   2.09   
49.21   48.82   64.10   52.60   2.08   
49.20   48.52   64.65   52.69   2.08   
48.90   48.69   64.47   52.37   2.05   
48.96   48.08   65.52   52.51   2.07   
49.03   48.78   65.54   52.16   2.07   
48.81   48.50   64.94   52.65   2.09   
49.25   48.45   63.88   52.90   2.07   
49.22   48.35   64.60   52.14   2.06   
49.08   48.51   64.66   51.69   2.06   
47.90   49.16   63.16   46.85   2.04   
48.90   46.80   65.52   50.34   2.08   
47.76   47.98   61.27   52.46   2.00   
48.77   48.27   64.26   52.44   2.05   
48.68   48.46   64.36   52.20   2.04   
48.49   49.17   64.55   51.76   2.04   
48.95   48.51   65.43   52.58   2.05   
49.38   48.40   65.77   52.42   2.10   
49.34   48.08   65.88   52.18   2.08   
48.80   48.57   64.48   52.66   2.05   
48.87   48.78   58.35   49.26   2.06   
47.58   49.02   58.78   52.46   1.94   
49.14   48.60   64.71   52.47   2.01   
48.91   48.27   66.08   52.12   2.00   
