N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
30.78   48.21   50.98   53.61   1.31   
31.42   48.88   51.62   52.51   1.28   
49.40   49.20   67.30   53.81   2.02   
49.06   49.32   66.74   53.46   2.09   
49.40   48.80   66.30   53.38   2.12   
49.84   49.08   66.61   53.60   2.14   
49.86   48.97   63.21   53.12   2.02   
47.44   48.15   65.91   51.99   1.93   
49.55   48.35   58.55   52.42   2.02   
48.47   49.55   64.54   53.86   2.09   
49.55   49.14   65.84   53.28   2.12   
49.60   48.81   66.93   53.56   2.12   
49.61   48.68   67.32   53.37   2.11   
49.72   49.23   67.26   50.91   2.05   
49.03   49.20   58.48   53.86   2.22   
47.42   47.92   63.97   51.79   1.97   
48.82   49.20   65.57   53.29   2.13   
49.37   47.96   54.72   48.96   2.12   
47.48   47.64   58.41   48.68   2.13   
47.45   47.89   58.67   51.24   2.05   
49.01   45.80   61.82   49.49   2.04   
47.51   47.72   63.83   50.19   2.04   
46.72   48.74   57.33   53.42   2.10   
48.63   46.22   61.81   50.85   2.01   
48.02   46.08   59.73   50.36   2.14   
45.46   46.43   58.34   53.24   1.87   
48.81   46.79   65.29   53.33   2.11   
48.68   48.93   58.15   50.74   2.13   
47.83   48.49   59.42   51.83   2.03   
48.99   47.96   66.65   47.58   2.09   
48.91   46.66   64.69   53.45   2.12   
49.71   48.43   64.92   51.01   2.14   
47.10   47.42   65.48   52.36   1.99   
49.24   46.79   57.62   49.26   2.25   
47.23   48.97   53.73   47.09   2.12   
44.08   45.27   63.08   48.66   1.83   
46.29   47.39   61.38   49.80   1.91   
45.94   48.05   60.09   51.23   2.06   
48.77   48.27   59.83   52.82   2.10   
49.66   47.10   64.57   51.07   2.02   
48.39   47.66   65.32   53.12   2.04   
48.77   49.67   65.48   53.36   1.99   
48.74   49.74   65.52   53.49   1.99   
48.80   49.41   65.68   53.42   2.01   
49.32   48.92   66.54   53.55   2.04   
49.72   48.65   67.36   53.29   2.07   
49.89   48.13   64.26   50.56   2.10   
47.73   47.70   61.60   51.43   1.98   
49.20   49.44   64.04   52.00   2.12   
47.82   49.35   64.57   52.42   2.04   
47.82   46.43   55.39   48.78   2.29   
47.24   46.31   52.93   50.21   2.12   
47.76   45.53   59.49   48.03   2.15   
45.57   47.33   56.43   50.26   2.11   
46.84   45.15   65.10   52.57   1.91   
47.80   49.29   64.81   53.91   2.07   
49.60   49.17   64.60   54.03   2.12   
49.81   48.90   66.98   53.55   2.10   
48.68   48.92   66.81   53.51   2.06   
49.02   49.64   66.72   53.63   2.07   
49.22   49.67   67.06   53.74   2.08   
49.20   49.57   66.91   53.75   2.09   
49.81   49.58   63.44   53.18   2.14   
48.66   49.66   65.11   53.79   2.07   
49.19   49.37   66.94   52.64   2.13   
48.02   48.53   67.15   53.99   2.03   
49.66   49.53   66.93   54.03   2.11   
49.25   49.20   65.25   53.91   2.13   
49.86   48.53   66.33   53.57   2.12   
49.05   48.47   66.85   53.95   2.12   
49.81   48.68   66.80   53.47   2.15   
48.99   49.11   67.11   53.73   2.07   
49.10   48.31   66.58   52.99   2.08   
48.34   49.41   66.46   53.89   2.07   
48.97   49.28   65.84   54.10   2.09   
49.34   49.37   66.35   53.74   2.12   
49.92   48.66   67.32   53.36   2.11   
48.80   49.28   66.03   53.89   2.07   
49.32   49.10   66.54   53.96   2.10   
48.63   49.14   67.08   53.68   2.05   
49.31   49.66   66.03   54.13   2.09   
49.95   48.81   64.99   53.67   2.17   
49.86   49.46   66.35   53.70   2.12   
49.69   49.09   67.23   53.42   2.10   
49.55   48.41   67.00   53.97   2.09   
48.98   49.66   66.72   53.50   2.08   
49.48   49.30   65.61   53.80   2.13   
49.63   48.49   66.55   53.26   2.09   
49.41   49.44   66.52   53.96   2.13   
49.77   48.90   66.03   54.04   2.11   
49.60   48.11   66.32   53.25   2.09   
49.89   48.71   66.30   52.63   2.13   
48.37   49.64   66.52   54.04   2.09   
49.40   49.40   66.59   54.15   2.09   
49.77   49.49   66.78   53.70   2.11   
49.55   48.90   66.55   52.79   2.10   
48.95   48.95   67.27   53.64   2.11   
49.29   48.78   65.45   53.46   2.10   
49.44   49.02   66.10   54.08   2.11   
48.99   48.92   66.72   53.27   2.10   
