N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
28.68   43.67   50.36   48.70   1.22   
48.80   47.82   63.44   52.49   2.01   
48.90   48.19   64.02   51.79   2.01   
48.43   48.88   63.98   52.65   1.98   
48.17   48.84   63.69   52.21   1.99   
49.16   48.47   63.75   52.07   2.03   
48.97   48.21   65.31   51.88   2.00   
48.99   47.99   65.11   52.19   2.01   
48.59   48.53   63.76   52.63   1.99   
48.86   48.37   64.15   52.48   2.00   
48.40   48.81   63.56   52.46   1.96   
49.02   48.97   63.82   52.66   2.01   
49.02   48.68   64.69   51.92   2.00   
49.01   47.68   65.88   51.73   2.00   
48.49   48.71   65.91   52.15   1.99   
49.03   48.72   64.94   52.70   2.01   
48.78   48.46   64.12   52.96   2.01   
49.41   48.72   64.26   52.85   2.04   
49.15   48.55   64.52   51.95   1.99   
48.70   48.80   64.52   52.07   1.98   
49.19   48.28   62.60   50.59   2.02   
48.37   46.80   64.78   50.84   2.09   
47.62   48.37   65.61   52.30   2.03   
49.45   48.02   64.74   52.58   2.03   
49.20   47.89   64.41   52.29   2.00   
48.18   49.14   64.45   52.81   1.96   
48.59   49.14   63.88   52.60   2.01   
48.96   49.19   56.01   49.82   2.04   
48.59   45.89   65.72   51.60   2.00   
49.37   47.53   64.26   52.52   2.03   
48.49   48.43   64.20   52.49   2.00   
48.75   48.45   63.41   52.22   2.00   
48.78   48.84   63.75   52.26   2.00   
48.68   48.40   64.00   52.15   1.98   
48.71   48.12   65.23   52.14   2.03   
48.62   48.66   65.23   52.01   2.01   
48.56   48.37   65.09   52.29   2.01   
49.34   48.43   63.76   52.57   2.04   
48.84   49.10   63.81   51.64   1.99   
48.65   48.32   63.93   52.36   1.99   
48.92   48.34   63.44   52.46   2.00   
48.39   48.55   64.26   48.94   2.02   
48.08   46.88   64.90   50.55   1.99   
47.63   47.51   59.27   52.07   2.03   
48.37   48.45   63.54   52.46   1.98   
48.05   48.60   64.41   52.27   1.98   
48.41   48.66   63.67   52.01   1.98   
48.63   48.72   65.47   52.24   2.35   
42.98   48.28   61.79   52.63   1.76   
49.37   48.15   64.01   52.69   2.03   
48.45   49.14   64.45   52.40   1.96   
48.46   48.82   63.73   52.66   1.99   
49.05   48.87   63.88   52.64   2.01   
49.05   48.65   59.67   51.22   2.06   
49.02   48.16   65.56   50.97   2.10   
49.29   46.86   58.83   51.97   2.03   
48.00   49.08   63.80   52.65   1.97   
49.20   49.10   63.86   52.49   2.01   
49.01   48.47   64.72   52.06   1.99   
49.07   48.22   64.59   51.83   2.00   
48.95   48.44   65.63   52.30   2.01   
48.99   48.65   65.25   50.62   2.10   
48.97   48.12   62.07   48.54   2.18   
46.94   47.95   64.19   52.36   1.91   
48.96   48.49   64.53   52.31   1.98   
48.30   48.85   64.83   52.13   1.96   
48.53   46.98   65.40   50.79   2.07   
49.34   48.81   65.10   52.54   2.04   
49.44   48.22   64.87   52.63   2.04   
49.43   48.43   64.69   51.93   2.02   
49.20   48.50   63.78   52.19   1.99   
48.97   48.90   63.80   52.44   1.99   
48.71   49.14   63.68   52.70   1.99   
48.71   48.65   64.41   52.69   2.00   
49.25   48.13   65.91   52.68   2.02   
49.31   48.09   65.75   52.12   2.01   
48.94   47.88   65.79   52.21   2.01   
48.90   48.79   64.61   52.46   2.01   
49.21   49.08   63.76   52.58   2.02   
48.84   48.91   64.05   52.20   2.00   
49.16   48.57   64.52   52.10   1.99   
49.15   48.86   64.62   52.12   1.99   
47.22   46.76   62.34   51.05   2.02   
48.38   48.57   64.57   52.57   1.99   
49.43   48.59   63.63   52.96   2.11   
49.10   48.18   64.67   52.43   2.08   
48.96   48.46   64.65   52.12   2.06   
48.38   48.81   63.86   52.31   2.05   
48.32   48.74   65.20   52.29   2.07   
49.38   48.60   64.99   52.29   2.12   
49.41   48.56   65.31   51.95   2.11   
49.23   48.26   64.62   52.86   2.09   
49.12   48.77   64.19   52.21   2.08   
48.71   49.08   63.69   52.69   2.07   
48.84   48.85   63.93   52.58   2.06   
49.03   48.32   64.88   52.48   2.11   
49.32   48.32   66.00   52.29   2.11   
49.23   47.46   65.27   52.47   2.10   
48.96   48.62   64.38   52.81   2.08   
48.28   48.93   63.80   52.53   2.06   
