N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
32.08   48.38   51.30   52.32   1.31   
48.54   48.87   65.13   38.57   2.01   
45.37   46.04   60.97   52.20   1.85   
48.66   48.66   64.34   51.99   1.98   
48.46   48.91   63.93   52.43   1.98   
48.94   48.34   65.31   52.54   2.01   
48.71   48.53   61.18   49.39   1.99   
48.95   48.09   63.93   52.48   2.00   
48.92   48.10   64.19   52.23   1.99   
48.55   48.22   64.21   52.70   1.96   
48.09   49.15   64.62   52.29   1.94   
48.38   49.17   63.65   52.90   1.99   
49.05   48.69   65.52   52.54   2.01   
49.46   47.99   65.97   51.93   2.01   
49.28   48.18   66.15   52.20   2.01   
48.96   48.60   64.57   52.70   2.01   
48.99   48.53   64.76   52.69   2.00   
48.32   49.15   64.67   52.58   1.99   
49.20   48.91   64.24   52.65   2.00   
49.11   48.07   64.65   52.03   2.00   
48.99   48.37   64.59   51.71   1.99   
48.65   48.56   65.70   52.47   1.99   
49.05   48.82   65.25   52.54   2.00   
48.63   48.54   64.66   52.91   2.00   
49.50   48.49   64.31   52.81   2.04   
49.15   48.40   64.78   52.06   1.99   
49.22   48.28   64.83   52.36   1.98   
48.29   49.03   64.55   52.31   1.96   
48.75   49.16   63.81   52.77   1.99   
45.81   47.00   65.41   49.73   1.96   
48.59   48.19   57.71   50.78   2.02   
48.31   48.35   64.04   52.26   2.05   
48.60   48.62   64.46   52.33   2.05   
48.32   48.81   64.33   52.37   2.07   
48.81   48.75   64.87   52.26   2.08   
49.01   48.02   65.41   51.91   2.08   
49.02   48.15   65.23   52.36   2.09   
48.87   48.68   64.79   52.61   2.07   
48.70   49.05   63.98   52.82   2.08   
49.20   48.93   64.15   52.45   2.09   
49.15   47.77   64.81   52.33   2.07   
48.86   48.49   66.06   52.05   2.06   
48.66   48.53   65.83   52.39   2.06   
48.69   48.68   65.23   52.71   2.07   
49.29   48.59   63.49   53.19   2.09   
49.14   48.57   59.42   48.04   2.21   
46.54   47.87   63.23   52.64   1.95   
48.37   48.82   65.86   52.27   2.05   
48.90   48.40   65.13   52.72   2.09   
49.55   48.06   64.92   52.84   2.11   
49.49   48.44   64.62   52.78   2.10   
48.88   48.39   64.94   52.23   2.05   
48.16   49.19   64.48   52.54   2.03   
48.30   48.94   64.00   52.58   2.05   
48.63   48.62   65.43   52.62   2.08   
49.52   48.18   65.86   52.33   2.09   
47.55   45.30   53.56   53.16   2.09   
45.91   48.84   63.97   52.36   1.85   
48.25   49.17   63.29   52.84   1.98   
49.14   48.91   64.07   52.69   2.00   
49.03   48.05   66.10   51.41   2.06   
49.14   47.49   57.50   48.98   2.02   
48.57   46.56   62.73   50.57   2.00   
47.58   48.74   63.36   50.20   1.98   
46.89   47.82   64.34   52.60   1.98   
47.06   47.00   59.97   51.24   1.98   
48.74   48.75   65.97   52.20   1.99   
49.26   48.69   65.00   53.09   2.03   
49.25   48.59   64.41   52.86   2.03   
49.17   48.57   64.71   52.48   1.99   
48.81   48.29   64.92   51.94   1.97   
48.90   48.77   64.53   52.44   1.97   
48.51   48.77   65.61   52.30   1.98   
48.59   48.47   65.00   52.85   2.00   
49.35   48.62   65.32   52.55   2.10   
49.12   48.25   64.71   52.48   2.08   
49.23   47.69   64.92   52.41   2.08   
48.68   48.75   64.38   52.31   2.05   
48.62   49.00   63.92   52.92   2.07   
49.07   48.91   64.21   52.38   2.08   
49.20   48.59   65.29   52.16   2.08   
49.23   48.37   66.27   52.20   2.08   
49.17   48.07   64.99   52.24   2.09   
48.97   48.75   57.90   49.99   2.07   
47.58   48.23   59.48   52.64   2.03   
48.90   48.25   65.43   52.38   2.08   
49.13   48.70   66.08   52.17   2.08   
48.69   48.60   65.42   52.15   2.06   
49.50   47.44   63.29   51.16   2.07   
49.06   48.92   64.07   52.85   2.00   
49.14   48.60   64.60   52.11   2.00   
48.84   48.71   64.71   52.13   1.97   
49.05   48.60   64.48   52.48   1.98   
48.37   48.72   65.84   52.29   1.98   
48.87   48.86   65.02   52.82   2.02   
49.34   48.39   65.17   52.47   2.03   
49.45   48.19   64.91   52.77   2.02   
48.74   48.32   64.91   52.51   1.99   
48.75   48.70   64.48   52.31   1.98   
48.71   49.08   64.04   52.74   1.98   
