N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
121.95   130.41   137.46   135.66   1.81   
138.06   125.58   123.71   115.72   1.99   
121.75   126.88   134.85   134.52   1.77   
125.79   136.73   132.61   130.07   1.90   
117.22   127.58   132.38   135.59   1.70   
111.25   138.54   109.94   129.50   1.66   
138.40   127.39   136.22   117.93   2.12   
124.71   140.34   132.61   135.59   1.73   
140.48   123.75   131.64   134.76   1.97   
144.94   137.94   137.61   139.04   2.09   
136.40   139.87   137.22   134.68   1.93   
140.10   138.54   138.01   136.51   2.02   
141.73   138.63   138.10   135.74   1.99   
133.90   141.85   137.22   136.68   1.89   
139.49   139.37   137.54   136.12   1.97   
141.58   112.20   142.76   136.22   1.97   
136.87   112.20   138.33   137.44   1.93   
113.00   142.97   137.61   136.36   1.54   
144.38   137.35   137.29   128.91   2.02   
144.79   129.78   138.31   138.18   2.00   
141.73   138.51   138.90   137.69   2.07   
140.72   127.08   138.73   119.11   2.08   
142.45   138.91   136.44   136.44   1.99   
114.87   139.99   135.74   135.45   1.59   
146.24   141.22   136.68   136.51   2.17   
145.16   139.75   137.69   137.31   2.01   
145.48   139.61   139.21   136.68   2.57   
146.11   141.61   135.81   137.22   2.07   
137.83   135.71   136.36   136.36   1.99   
143.00   139.11   137.63   135.43   1.98   
144.01   136.87   137.61   136.36   2.00   
139.26   139.72   138.18   137.54   1.98   
140.10   141.22   138.90   116.96   2.45   
138.65   130.49   131.52   139.44   1.94   
139.00   138.06   128.69   135.28   1.92   
139.11   138.54   138.08   117.25   1.91   
140.99   137.69   137.46   135.21   2.06   
141.07   137.10   139.54   137.61   1.99   
144.17   139.23   137.71   136.59   1.99   
141.34   132.23   139.46   136.98   2.02   
139.87   138.88   135.06   129.44   1.96   
141.97   139.14   136.68   114.22   2.06   
140.37   114.19   141.76   136.99   1.95   
139.72   132.47   134.15   128.20   2.19   
145.98   137.69   139.38   124.54   2.39   
144.29   139.72   136.75   136.99   2.08   
142.36   121.57   138.48   137.54   1.97   
143.24   138.43   136.20   137.31   2.02   
142.60   139.14   124.68   124.61   2.18   
113.88   115.37   124.86   120.18   1.94   
135.03   129.88   137.54   135.81   1.91   
140.10   138.65   133.86   137.37   2.09   
134.70   136.26   135.14   138.90   1.93   
142.33   131.25   135.68   136.44   1.95   
140.13   137.91   135.98   133.70   1.98   
143.00   140.96   136.53   134.67   2.00   
142.09   137.46   137.22   138.10   2.03   
142.48   134.78   139.13   134.59   2.02   
142.12   138.03   136.14   134.31   1.98   
142.09   115.43   141.18   135.66   2.00   
141.34   139.00   133.28   137.91   1.97   
142.24   134.89   117.83   138.96   1.99   
114.54   139.37   135.06   135.98   1.59   
128.83   139.87   133.40   136.05   1.82   
140.96   136.51   134.07   137.24   1.93   
138.51   139.37   136.75   136.22   1.91   
138.88   145.07   138.08   136.83   2.05   
145.45   141.22   134.07   136.85   2.04   
143.64   113.15   138.88   123.02   2.01   
145.16   138.43   134.52   134.90   2.53   
141.70   136.29   138.73   136.44   2.21   
136.98   136.04   135.45   136.36   1.99   
129.78   128.09   135.98   133.19   1.88   
141.46   119.67   134.76   135.59   2.02   
129.35   137.10   135.90   124.29   1.97   
135.11   131.82   126.30   124.43   2.09   
133.55   134.46   125.39   124.29   2.02   
140.60   116.45   121.02   136.68   2.21   
136.40   140.48   137.29   137.93   1.94   
119.92   141.49   138.48   138.48   1.67   
140.48   136.87   139.06   137.37   2.01   
141.61   130.51   136.36   134.22   1.96   
142.09   136.65   135.35   136.75   1.96   
140.37   137.80   136.46   133.33   2.37   
123.16   134.22   121.96   111.95   2.14   
116.11   115.76   134.85   130.36   1.78   
121.22   142.48   135.81   136.99   1.92   
140.48   136.98   136.05   137.69   1.98   
125.77   112.92   139.21   131.36   2.05   
124.60   140.72   135.66   137.93   1.76   
141.85   128.73   136.83   136.22   2.05   
144.13   142.60   136.99   138.01   2.13   
126.10   123.93   136.60   135.59   1.87   
141.22   134.89   140.77   123.97   2.00   
140.72   136.85   139.71   137.69   2.22   
143.00   136.62   138.08   137.54   2.00   
142.72   135.93   140.85   136.75   2.51   
143.49   141.85   137.46   119.58   2.02   
142.09   137.69   136.07   135.35   2.31   
137.35   140.72   138.48   135.52   1.92   
