N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
92.22   95.52   93.61   112.05   1.57   
116.63   114.77   112.62   109.49   1.96   
117.65   115.19   113.53   112.57   1.96   
120.14   119.39   115.56   114.22   1.97   
121.84   124.53   114.77   115.06   2.03   
122.80   120.66   113.42   113.85   2.05   
121.31   119.75   115.33   114.07   2.02   
122.98   121.40   114.56   114.12   2.05   
121.31   121.11   114.56   114.07   2.03   
122.15   121.20   114.46   113.90   2.04   
122.89   120.94   113.90   113.32   2.04   
125.09   120.76   114.83   114.29   2.09   
122.33   120.57   114.94   113.69   2.02   
121.77   120.94   119.94   114.07   2.59   
95.35   92.97   95.20   113.80   1.62   
121.49   121.95   113.16   113.36   2.02   
121.14   120.12   114.56   113.04   1.98   
120.37   120.59   113.80   111.67   2.01   
120.74   120.57   114.78   113.31   2.00   
120.57   120.76   113.90   113.27   2.00   
120.74   119.33   113.85   112.52   2.02   
119.94   119.75   113.69   112.46   2.01   
122.51   122.42   114.78   113.36   1.98   
122.89   123.07   120.48   113.32   2.01   
121.11   119.67   114.51   114.23   2.01   
120.12   121.03   113.74   112.26   2.01   
120.22   119.50   114.61   113.21   2.54   
96.91   95.14   91.32   94.72   1.57   
121.49   119.92   114.90   113.26   1.98   
126.07   119.77   115.16   113.90   2.11   
122.80   118.69   114.01   112.72   2.06   
124.51   123.27   113.96   113.85   2.09   
124.51   122.89   114.18   113.14   2.09   
125.02   117.82   114.44   114.61   2.08   
122.24   115.11   115.72   114.56   2.03   
121.31   120.74   121.27   113.59   1.98   
122.51   119.75   114.68   113.31   2.07   
126.10   122.60   115.16   116.00   2.08   
121.86   121.31   114.83   113.85   2.02   
123.84   120.68   115.49   112.84   2.05   
122.80   125.39   115.28   112.67   2.04   
120.76   120.66   115.67   123.14   1.98   
119.22   120.76   114.94   112.89   1.97   
96.74   93.13   95.58   113.64   1.58   
123.00   121.95   114.89   113.85   2.06   
122.42   119.33   116.62   111.16   2.00   
119.94   119.50   114.83   114.72   1.99   
122.22   118.88   117.64   114.46   1.99   
119.94   125.20   115.16   113.96   1.97   
120.66   119.75   115.11   113.96   2.01   
120.48   120.57   114.66   112.62   2.02   
119.84   123.09   116.96   117.65   1.98   
122.89   120.48   116.00   113.91   2.05   
122.51   120.85   114.94   114.07   2.01   
122.89   122.51   114.01   114.83   2.11   
122.24   119.75   115.11   112.84   2.00   
93.13   95.12   93.82   112.89   1.56   
122.89   120.22   114.77   119.11   2.00   
123.07   123.66   115.32   113.47   2.02   
126.07   120.31   114.94   114.29   2.05   
124.23   118.78   115.60   113.22   2.10   
121.60   122.31   114.56   114.08   2.05   
125.18   119.24   115.77   113.69   2.10   
125.09   119.05   115.61   114.01   2.12   
122.71   120.29   116.67   113.59   2.04   
121.95   118.88   115.21   113.05   1.95   
122.33   120.57   112.57   113.09   2.01   
120.85   120.22   114.77   113.10   2.02   
121.77   120.83   114.89   113.64   2.00   
95.07   94.02   94.60   113.36   1.56   
120.03   120.20   114.89   113.85   2.01   
120.12   119.50   113.96   113.64   1.99   
120.85   120.66   114.73   113.26   2.02   
123.18   120.40   114.77   113.42   1.97   
123.16   120.03   114.78   114.66   2.00   
122.89   124.71   117.13   113.58   2.07   
120.14   121.66   114.01   113.16   2.00   
122.42   122.33   116.05   113.69   2.04   
120.31   123.25   115.06   114.12   2.00   
121.68   118.86   116.97   114.22   2.05   
128.83   122.22   114.78   114.73   2.14   
123.07   120.68   116.44   113.59   2.59   
104.71   95.64   94.27   115.37   1.74   
122.04   121.11   115.39   113.80   1.99   
119.39   120.85   115.89   113.96   1.98   
123.63   121.22   115.65   113.64   2.05   
133.76   122.15   114.34   113.05   2.27   
122.15   119.84   114.62   115.44   2.01   
123.82   121.77   114.56   114.46   2.03   
126.26   120.14   116.39   114.01   2.12   
125.98   121.40   115.39   114.17   2.14   
124.99   118.17   115.94   113.36   2.11   
125.58   121.60   115.04   113.69   2.08   
120.74   121.22   114.77   114.68   1.99   
121.95   123.93   115.44   115.11   2.04   
93.79   93.95   94.64   113.53   1.57   
120.85   118.34   113.86   112.67   1.98   
121.77   122.42   114.72   114.73   1.99   
120.31   121.11   114.34   112.62   1.97   
123.16   122.89   114.40   113.85   2.02   
