N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
91.33   95.80   95.47   112.84   1.57   
121.11   115.19   111.95   110.75   2.00   
121.95   115.84   114.83   113.16   2.08   
121.95   121.68   112.46   113.74   2.01   
122.60   122.98   115.21   114.83   2.05   
122.71   124.11   114.66   112.89   2.01   
120.03   123.93   113.37   114.39   1.96   
121.60   124.41   113.04   114.29   2.05   
124.41   121.57   114.23   113.10   1.99   
119.50   122.71   118.34   113.37   1.89   
121.03   123.18   113.95   114.40   1.99   
125.48   119.41   115.55   112.79   2.05   
122.80   122.89   114.23   114.29   2.05   
124.32   118.44   114.29   112.83   2.08   
125.39   119.22   116.40   112.67   2.05   
122.71   121.11   115.11   113.53   2.05   
124.23   122.42   113.47   113.16   2.04   
122.13   124.53   114.82   114.51   2.04   
120.66   119.86   114.22   112.89   2.01   
122.80   122.04   116.40   120.54   2.04   
122.98   120.12   114.83   113.69   2.04   
121.40   121.95   114.89   114.39   2.00   
123.27   118.88   115.27   113.96   2.05   
121.95   120.03   113.96   113.58   2.05   
122.04   122.42   114.78   113.09   2.00   
121.22   120.48   116.79   113.95   2.00   
119.14   123.36   115.16   114.89   1.97   
121.03   123.93   115.11   115.06   2.00   
121.20   120.48   113.69   115.06   2.00   
119.84   119.86   115.06   114.01   1.98   
123.63   121.86   114.61   114.01   2.06   
125.39   118.61   114.23   112.79   2.06   
119.41   120.57   116.00   112.99   1.98   
122.80   122.13   114.35   112.94   2.03   
123.57   117.82   114.99   113.74   2.03   
119.14   120.76   115.82   114.29   1.96   
120.94   119.94   116.56   112.57   1.97   
121.57   124.02   113.91   115.21   2.04   
125.11   118.86   115.94   112.10   2.06   
122.24   120.57   115.61   112.84   2.00   
122.89   119.50   115.00   114.12   2.05   
122.15   120.57   118.00   113.36   2.01   
123.66   127.49   116.96   113.91   2.04   
121.49   119.86   116.44   113.05   2.01   
120.20   122.42   113.80   114.46   1.95   
120.48   122.69   114.94   115.78   2.01   
121.40   123.16   114.46   114.23   1.99   
121.68   120.29   116.51   113.42   2.02   
94.89   93.03   94.75   113.59   1.57   
122.04   120.12   114.61   114.46   2.04   
122.51   121.40   114.68   113.04   2.00   
123.45   123.27   113.91   115.77   2.02   
124.71   122.80   114.34   112.79   2.04   
122.04   121.11   114.95   112.99   2.00   
119.67   119.58   114.34   113.59   1.98   
121.75   121.14   114.99   114.56   2.02   
123.27   120.37   113.96   114.23   2.06   
123.18   120.20   114.68   113.68   2.02   
120.40   120.57   114.34   113.27   2.00   
121.95   119.22   113.10   113.85   1.99   
120.03   120.57   118.93   113.96   1.97   
120.03   119.30   115.77   114.68   1.98   
121.40   121.75   117.36   113.69   1.98   
122.24   119.67   114.51   114.18   2.04   
122.31   119.05   113.96   112.52   2.03   
125.02   120.12   114.61   113.04   2.08   
122.89   119.92   114.83   124.17   2.00   
122.22   121.11   116.91   113.63   2.04   
122.89   123.75   115.16   122.27   2.02   
125.48   119.22   114.56   112.62   2.06   
122.33   122.51   114.95   114.12   2.03   
124.51   121.68   116.05   112.20   2.03   
120.59   124.41   115.04   113.74   2.01   
123.66   121.29   116.97   113.85   2.03   
123.07   123.66   113.74   111.67   2.04   
120.85   124.41   114.23   114.73   2.02   
124.90   122.24   115.44   113.31   2.07   
124.81   118.78   114.46   114.39   2.05   
123.00   121.11   114.83   114.83   2.05   
121.77   124.14   114.49   114.73   2.05   
124.53   122.60   114.94   112.89   2.04   
119.41   125.09   114.46   114.17   1.96   
119.94   123.07   116.67   112.84   2.00   
126.48   121.49   114.83   114.34   2.10   
123.36   123.27   114.78   115.93   2.08   
121.77   118.86   117.83   112.30   2.00   
120.40   123.27   114.18   115.27   1.95   
124.05   121.14   114.83   115.32   2.06   
124.60   121.11   115.51   113.04   2.04   
120.57   122.44   115.27   112.41   1.98   
121.40   123.25   113.32   113.04   1.99   
122.22   122.24   114.12   114.34   2.04   
124.69   118.36   114.83   113.09   2.09   
123.63   120.40   114.89   111.69   2.03   
121.57   122.24   112.57   112.99   2.06   
117.14   115.53   112.03   104.35   2.09   
123.18   114.52   112.10   115.39   1.98   
119.41   121.49   114.07   114.39   1.94   
125.20   121.38   116.28   113.27   2.06   
123.18   125.09   112.79   112.94   2.08   
