N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
127.70   134.22   133.56   134.45   1.89   
134.57   134.35   132.16   128.01   2.31   
144.41   132.89   136.27   135.37   2.03   
132.44   135.35   138.10   135.66   1.87   
139.26   133.55   139.21   137.86   1.96   
114.21   144.26   131.86   139.38   1.58   
146.40   139.49   138.81   138.41   2.06   
125.60   144.01   135.74   136.22   1.78   
138.77   141.97   138.01   136.05   1.94   
140.48   137.91   135.68   133.17   2.02   
140.84   118.61   141.34   138.01   1.97   
140.45   125.60   138.08   135.90   2.02   
144.91   138.06   137.93   118.29   2.10   
142.97   141.22   136.22   134.52   2.03   
142.24   138.88   136.75   138.41   2.13   
139.26   136.18   136.59   135.06   1.99   
144.54   137.91   119.71   138.81   1.99   
136.98   136.98   138.88   138.56   1.88   
140.10   139.26   137.39   138.73   1.98   
141.49   141.07   137.14   134.07   1.93   
145.19   141.34   136.29   136.98   2.05   
136.51   131.69   134.90   136.36   1.90   
135.93   140.37   138.16   137.54   1.98   
140.87   139.00   136.83   134.99   2.04   
143.61   115.37   136.90   136.14   2.08   
142.12   138.88   135.45   134.29   1.97   
142.88   139.37   116.85   139.11   2.04   
138.43   138.63   138.01   135.14   1.95   
146.27   138.51   137.07   138.25   2.03   
142.72   122.42   138.25   138.08   2.07   
137.35   137.32   139.29   134.76   1.88   
145.98   140.60   136.05   137.31   2.05   
138.17   137.57   134.00   135.88   1.97   
140.22   138.28   133.93   134.99   1.95   
140.10   137.57   140.02   134.31   1.96   
143.52   139.37   137.44   134.99   1.99   
140.10   141.61   128.41   137.84   2.16   
146.37   140.25   136.20   136.29   2.04   
144.29   139.75   138.64   139.13   2.42   
143.89   132.78   133.26   133.33   1.98   
143.76   136.40   140.51   138.58   2.02   
140.34   135.71   139.46   136.51   1.97   
141.73   138.77   137.69   136.29   1.96   
142.60   136.62   138.50   118.29   1.97   
140.25   141.46   136.75   135.74   2.01   
141.97   138.28   136.14   135.59   2.00   
140.60   139.87   136.98   136.68   1.99   
141.46   137.35   136.90   128.35   2.13   
144.41   135.82   136.83   137.39   2.00   
140.96   140.34   136.14   138.56   2.15   
136.87   138.17   137.86   132.45   1.97   
143.76   133.76   134.16   134.38   2.07   
117.55   140.87   136.05   118.11   1.84   
135.25   137.72   128.33   123.47   1.83   
142.85   135.25   135.59   129.25   2.03   
144.54   129.13   121.88   139.29   2.07   
136.29   135.82   134.99   136.75   1.98   
138.65   135.35   136.68   110.29   1.92   
138.28   137.83   137.37   135.37   1.92   
141.73   138.63   137.54   137.71   1.96   
130.51   141.10   136.98   136.99   1.83   
140.60   136.98   139.85   135.14   1.98   
144.13   139.49   117.53   134.99   2.07   
141.85   136.29   136.83   135.35   1.96   
143.89   136.87   138.88   137.37   2.45   
143.12   141.10   138.08   138.25   2.08   
145.98   137.57   137.14   136.22   2.05   
143.73   135.96   137.84   134.92   1.96   
140.84   137.83   138.64   135.59   1.99   
125.11   138.63   137.86   134.61   1.76   
143.12   136.29   137.71   128.68   2.13   
121.14   141.07   137.39   136.83   1.78   
143.52   141.46   117.87   138.65   2.01   
138.77   133.55   136.22   138.08   1.97   
142.60   138.88   131.16   136.59   2.03   
140.34   136.76   133.63   138.33   1.99   
142.21   139.64   137.69   135.59   2.02   
136.04   137.35   136.12   136.85   1.96   
141.46   139.49   135.52   135.59   1.99   
137.12   142.21   135.98   139.13   1.94   
144.01   137.57   136.60   136.75   2.04   
139.84   123.09   138.56   136.07   1.93   
143.49   135.82   137.86   128.41   2.43   
145.70   138.31   137.84   140.12   2.35   
144.01   138.28   139.77   136.05   2.03   
140.10   113.98   141.58   137.71   2.02   
142.24   129.45   133.84   137.22   1.98   
137.72   136.62   137.22   136.83   1.92   
139.72   141.73   139.29   105.03   2.03   
144.79   131.92   136.98   133.70   2.04   
136.98   138.65   137.37   138.18   1.95   
144.94   138.17   137.84   136.92   2.04   
142.12   136.51   135.06   122.08   2.09   
143.09   137.01   120.66   137.29   1.99   
130.94   127.68   131.29   135.83   1.92   
135.96   138.17   137.29   129.80   2.04   
145.98   127.10   138.71   136.60   2.09   
142.60   138.91   137.05   136.22   2.01   
139.64   137.80   134.15   135.68   2.12   
135.82   114.11   137.63   137.52   1.88   
