N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
80.68   86.30   77.30   99.95   1.71   
96.56   94.56   121.40   102.78   2.04   
94.57   94.84   124.80   103.58   2.01   
97.08   95.01   121.03   103.49   2.04   
94.61   96.21   124.03   103.36   2.08   
96.85   95.58   121.46   103.27   2.02   
93.13   95.07   124.54   102.88   2.05   
96.56   95.53   122.82   103.10   2.00   
97.20   93.73   124.74   103.99   2.07   
96.85   94.35   124.03   103.18   2.06   
95.98   96.03   121.15   103.49   2.04   
95.64   94.39   124.81   103.85   2.03   
96.74   95.35   122.69   103.58   2.05   
93.62   94.89   120.37   101.69   1.94   
97.80   95.47   121.88   102.34   2.05   
96.96   95.19   122.08   103.35   2.05   
96.92   97.02   119.94   103.99   2.09   
95.64   95.98   122.76   103.50   2.02   
96.85   94.35   124.61   103.00   2.05   
96.80   94.45   123.08   104.12   2.12   
96.74   96.91   121.77   102.17   2.02   
96.80   95.18   122.51   103.81   2.01   
97.33   94.40   124.35   105.26   2.08   
95.52   93.41   122.70   101.82   2.05   
96.80   96.98   121.77   103.81   2.04   
95.82   95.46   123.02   103.81   2.11   
96.80   97.03   121.82   104.49   2.02   
93.28   94.96   123.77   103.67   2.05   
96.80   96.98   121.27   103.40   2.04   
96.85   97.44   122.21   103.31   2.05   
96.68   97.08   122.15   103.40   2.01   
94.67   95.07   124.81   104.30   2.00   
96.91   95.58   120.79   104.44   2.02   
95.42   95.07   120.77   103.54   2.02   
94.17   94.02   122.00   103.50   2.00   
94.28   95.75   123.21   103.49   2.00   
94.96   96.21   122.45   103.58   2.01   
95.75   95.98   123.27   103.40   2.06   
97.02   96.68   121.46   103.53   2.05   
95.07   96.10   122.82   102.08   2.02   
96.74   95.86   122.33   103.58   2.08   
94.23   96.09   120.24   103.72   2.08   
96.85   95.18   121.77   103.45   2.04   
96.92   95.07   121.82   103.67   2.14   
96.80   95.75   122.64   101.43   2.02   
94.84   95.01   124.49   103.00   2.01   
96.96   97.15   120.73   103.57   2.03   
95.92   95.98   122.82   102.00   2.07   
96.91   97.03   121.82   101.53   2.03   
96.73   95.35   122.96   103.63   2.05   
95.30   96.03   119.52   103.63   2.03   
97.03   96.85   124.15   103.54   2.08   
95.75   94.51   121.82   103.95   2.03   
96.73   92.49   122.02   103.40   2.07   
96.85   94.95   120.24   103.72   2.08   
96.80   95.46   122.27   102.22   2.05   
96.67   95.69   121.28   101.78   2.04   
96.56   94.63   119.88   103.36   2.13   
96.78   94.79   121.84   104.35   2.05   
96.96   95.58   123.45   103.77   2.05   
96.50   95.57   122.46   103.76   2.05   
94.61   94.85   123.51   101.65   2.35   
88.06   90.70   108.36   93.03   2.03   
83.07   81.10   105.03   98.16   1.95   
87.62   83.91   91.21   95.13   1.88   
85.42   86.96   99.46   84.57   1.92   
92.06   87.44   102.21   95.92   2.01   
92.07   88.89   101.10   95.50   1.97   
91.79   91.27   112.16   100.29   1.97   
93.40   92.22   115.16   101.10   2.09   
87.82   86.77   102.88   101.26   1.91   
95.12   92.12   123.02   104.39   2.07   
95.12   94.96   124.60   103.54   1.99   
96.73   95.47   121.88   103.58   2.10   
93.73   95.87   120.79   103.85   2.10   
96.85   95.18   122.51   103.40   2.05   
96.80   94.28   122.25   103.46   2.06   
95.46   92.12   120.12   103.89   2.02   
95.24   93.78   122.08   103.81   2.01   
96.67   96.92   121.63   103.72   2.05   
94.45   94.84   122.51   103.95   1.98   
96.20   94.17   123.85   101.65   2.01   
96.73   94.45   122.57   103.58   2.04   
95.82   93.68   121.32   104.08   1.98   
96.45   95.69   121.88   103.28   2.11   
96.74   94.56   120.48   103.58   2.05   
95.75   95.07   122.02   102.96   2.12   
96.80   95.53   122.33   103.67   2.10   
93.62   93.01   110.30   98.72   2.03   
93.95   93.18   112.84   100.38   2.04   
93.52   93.45   109.74   99.46   2.12   
93.68   95.58   121.88   103.58   1.98   
95.41   93.85   121.65   103.22   2.02   
96.50   95.69   110.85   84.60   2.15   
91.02   87.47   106.05   89.39   1.98   
95.12   92.49   124.80   102.79   1.97   
95.00   95.92   124.29   103.72   2.01   
95.80   96.10   123.89   104.26   2.00   
96.16   96.16   120.43   102.70   2.03   
94.63   96.43   122.27   103.58   2.01   
