N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
131.79   134.22   129.39   130.85   1.92   
135.82   137.83   126.45   126.84   1.99   
138.03   131.28   130.01   127.39   1.99   
138.28   140.72   131.00   129.74   1.98   
141.97   137.46   132.89   131.50   2.10   
141.49   137.69   132.16   132.38   2.03   
141.10   136.98   131.29   131.57   2.06   
139.99   135.35   132.24   129.30   2.01   
136.87   140.22   132.61   132.66   1.97   
140.60   140.48   132.36   131.09   2.06   
140.60   140.10   131.43   130.94   2.02   
142.09   137.10   132.52   131.36   2.07   
135.85   135.57   128.76   131.36   1.94   
137.83   140.34   129.80   130.36   2.00   
139.23   130.61   131.65   129.24   1.98   
139.49   139.26   130.43   130.51   2.02   
137.12   140.57   132.54   131.57   1.99   
139.11   139.75   131.64   131.36   2.01   
138.65   137.57   130.58   131.23   2.05   
134.22   142.72   133.19   130.43   1.94   
139.03   139.84   131.59   131.57   2.00   
141.82   135.03   133.26   130.87   2.02   
137.43   141.10   132.31   130.85   2.02   
140.22   141.46   131.45   127.92   2.02   
135.82   138.06   130.49   131.95   2.00   
141.85   139.37   132.89   131.57   2.10   
138.06   138.40   131.29   132.23   1.95   
142.09   135.93   132.68   131.86   2.09   
140.72   139.03   130.94   134.15   2.02   
139.14   139.72   132.09   130.38   2.03   
139.61   136.98   131.72   128.97   1.98   
137.10   139.64   132.52   130.78   1.95   
137.24   140.48   131.28   133.35   2.00   
136.40   141.07   131.79   130.02   1.98   
139.64   139.72   131.00   132.23   1.98   
139.61   137.57   131.65   131.29   2.00   
139.52   136.98   132.00   131.45   2.03   
140.22   138.51   133.49   130.71   2.02   
142.36   139.11   130.51   128.41   2.02   
139.87   139.37   132.00   132.09   1.94   
137.46   135.71   131.36   129.87   1.98   
137.12   140.96   131.50   130.16   2.01   
139.37   140.72   129.80   130.09   1.97   
138.51   139.03   132.82   130.78   2.01   
139.14   140.10   132.66   127.66   2.00   
136.07   141.58   132.96   132.24   2.02   
138.17   139.87   131.16   131.71   1.95   
135.60   135.93   131.65   130.43   1.97   
140.22   141.34   126.86   131.93   2.06   
139.14   140.60   131.14   130.65   2.05   
141.97   137.57   131.86   132.75   2.03   
139.14   141.10   131.21   132.82   2.04   
141.46   140.10   131.16   130.58   1.99   
133.23   138.40   132.38   130.49   1.95   
136.40   137.46   132.23   132.66   1.94   
140.10   139.99   132.38   133.10   1.99   
138.43   141.82   129.52   131.29   1.96   
141.37   138.28   131.36   130.65   2.03   
135.00   137.24   133.56   129.45   1.98   
135.25   133.55   129.52   129.52   1.94   
141.73   139.00   130.51   130.22   2.04   
135.00   136.65   133.03   131.88   1.93   
135.57   137.72   131.07   129.87   1.91   
136.40   134.46   130.58   131.64   1.95   
136.07   135.82   131.14   130.44   1.97   
135.71   129.35   126.45   125.99   2.02   
133.55   112.67   125.53   122.94   2.02   
136.87   140.72   131.36   132.89   2.02   
139.14   139.84   132.31   131.36   1.99   
141.97   139.61   130.07   132.68   2.07   
138.43   138.77   130.29   130.78   1.99   
139.99   138.28   133.05   131.86   2.02   
140.10   138.77   131.36   130.87   2.02   
136.87   140.84   131.52   131.72   1.97   
141.07   142.12   132.30   131.16   2.02   
137.46   142.85   131.00   131.16   2.03   
134.46   140.84   130.29   129.17   1.92   
136.87   140.10   130.65   130.80   1.98   
138.43   139.26   132.30   132.31   1.99   
141.22   135.71   133.84   130.44   2.07   
138.88   142.60   133.26   130.38   2.00   
140.84   137.80   133.05   131.43   2.00   
139.26   136.73   131.23   130.51   2.03   
138.40   139.75   130.94   131.43   1.95   
139.61   139.26   131.29   129.85   1.97   
136.18   138.51   133.35   132.52   1.97   
139.49   140.84   131.72   131.14   1.97   
141.10   139.61   133.40   130.73   2.04   
137.57   138.17   130.49   127.53   2.00   
137.21   138.91   133.47   132.38   1.99   
139.75   138.17   133.10   131.72   2.03   
138.88   138.88   131.00   131.93   1.98   
138.51   142.48   129.87   131.50   1.99   
142.24   136.87   132.59   129.80   2.11   
138.65   139.37   130.07   130.71   2.00   
136.43   141.34   132.36   130.80   1.97   
137.57   141.97   130.56   131.52   1.98   
140.99   138.65   131.86   130.80   2.05   
136.29   134.57   131.29   130.43   2.00   
142.09   138.40   132.45   128.82   2.02   
