N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
105.40   113.47   107.72   105.13   1.55   
134.22   135.14   126.78   121.57   2.00   
127.49   132.36   125.97   122.78   1.91   
132.76   135.71   127.45   126.13   1.95   
113.30   113.65   109.08   109.39   2.04   
111.74   139.37   108.10   112.26   1.97   
112.92   114.21   132.16   109.29   2.02   
115.35   111.81   109.14   118.05   2.02   
113.40   109.66   108.56   108.01   2.02   
113.63   113.32   109.99   117.82   2.05   
110.81   114.85   109.83   108.75   1.94   
112.28   112.67   110.15   129.17   2.04   
109.23   113.88   109.94   108.70   1.95   
110.03   113.24   108.84   126.26   1.94   
112.20   113.47   125.80   108.88   1.58   
113.72   113.07   110.24   122.76   2.01   
113.88   111.74   110.34   106.91   2.02   
113.15   114.29   109.80   111.01   1.99   
112.60   137.35   107.90   107.05   1.97   
137.80   110.96   110.45   129.79   2.45   
114.21   113.80   108.90   107.48   2.04   
113.24   140.10   109.44   130.71   2.03   
113.47   115.27   108.99   109.05   2.04   
112.92   113.30   132.16   127.66   2.00   
113.71   142.36   108.99   109.83   2.02   
112.20   114.70   109.24   127.05   2.01   
114.44   112.20   110.96   107.57   2.05   
114.29   111.96   109.85   108.70   2.02   
112.11   113.47   109.39   131.95   1.99   
112.75   113.47   112.67   109.64   2.00   
111.42   113.24   108.70   106.10   1.98   
113.24   113.30   117.76   107.72   2.04   
112.60   112.05   109.43   106.71   2.02   
109.82   130.18   101.92   122.69   1.70   
129.65   134.22   118.99   122.08   1.96   
113.07   111.66   117.06   109.14   2.01   
112.13   112.67   131.36   107.39   2.05   
110.27   111.50   119.28   108.65   1.96   
110.36   111.03   108.01   131.86   1.99   
114.62   114.87   120.41   109.25   2.10   
113.88   115.68   108.21   109.49   2.01   
113.80   113.47   124.17   108.05   2.03   
112.13   113.55   108.54   108.70   2.02   
111.89   111.27   127.18   108.54   2.00   
115.03   136.40   107.52   108.07   2.04   
112.28   113.63   109.35   107.48   1.98   
112.35   114.03   108.11   109.33   2.01   
113.88   134.33   109.60   106.85   2.04   
113.96   112.75   108.74   109.55   1.98   
109.60   133.10   109.54   109.10   1.97   
113.15   112.35   132.82   108.21   1.99   
114.29   134.24   110.04   109.04   2.05   
112.13   114.21   108.79   108.16   1.60   
112.35   138.43   107.72   108.59   1.98   
113.88   113.88   110.35   108.45   2.00   
140.99   141.58   109.55   109.08   2.52   
142.60   113.96   110.50   130.09   2.57   
113.71   132.44   108.75   108.88   2.05   
113.30   113.47   107.63   107.39   2.01   
114.11   114.05   109.64   108.68   2.04   
113.24   113.96   110.59   108.11   2.02   
121.03   113.72   109.08   108.94   2.12   
113.57   113.96   130.22   108.99   2.05   
132.23   113.15   109.14   108.30   2.31   
111.74   115.68   109.39   107.81   1.68   
140.72   137.43   129.52   129.96   2.09   
139.26   135.25   130.87   128.96   2.02   
138.28   136.40   130.02   127.73   2.05   
139.11   136.18   127.79   129.72   2.47   
113.00   111.96   112.72   109.89   2.06   
112.83   113.57   108.54   108.99   2.00   
113.96   114.05   119.51   108.26   2.06   
112.20   114.03   108.07   108.16   2.00   
113.80   112.75   122.13   107.87   2.03   
114.21   109.28   109.69   109.10   2.07   
115.19   113.80   127.73   108.25   2.05   
111.42   113.07   108.74   108.36   1.99   
113.47   113.63   109.05   108.15   2.01   
113.32   115.68   110.15   109.79   2.02   
110.58   127.90   110.50   130.85   2.00   
114.62   113.30   109.85   130.65   2.08   
113.07   140.96   110.20   128.89   1.98   
113.40   112.05   108.65   107.52   2.03   
111.81   122.71   109.89   109.58   1.97   
113.65   113.55   107.28   108.16   2.03   
109.74   134.92   109.58   109.24   1.97   
112.92   114.70   109.63   109.05   1.99   
137.94   135.82   108.25   109.24   2.44   
112.13   112.35   109.60   108.99   1.97   
114.19   112.45   109.49   108.25   2.05   
113.88   113.40   108.25   107.92   2.03   
132.13   112.67   109.99   108.74   2.34   
113.88   112.45   109.49   108.50   2.07   
143.12   112.28   109.14   108.11   2.49   
113.00   115.01   109.99   109.44   1.94   
112.67   112.77   108.88   107.78   1.98   
113.88   113.88   108.11   109.24   1.79   
113.88   112.67   109.39   107.37   2.06   
112.75   110.20   109.49   109.33   1.61   
113.72   138.51   108.99   109.05   2.03   
