N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
45.71   46.80   64.26   51.55   1.85   
48.90   48.56   64.92   52.11   1.98   
48.81   48.16   64.85   52.18   2.07   
48.51   48.78   64.94   52.07   2.05   
48.99   48.31   64.57   51.83   2.07   
49.05   48.29   64.74   51.85   2.06   
49.17   48.78   64.66   51.94   2.07   
49.17   48.75   63.59   52.22   2.09   
48.97   48.60   63.97   51.95   2.07   
48.95   48.32   64.59   52.24   2.06   
49.19   48.41   64.89   52.14   2.07   
48.88   48.69   64.55   52.29   2.06   
48.86   48.75   64.66   52.28   2.06   
49.11   47.98   64.57   51.67   2.07   
48.94   48.77   64.85   52.08   2.07   
48.82   48.65   64.94   51.85   2.05   
49.21   48.59   64.97   51.70   2.07   
48.66   48.72   64.15   52.31   2.05   
48.78   48.72   64.15   52.05   2.05   
49.03   48.32   64.24   52.07   2.06   
48.93   48.43   64.62   52.11   2.06   
49.00   48.28   64.83   52.23   2.06   
48.68   48.63   64.38   52.13   2.05   
48.81   48.52   64.76   52.17   2.06   
49.20   48.08   64.50   52.23   2.08   
49.06   48.68   64.90   51.40   2.06   
49.05   48.28   64.57   51.89   2.06   
48.86   48.62   64.34   51.75   2.05   
49.14   48.65   64.27   52.34   2.07   
49.16   48.35   64.10   52.30   2.07   
49.03   48.44   64.76   51.89   2.08   
48.68   48.22   64.62   52.18   2.05   
48.87   48.63   64.85   51.76   2.06   
48.84   48.40   64.73   52.13   2.07   
49.14   48.68   64.72   52.30   2.08   
49.16   48.28   64.64   52.21   2.07   
49.10   48.62   64.64   51.79   2.06   
48.91   48.77   65.04   51.94   2.05   
49.14   48.65   64.71   51.92   2.06   
49.17   48.65   64.36   52.33   2.08   
49.14   48.70   64.12   52.10   2.07   
48.88   48.37   64.38   51.88   2.05   
48.92   48.13   64.67   52.17   2.07   
48.80   48.69   64.57   52.10   2.05   
48.84   48.38   64.73   52.12   2.06   
48.65   48.56   64.85   52.37   2.06   
49.17   48.38   64.67   52.05   2.07   
48.83   48.72   64.69   51.79   2.05   
49.05   48.71   64.64   51.87   2.06   
49.05   48.72   64.34   52.03   2.06   
49.15   48.59   64.31   52.04   2.06   
49.20   48.35   64.80   52.08   2.07   
49.13   48.26   64.66   51.45   2.07   
48.87   48.50   64.48   52.30   2.05   
48.80   48.22   64.83   52.06   2.05   
48.90   48.38   64.84   52.11   2.07   
49.19   48.64   64.99   52.20   2.08   
49.15   48.27   64.41   51.90   2.07   
49.12   47.72   64.79   51.80   2.07   
48.56   48.56   64.57   51.94   2.05   
48.49   48.53   64.28   52.12   2.04   
49.17   48.25   64.24   52.21   2.06   
49.16   48.39   64.85   52.12   2.07   
49.20   48.32   64.60   51.97   2.07   
48.82   48.47   64.89   52.17   2.06   
48.57   48.37   64.36   51.64   2.12   
47.66   47.32   64.45   52.16   2.01   
49.17   48.59   64.89   51.87   2.06   
49.12   48.57   63.47   52.01   2.07   
49.20   48.53   64.74   51.83   2.08   
49.15   48.68   64.14   52.18   2.07   
49.05   48.71   64.07   52.04   2.08   
48.95   48.43   64.62   51.98   2.06   
47.90   48.31   64.92   52.17   2.04   
48.91   47.88   64.85   52.15   2.07   
48.22   48.44   64.48   51.86   2.04   
49.06   48.13   64.71   52.31   2.07   
48.99   48.56   64.99   51.88   2.06   
49.10   48.75   64.93   51.77   2.06   
48.93   48.13   64.08   51.77   2.05   
48.37   48.62   64.15   52.06   2.04   
49.20   48.72   64.17   52.32   2.07   
49.19   48.50   64.50   51.87   2.07   
49.06   48.46   64.81   52.06   2.06   
49.10   48.39   64.89   51.88   2.06   
48.85   48.59   64.86   51.65   2.05   
48.50   48.43   64.65   52.32   2.06   
48.65   48.57   64.52   51.75   2.06   
49.08   48.74   64.69   51.75   2.06   
49.05   48.72   64.99   51.59   2.07   
49.02   48.65   64.24   51.69   2.06   
48.99   48.68   64.10   52.27   2.07   
49.03   48.66   64.12   52.40   2.06   
49.15   48.09   64.69   52.15   2.06   
49.08   48.25   64.97   52.23   2.06   
48.80   48.70   64.78   52.19   2.05   
48.87   48.32   64.67   51.99   2.08   
49.17   48.28   64.79   52.20   2.08   
49.17   48.75   64.83   52.05   2.07   
48.92   48.69   64.86   51.87   2.05   
