N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
130.51   139.87   132.02   130.07   1.84   
142.12   138.28   131.72   130.78   2.02   
139.87   134.68   131.43   130.58   2.00   
137.46   141.49   131.28   134.00   1.99   
139.14   136.15   130.94   132.96   2.04   
139.64   138.51   131.88   131.36   2.04   
141.07   138.88   132.31   132.52   2.02   
140.37   137.32   131.16   129.37   2.09   
141.46   137.57   132.82   132.52   2.04   
141.97   136.73   132.75   132.89   2.11   
136.87   139.26   133.47   131.72   2.03   
139.75   141.07   132.91   132.59   2.01   
141.22   140.34   132.68   131.14   2.00   
139.61   140.99   131.72   129.80   2.03   
137.35   137.32   131.02   131.43   1.95   
139.26   140.45   131.79   131.36   1.99   
138.06   139.11   132.38   131.59   1.99   
137.57   139.52   133.54   130.16   1.94   
136.07   137.10   132.75   132.16   2.03   
139.64   136.15   131.09   130.49   2.01   
140.22   139.87   133.40   132.09   2.00   
136.62   141.46   133.49   129.30   2.01   
140.34   141.73   132.96   132.09   2.03   
139.52   139.23   133.26   130.22   1.98   
140.10   140.48   131.57   132.68   2.01   
134.00   139.49   131.36   130.16   1.90   
137.57   139.99   132.30   130.22   1.99   
141.85   137.35   132.59   132.89   2.04   
139.75   138.03   133.12   129.87   1.98   
138.91   139.00   130.94   132.59   1.96   
136.87   142.97   131.88   130.71   1.97   
135.49   136.98   128.61   130.87   1.89   
137.32   141.97   132.45   131.29   1.98   
136.29   142.85   127.05   131.52   1.99   
140.10   139.61   131.59   132.52   2.01   
138.88   136.04   129.67   132.52   2.00   
140.45   137.94   133.19   132.66   2.05   
139.99   140.60   130.29   132.59   2.02   
136.76   141.58   133.26   132.89   1.96   
138.17   141.85   130.22   132.75   1.98   
141.10   139.84   129.24   133.86   2.05   
136.76   137.69   133.93   130.94   1.93   
141.85   141.46   130.94   127.79   2.05   
138.28   138.40   130.73   132.66   2.03   
139.00   138.17   129.80   131.23   1.99   
138.17   134.78   129.87   131.65   1.98   
139.87   141.19   131.36   131.23   2.01   
136.76   141.07   131.79   131.02   1.99   
140.34   141.37   130.92   132.38   2.02   
140.84   139.75   129.52   130.49   2.08   
139.61   136.29   130.51   128.82   2.01   
140.60   138.28   132.02   132.75   2.03   
138.51   130.51   132.38   132.23   2.00   
140.10   140.60   131.95   132.73   2.02   
137.91   139.03   130.43   131.14   2.01   
137.35   138.51   131.88   132.30   1.97   
138.28   137.46   131.59   131.86   1.99   
137.69   141.58   132.89   130.87   2.03   
137.35   141.73   130.71   132.23   1.99   
138.40   137.10   133.70   131.16   2.03   
138.65   138.17   129.85   130.58   2.00   
137.94   141.34   131.95   122.45   1.97   
137.94   139.87   131.79   131.07   1.99   
140.96   140.99   131.14   132.16   2.02   
138.65   137.94   131.79   132.75   2.03   
142.09   136.87   131.72   131.50   2.05   
138.88   135.71   132.00   128.07   1.95   
140.10   140.87   131.57   132.09   2.07   
140.22   139.03   131.36   129.17   1.99   
140.84   135.96   133.17   132.09   2.05   
141.46   141.10   131.72   133.86   2.08   
142.48   140.22   132.52   133.56   2.08   
138.06   137.10   131.36   130.38   1.96   
136.29   139.75   132.36   131.72   1.96   
137.35   139.11   131.36   130.65   1.98   
140.84   138.65   132.68   131.00   2.02   
138.03   141.10   133.86   130.65   1.97   
139.14   141.46   130.71   132.17   2.05   
139.00   138.65   128.69   131.79   2.07   
140.60   136.26   131.65   131.07   2.06   
140.60   140.10   129.74   132.73   2.01   
140.99   140.96   133.56   130.65   2.03   
139.61   140.10   132.17   127.71   2.12   
129.55   137.43   133.05   129.65   1.86   
139.14   133.21   132.31   130.07   2.02   
140.25   139.99   133.26   132.89   2.05   
139.75   139.61   132.02   132.45   1.99   
140.45   140.10   131.59   128.76   2.04   
140.75   139.96   133.35   132.36   1.99   
138.77   137.10   130.38   129.11   2.02   
137.91   136.51   131.36   129.87   1.99   
139.75   138.88   132.89   130.29   1.99   
139.87   142.45   131.65   130.44   1.99   
140.45   139.99   132.89   133.19   2.01   
135.49   139.00   131.86   131.59   1.94   
138.40   139.49   125.80   128.82   1.96   
137.80   136.87   133.33   130.80   2.00   
139.87   137.43   132.24   131.29   2.01   
136.43   138.88   132.30   132.68   1.97   
137.10   139.72   132.38   133.56   1.98   
