N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
126.50   132.89   133.77   134.52   2.12   
138.77   119.05   132.09   133.26   2.10   
133.21   137.72   133.03   132.75   2.03   
135.46   131.69   130.87   130.65   2.28   
138.40   136.07   112.31   137.14   2.05   
134.57   119.14   134.92   135.98   1.98   
130.82   131.35   129.39   133.19   2.15   
132.03   132.89   131.00   121.71   2.00   
137.21   131.59   135.59   135.81   2.08   
130.71   127.39   136.66   119.52   2.17   
141.46   133.55   130.58   116.97   2.05   
135.49   125.20   140.18   127.12   2.05   
139.99   137.35   135.35   132.61   2.06   
124.51   122.42   125.78   131.95   2.17   
134.81   111.50   129.11   105.96   2.44   
141.07   117.57   122.82   123.91   2.18   
135.03   129.33   134.00   128.82   1.97   
134.70   135.71   132.96   123.97   2.16   
131.48   123.93   127.66   134.59   1.98   
127.17   129.25   138.73   116.56   2.00   
128.73   124.51   117.93   127.88   1.96   
139.00   133.23   132.00   131.81   2.01   
132.34   123.63   125.27   118.34   2.20   
121.84   126.19   125.20   119.75   1.82   
129.03   129.03   141.68   130.43   1.93   
124.32   143.49   127.66   123.27   2.05   
129.25   125.88   140.26   124.03   2.17   
133.90   126.88   129.24   135.59   2.16   
126.88   134.43   135.61   128.14   1.94   
131.90   128.83   130.29   128.40   1.95   
126.98   134.70   136.05   125.39   1.82   
137.69   117.65   126.11   121.52   2.03   
120.40   123.84   123.51   135.52   1.83   
135.82   134.46   135.98   129.59   2.11   
126.88   140.37   128.82   133.19   2.03   
126.50   121.20   131.59   115.77   1.90   
121.51   137.10   128.48   119.04   1.74   
127.39   124.23   138.96   136.75   1.85   
136.29   123.45   136.53   136.36   2.02   
120.48   134.00   128.48   129.87   1.78   
131.38   129.03   131.00   134.59   2.15   
126.88   129.85   136.29   131.36   1.87   
136.98   125.30   134.45   135.98   2.03   
139.72   119.77   132.73   134.31   2.03   
132.89   121.40   136.90   128.54   2.15   
125.20   138.03   130.29   132.91   2.03   
116.45   137.32   126.19   132.82   1.71   
125.79   115.53   133.93   134.00   1.90   
120.20   121.57   133.05   128.27   1.90   
120.29   135.60   131.59   133.56   1.80   
134.33   119.77   127.18   137.78   1.96   
121.77   131.90   135.21   133.33   1.96   
121.11   134.92   131.64   134.99   1.78   
129.33   135.49   124.03   136.98   1.91   
127.58   136.40   122.52   134.83   1.93   
121.22   131.25   136.60   131.72   1.84   
135.71   122.62   114.29   113.90   2.33   
133.34   131.35   127.33   119.34   2.21   
137.32   121.03   139.54   132.52   2.11   
119.77   129.65   137.37   123.97   1.76   
122.42   131.59   132.59   122.78   1.82   
132.55   119.05   130.65   120.55   2.12   
129.45   119.84   121.46   134.47   1.96   
119.41   121.11   115.00   118.11   1.83   
129.55   123.16   130.73   120.30   1.93   
139.49   125.88   135.14   131.57   2.04   
133.76   128.12   133.47   124.29   2.22   
134.54   127.70   134.31   129.94   2.13   
120.03   121.29   130.73   132.52   1.74   
122.51   133.23   127.52   137.39   2.07   
134.33   139.26   134.68   126.38   1.94   
134.68   119.30   130.80   114.44   1.95   
139.49   123.09   130.36   111.62   2.09   
138.17   133.76   136.83   116.17   2.01   
132.34   136.40   130.58   117.01   1.89   
116.35   140.60   131.81   126.72   1.76   
135.82   128.19   116.56   122.58   2.27   
121.22   122.24   117.24   112.94   2.06   
137.21   132.13   130.94   130.16   2.03   
132.78   122.15   114.49   117.71   2.24   
130.18   135.00   133.05   121.15   1.90   
135.71   138.43   127.79   129.24   2.00   
138.54   120.74   122.96   136.60   2.03   
134.78   121.68   128.82   134.76   2.10   
125.79   128.83   124.15   128.14   1.88   
119.39   136.54   131.29   118.99   1.74   
125.77   129.78   132.89   118.99   1.84   
126.00   122.51   130.29   135.21   1.96   
133.13   127.39   130.36   120.12   1.98   
137.46   132.44   126.18   128.14   2.16   
131.90   129.55   134.09   129.09   2.20   
122.42   136.62   133.49   134.90   1.99   
138.51   133.58   129.72   134.90   2.08   
137.57   123.54   115.39   131.59   2.02   
137.80   123.66   140.02   126.57   2.08   
133.79   139.61   116.39   122.96   1.93   
138.51   135.71   123.21   134.38   2.06   
120.40   126.98   116.17   114.78   1.72   
121.57   137.72   126.30   120.07   1.93   
122.80   135.71   125.19   130.51   2.01   
