N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
129.25   98.21   95.70   95.35   1.89   
134.35   123.93   120.66   121.65   2.01   
135.57   134.92   128.76   121.63   2.00   
138.77   138.65   125.27   126.18   2.03   
139.72   138.91   128.27   128.07   2.03   
139.61   136.62   125.14   122.70   2.01   
140.96   138.40   129.74   126.51   2.01   
140.37   137.91   127.12   125.20   2.03   
133.23   139.72   127.52   125.00   1.92   
136.40   139.49   127.86   125.66   1.97   
138.51   136.76   127.12   126.05   1.99   
138.17   135.25   127.05   124.86   1.99   
139.26   138.65   128.27   124.35   2.00   
140.72   138.17   128.63   125.97   2.07   
137.32   138.65   97.45   95.54   2.71   
99.45   101.27   97.08   125.59   1.45   
135.82   136.29   126.99   124.60   2.03   
136.98   136.65   128.14   124.74   1.98   
138.88   137.69   128.35   125.52   2.02   
139.64   133.34   128.40   125.53   2.01   
140.10   138.28   126.92   125.72   2.01   
139.72   138.43   127.05   125.58   2.05   
138.40   138.77   126.38   124.94   2.02   
138.17   136.65   127.18   122.76   2.00   
136.18   136.87   126.05   125.45   1.97   
136.62   138.54   128.54   125.72   1.96   
135.71   138.17   128.20   126.38   1.96   
139.37   138.17   128.28   123.26   2.09   
99.13   99.69   96.39   96.58   1.47   
135.35   135.96   128.74   126.26   1.96   
138.63   137.35   127.86   126.05   2.06   
100.06   140.84   129.74   126.92   1.43   
135.03   139.61   128.14   127.94   1.92   
134.92   137.10   128.20   122.39   1.97   
139.49   137.80   127.66   124.48   2.04   
140.37   138.65   126.97   123.91   2.04   
136.98   137.21   125.41   127.52   1.96   
135.60   138.88   127.45   126.65   1.98   
138.77   137.69   127.79   122.90   2.04   
137.57   141.22   126.19   123.63   2.01   
138.31   137.10   126.91   123.97   1.98   
139.37   140.22   126.19   123.39   2.04   
135.93   100.07   96.19   96.03   1.96   
138.06   136.07   128.20   123.20   2.01   
137.35   136.40   126.51   124.81   2.00   
135.82   135.25   127.53   124.74   2.01   
135.60   138.51   129.60   124.49   1.96   
138.06   137.69   129.45   125.78   2.01   
138.77   137.46   125.45   126.86   1.99   
140.84   138.40   128.07   124.88   2.05   
136.76   135.82   125.45   123.65   1.98   
140.96   136.29   127.33   126.26   2.05   
138.88   138.77   129.67   126.11   2.06   
138.17   139.64   129.94   125.91   1.98   
139.37   136.87   127.52   125.00   2.03   
138.17   133.44   129.09   122.84   2.24   
128.19   126.69   127.73   79.42   1.87   
138.17   135.60   129.09   125.47   2.00   
137.69   137.57   127.88   124.68   2.00   
137.57   137.94   127.05   123.57   2.00   
136.40   134.89   127.05   114.34   2.22   
125.30   122.13   115.61   109.58   2.52   
134.46   137.35   127.05   124.09   1.94   
125.30   126.57   116.17   126.45   1.80   
141.73   140.60   126.99   126.38   2.10   
133.76   121.05   129.24   124.86   1.96   
139.14   134.00   126.45   123.83   2.04   
137.94   136.51   127.92   124.75   1.95   
140.84   138.54   126.30   127.60   2.01   
137.32   139.37   126.59   124.29   1.96   
140.87   140.72   128.96   96.58   2.82   
101.91   100.12   96.00   123.71   1.48   
137.24   140.72   127.73   122.13   1.98   
138.88   136.18   128.54   125.20   2.00   
138.91   137.91   129.52   127.86   2.00   
139.26   141.46   129.24   126.78   2.03   
138.88   137.69   127.39   126.05   2.01   
99.32   101.85   96.89   126.45   1.44   
138.65   138.65   127.99   125.80   1.98   
139.37   137.69   126.92   125.92   2.01   
143.09   139.37   125.33   125.78   2.06   
136.54   137.46   126.24   123.45   1.99   
137.83   137.21   126.32   124.94   1.98   
140.22   136.18   127.39   125.45   2.10   
135.71   135.96   127.12   124.60   1.97   
138.43   99.19   96.24   96.07   2.80   
100.95   101.45   96.47   123.77   1.48   
138.28   139.49   127.39   123.33   2.00   
135.57   138.88   128.69   125.78   1.97   
136.07   135.93   126.26   125.58   1.96   
137.83   134.89   126.65   124.23   2.00   
139.37   139.00   128.76   126.45   1.99   
139.37   138.40   128.69   125.52   1.97   
136.51   138.77   128.76   125.78   1.96   
139.87   138.88   128.07   124.86   2.10   
136.51   137.69   127.12   123.65   1.95   
140.10   139.37   129.11   126.45   2.01   
140.60   132.65   127.73   125.00   2.08   
138.65   137.10   126.65   125.91   1.98   
100.75   101.08   95.92   125.00   1.50   
