N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
90.08   93.62   94.23   111.38   1.53   
120.66   116.71   108.99   109.14   2.10   
118.25   119.24   114.39   112.62   2.00   
118.07   117.82   112.26   112.10   1.95   
120.57   120.20   115.11   114.73   1.98   
119.33   119.84   112.84   113.04   2.01   
118.34   120.03   113.96   112.89   1.96   
121.95   121.77   113.90   112.84   2.05   
119.94   118.42   112.10   111.53   2.02   
119.67   119.86   112.36   113.36   1.98   
120.48   121.11   115.89   112.62   2.00   
119.41   120.20   112.57   112.41   2.01   
122.60   120.48   114.61   113.59   2.06   
121.03   117.65   120.24   113.80   2.01   
119.47   122.53   113.74   112.51   1.98   
119.05   120.40   115.56   115.16   1.97   
121.57   119.94   113.96   115.27   2.07   
118.42   119.67   113.00   111.53   1.95   
120.12   119.75   113.59   113.16   1.98   
121.14   121.49   110.50   112.94   2.00   
121.31   121.03   114.56   113.64   1.99   
120.85   122.15   114.66   113.10   1.99   
122.60   120.22   114.61   113.47   2.02   
120.48   120.85   113.96   112.15   2.03   
122.78   120.22   115.11   113.90   2.03   
118.69   105.05   113.58   113.21   1.99   
118.34   122.89   112.67   113.96   2.20   
122.22   120.85   115.84   113.53   2.03   
121.03   120.03   114.89   112.41   2.02   
121.40   120.14   115.10   113.05   2.03   
120.59   120.12   115.55   114.07   2.00   
121.40   118.17   115.94   117.47   2.00   
120.94   123.00   114.72   114.78   2.01   
121.03   118.88   113.58   111.90   2.03   
121.75   121.05   115.72   113.53   2.00   
121.49   122.80   114.73   114.56   2.01   
121.03   122.60   115.11   114.68   2.01   
118.95   121.51   115.82   114.34   1.98   
121.86   95.46   93.97   112.31   1.99   
119.77   122.51   114.07   114.61   2.02   
123.07   120.85   115.94   113.69   2.01   
120.85   122.42   115.60   113.64   1.98   
121.11   122.62   114.78   115.21   2.02   
123.18   121.03   115.11   113.26   2.00   
123.16   119.67   116.00   114.61   2.05   
121.95   120.68   116.00   114.61   2.03   
122.24   119.05   116.28   114.61   2.04   
119.94   118.86   116.35   114.00   1.99   
123.00   121.66   114.51   114.34   2.06   
119.92   122.53   114.83   113.96   1.97   
134.22   122.33   115.49   114.39   2.28   
93.47   121.20   94.19   114.61   1.54   
120.76   121.49   114.73   113.85   1.98   
122.06   121.75   114.68   113.47   2.02   
128.22   121.57   115.16   114.34   2.11   
121.49   121.68   115.16   114.34   1.99   
122.15   122.04   115.27   114.35   2.01   
122.04   121.68   115.16   114.34   2.01   
122.04   120.48   114.40   113.16   2.01   
120.85   120.76   114.17   114.07   1.98   
121.29   120.12   115.23   114.07   2.00   
121.57   121.86   115.16   112.94   2.01   
121.40   120.20   115.33   115.06   2.02   
123.84   118.80   115.60   113.05   2.04   
120.03   122.42   112.95   114.82   2.00   
122.24   118.95   116.12   114.56   2.03   
123.27   120.85   115.77   112.62   2.02   
121.51   122.98   115.27   112.57   1.98   
121.60   122.78   114.90   113.90   2.04   
122.60   120.31   114.66   113.96   2.03   
123.27   120.20   115.49   112.67   2.01   
121.20   122.80   113.37   113.16   2.02   
122.80   120.12   120.43   114.22   2.02   
122.24   121.31   115.21   114.39   2.02   
121.49   121.29   114.13   112.94   2.02   
121.60   96.96   93.82   113.21   2.02   
121.60   120.83   120.18   114.51   2.00   
120.94   120.94   113.47   114.90   2.04   
124.32   118.42   115.33   114.44   2.09   
121.86   117.98   115.06   113.47   2.01   
124.02   120.48   116.00   113.90   2.05   
121.51   119.92   115.72   114.23   2.01   
120.57   122.42   113.96   114.29   2.00   
123.27   120.20   113.91   111.98   2.06   
122.13   118.09   114.61   113.00   2.04   
124.21   118.69   116.00   112.74   2.16   
109.67   118.17   112.88   112.52   1.85   
120.31   121.49   114.78   111.27   2.21   
120.31   120.03   114.89   112.05   2.02   
118.61   118.53   112.25   110.61   1.98   
121.68   120.03   114.34   112.89   1.99   
119.05   120.40   113.80   113.10   1.97   
120.40   121.57   114.78   123.57   2.00   
119.50   120.66   114.61   114.34   2.03   
122.42   120.03   114.83   114.83   2.04   
122.04   119.33   116.05   110.85   1.99   
118.80   118.69   113.53   114.99   1.99   
121.77   116.77   113.37   112.10   1.98   
118.97   122.42   114.34   111.79   2.02   
119.58   119.67   111.74   111.48   2.01   
