N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
104.50   137.46   106.34   100.41   1.96   
101.27   105.47   105.92   110.09   1.52   
136.18   135.25   128.97   123.63   2.07   
138.65   132.21   128.50   127.31   2.10   
135.03   133.23   126.05   107.57   2.04   
110.58   127.90   107.63   105.95   1.96   
111.42   113.40   109.69   108.70   1.98   
110.96   113.17   107.81   127.60   1.99   
110.94   110.89   128.61   107.19   2.01   
113.07   111.35   107.43   107.43   2.06   
109.44   112.18   107.78   107.81   1.95   
133.10   112.45   107.00   108.59   2.41   
136.04   114.95   130.07   106.67   2.49   
131.59   108.70   107.58   106.01   2.37   
109.96   109.82   108.50   104.63   1.77   
112.05   116.96   109.44   105.82   2.00   
112.28   111.81   130.51   107.52   1.81   
113.96   112.45   128.41   106.10   2.11   
111.11   110.50   126.38   106.91   1.78   
110.72   112.20   107.24   107.04   1.95   
112.52   110.50   107.00   107.15   1.64   
134.92   114.85   131.93   105.13   2.49   
111.42   109.51   105.63   109.19   2.00   
110.34   112.35   107.43   105.87   2.04   
113.07   142.48   129.94   109.54   2.06   
110.96   139.49   105.41   108.79   1.98   
109.82   111.59   108.30   115.55   2.02   
112.05   111.03   127.58   105.35   2.06   
112.69   136.85   106.34   118.64   2.01   
110.96   139.87   106.48   107.24   1.97   
111.96   109.74   107.09   121.96   2.03   
109.21   112.05   107.63   109.04   1.57   
110.10   109.37   105.54   123.08   1.97   
112.92   135.46   108.02   106.20   2.02   
114.44   110.89   108.74   125.99   2.05   
111.35   111.74   106.33   108.16   2.02   
136.76   115.68   128.69   125.97   2.46   
112.20   109.82   104.89   108.07   2.02   
111.35   110.03   111.62   128.97   2.04   
110.80   136.43   110.44   105.54   2.01   
109.51   111.98   112.51   109.24   1.92   
108.63   108.12   107.62   106.39   1.59   
106.81   108.56   119.94   107.00   1.91   
136.29   108.77   121.94   97.96   2.38   
139.72   113.24   122.00   123.47   2.51   
112.43   113.80   104.76   102.78   2.05   
111.13   112.03   124.74   106.15   1.99   
110.12   112.35   105.36   110.29   1.97   
109.89   112.13   107.82   108.30   1.99   
110.65   134.78   108.65   105.77   1.99   
136.62   122.24   108.05   106.91   2.46   
113.15   114.21   108.25   107.39   2.05   
114.46   134.43   108.56   105.45   2.03   
135.60   109.58   127.66   108.50   2.39   
114.36   120.68   107.24   107.13   2.06   
136.18   114.21   129.17   107.72   2.40   
113.15   131.90   107.87   108.45   2.03   
141.46   111.42   109.35   108.50   2.48   
141.34   134.14   109.58   108.25   2.58   
114.70   111.81   132.31   108.54   2.06   
113.57   137.10   109.94   109.54   2.03   
112.75   112.60   108.11   108.65   2.03   
115.19   137.21   110.40   109.13   2.05   
112.90   112.05   110.13   107.05   1.64   
137.21   137.35   127.92   129.17   1.93   
135.82   137.94   130.49   128.28   1.94   
134.57   140.37   130.07   127.60   1.98   
135.71   136.73   125.27   109.35   2.43   
112.20   113.57   109.29   107.57   1.98   
111.25   113.55   108.60   107.67   1.98   
136.76   114.85   113.42   109.35   2.42   
110.58   142.60   109.60   108.79   1.96   
110.87   113.88   115.89   108.90   1.96   
112.43   110.89   108.84   109.10   1.99   
111.42   114.19   121.77   108.60   1.98   
110.49   110.81   110.24   107.86   1.95   
112.52   112.35   128.76   128.01   2.00   
113.72   136.87   107.48   110.04   2.05   
113.63   111.35   124.80   109.64   2.04   
112.84   114.03   108.21   109.89   1.97   
112.50   112.77   130.36   108.40   1.99   
114.77   111.89   108.99   107.19   2.01   
110.72   112.60   129.24   108.45   1.96   
111.89   112.05   109.58   108.70   1.97   
141.73   112.84   109.04   109.74   2.53   
138.17   113.40   110.15   108.10   1.94   
112.45   114.03   109.35   107.52   2.06   
113.07   111.66   108.74   109.58   2.04   
112.83   131.05   106.39   108.36   2.03   
111.96   141.10   129.65   108.40   2.02   
139.03   134.68   109.33   107.96   2.45   
113.47   136.85   108.51   109.13   2.02   
111.51   135.00   108.80   107.28   1.97   
111.27   112.03   129.11   109.44   1.99   
113.07   139.75   108.39   108.36   2.04   
113.47   112.28   109.54   108.65   2.01   
112.45   138.63   109.19   108.40   2.04   
114.21   109.44   109.14   109.54   2.04   
118.80   143.49   108.56   109.49   2.13   
111.96   140.60   108.90   107.87   1.96   
