N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
47.69   47.39   64.10   51.69   1.93   
49.11   48.40   64.55   51.93   1.99   
49.12   48.60   63.81   51.82   1.99   
48.96   48.65   64.15   51.84   1.99   
49.01   48.50   64.52   51.96   1.98   
49.11   47.36   62.32   47.78   2.01   
48.96   48.32   64.72   51.94   1.99   
48.93   48.62   64.34   51.97   1.99   
49.11   48.65   64.41   51.89   2.01   
48.75   48.38   64.24   52.03   1.99   
49.03   48.27   64.64   51.22   1.99   
48.78   48.21   64.17   49.16   2.12   
47.34   46.83   63.90   52.12   1.93   
49.14   48.60   63.86   51.96   1.99   
49.08   48.63   63.91   51.96   1.99   
49.00   48.40   64.53   51.74   1.98   
49.05   48.02   64.38   51.49   1.99   
48.78   48.43   64.57   51.93   1.97   
48.49   48.63   64.53   51.82   1.99   
49.02   48.59   64.48   52.01   2.01   
48.39   48.50   64.48   51.62   1.96   
48.81   48.09   64.62   51.68   1.99   
49.10   48.51   64.74   51.64   1.99   
49.10   48.51   63.90   51.79   2.00   
49.11   48.49   63.93   52.03   1.99   
49.11   48.63   63.93   51.89   1.99   
48.80   48.05   64.60   51.84   1.98   
49.05   47.82   64.33   51.88   1.98   
48.80   48.47   64.78   51.98   1.97   
48.80   48.65   64.36   51.83   2.01   
48.69   48.30   64.07   50.28   2.06   
46.54   46.84   64.08   51.53   1.89   
49.05   48.60   64.64   51.46   1.98   
48.96   48.49   64.62   51.66   1.98   
49.12   48.51   63.61   52.04   2.00   
49.08   48.60   63.90   51.57   2.00   
49.16   48.23   64.07   51.23   2.05   
47.71   47.00   64.28   51.99   1.94   
48.66   48.49   64.59   51.60   1.97   
48.82   48.55   64.45   51.87   2.02   
49.07   47.96   64.05   52.15   2.00   
48.87   48.38   64.16   52.03   2.00   
48.57   48.59   64.47   51.85   1.97   
48.99   48.66   64.62   51.61   1.98   
48.71   48.06   64.67   51.67   1.97   
48.88   48.10   64.12   51.95   1.98   
49.12   48.56   63.97   51.97   1.99   
48.96   48.35   64.34   52.11   1.98   
49.02   48.16   64.45   51.83   1.98   
48.71   48.63   63.86   51.70   1.97   
47.89   48.34   64.17   51.70   1.96   
48.96   48.56   64.66   52.05   2.00   
48.86   47.90   64.52   52.00   1.99   
48.66   48.34   64.59   51.75   1.97   
48.99   48.60   64.24   51.66   1.98   
48.99   48.54   64.31   51.70   2.00   
48.90   48.52   64.05   51.97   1.98   
49.08   48.53   63.75   51.71   2.00   
48.78   48.31   64.52   52.08   1.98   
48.92   48.39   64.22   52.02   1.99   
48.60   48.48   64.31   51.80   1.97   
48.82   48.43   64.33   51.26   1.99   
49.10   48.50   64.59   52.01   2.02   
49.11   48.65   64.54   52.03   2.00   
48.99   48.25   64.27   51.70   1.99   
48.99   48.59   64.59   51.69   1.98   
48.75   48.68   64.24   51.62   1.97   
49.08   48.28   63.39   51.87   2.00   
48.99   48.53   63.51   52.14   1.99   
49.11   48.34   64.53   51.94   1.99   
48.81   48.34   64.48   52.04   1.97   
48.72   48.34   63.90   51.14   1.97   
48.81   48.49   64.59   51.96   1.99   
48.93   48.53   64.71   51.89   2.00   
48.95   48.57   64.50   52.01   2.00   
49.10   48.25   64.24   51.88   1.99   
49.05   48.38   64.72   51.73   1.98   
49.01   48.25   64.78   51.66   1.98   
49.12   48.40   63.73   51.76   1.99   
49.11   48.53   64.01   51.97   1.99   
49.11   48.12   64.38   52.06   2.00   
48.99   48.32   64.35   51.91   1.98   
48.81   48.38   63.84   51.84   1.98   
48.75   48.38   64.59   52.00   1.97   
48.74   48.37   64.36   51.99   1.99   
49.11   48.59   64.48   52.05   2.00   
49.12   48.49   63.88   51.75   1.99   
49.05   48.65   64.52   51.68   1.99   
48.74   48.65   64.78   51.69   1.97   
49.08   48.50   64.02   51.92   1.99   
49.03   48.54   64.05   51.96   1.99   
49.08   48.35   64.53   51.85   1.99   
49.03   48.30   64.53   51.99   2.00   
49.01   48.31   64.12   51.92   2.00   
48.80   48.44   64.52   51.90   1.97   
47.90   48.50   64.64   52.03   1.96   
48.99   48.59   63.84   51.69   2.00   
48.99   48.54   63.93   51.79   1.98   
48.99   48.62   64.80   51.37   2.00   
48.95   47.96   64.67   51.70   1.98   
