N               10000000
GB required     0.24
Threads         10
Copy    Scale   Add     Triad
127.80   134.46   130.94   131.64   1.83   
140.60   134.22   129.45   125.72   2.05   
137.69   133.58   129.65   126.18   2.04   
137.21   135.14   128.89   131.65   2.01   
137.46   137.32   127.53   125.00   2.14   
130.31   134.33   131.59   127.39   2.00   
131.35   134.57   124.09   127.05   1.97   
135.14   139.72   132.31   128.89   1.91   
140.72   138.65   132.96   132.31   2.03   
139.26   135.25   117.65   133.12   1.98   
137.57   136.76   131.00   131.07   2.00   
140.87   139.96   130.73   127.86   2.04   
140.10   140.72   133.42   131.72   2.03   
138.77   138.03   132.75   132.68   1.98   
138.65   136.51   133.63   131.14   2.01   
140.60   140.10   132.38   131.14   2.04   
139.49   139.26   123.71   131.64   2.02   
138.40   136.98   129.11   130.22   2.20   
132.47   130.18   132.75   131.07   1.88   
138.43   138.17   130.49   130.80   2.00   
138.88   137.35   132.09   132.36   1.99   
140.60   140.10   129.11   131.86   2.00   
138.43   139.61   131.88   128.54   2.00   
139.52   139.35   129.67   133.26   1.99   
139.75   141.46   130.87   129.37   1.97   
141.97   138.40   129.59   130.44   2.10   
137.46   140.22   131.16   131.43   1.98   
139.72   138.17   132.75   132.38   1.98   
135.25   136.98   128.54   129.74   1.93   
139.72   142.09   132.68   131.29   1.99   
136.76   137.10   131.65   131.57   2.03   
141.34   139.37   131.50   132.75   2.04   
140.96   139.49   132.09   131.79   2.07   
136.65   140.48   132.73   132.75   1.97   
139.00   137.94   129.04   131.36   2.00   
142.09   139.14   131.21   132.61   2.01   
136.87   140.87   132.73   131.79   1.96   
137.72   139.11   130.29   131.72   1.98   
136.40   135.25   129.94   130.71   1.94   
138.63   140.60   132.09   130.44   2.02   
135.00   139.75   131.65   130.14   1.98   
140.96   140.25   132.45   130.78   2.02   
135.38   136.85   132.09   130.09   1.95   
140.45   141.73   130.87   131.07   2.01   
138.77   142.21   131.65   131.72   1.96   
138.40   139.49   130.80   131.43   1.98   
138.06   140.37   131.86   131.59   2.00   
138.77   139.49   133.33   130.94   2.03   
142.12   140.72   132.17   130.21   2.04   
140.60   136.98   130.36   132.02   1.99   
138.77   141.07   133.56   130.16   1.99   
137.35   139.14   133.40   130.36   1.99   
137.94   139.75   129.02   131.72   2.04   
135.71   138.17   132.73   131.72   2.00   
139.72   138.88   132.45   131.36   2.00   
136.40   139.03   131.79   131.29   1.98   
140.10   139.75   130.85   131.09   2.09   
142.21   139.99   129.87   128.68   2.04   
139.87   139.75   131.36   131.07   2.04   
143.61   138.43   132.23   129.59   2.10   
139.03   140.60   132.68   132.82   1.99   
139.37   136.98   134.59   130.29   2.04   
138.88   137.12   132.09   131.93   2.00   
137.57   137.94   122.19   124.80   2.00   
138.28   138.65   132.16   130.80   1.99   
134.68   135.71   131.43   127.73   1.99   
135.60   136.87   129.52   127.73   1.93   
136.65   138.40   129.45   132.31   2.01   
137.35   138.17   130.36   131.16   2.01   
136.04   139.99   130.22   131.65   1.95   
135.93   134.68   131.23   126.18   1.93   
140.72   134.68   131.88   132.30   2.04   
139.75   139.61   131.95   129.30   1.99   
142.36   142.60   133.56   130.58   2.10   
140.84   139.61   130.80   131.36   2.09   
137.57   136.54   131.86   130.51   1.93   
140.72   137.83   133.93   130.49   2.07   
141.07   136.65   133.10   130.87   2.00   
140.72   139.49   132.45   131.72   1.99   
141.49   138.40   133.12   130.07   2.01   
139.26   139.26   131.93   129.87   1.96   
138.17   140.22   130.94   130.02   1.98   
135.96   142.09   130.65   130.94   1.97   
136.40   141.34   131.14   132.96   1.97   
141.97   138.65   130.01   129.87   2.01   
139.00   138.43   132.30   131.43   1.99   
138.40   138.40   131.52   127.52   2.04   
135.96   136.40   125.25   126.99   1.96   
141.46   138.91   131.36   132.36   2.03   
136.29   139.61   132.16   131.43   1.99   
136.51   141.85   126.57   133.12   1.95   
140.72   122.80   134.68   131.59   2.08   
138.77   138.77   129.45   131.72   2.01   
141.97   134.92   132.23   130.43   2.05   
142.85   140.99   131.28   129.74   2.04   
140.13   140.10   133.47   132.45   2.02   
136.62   138.88   129.67   131.14   1.99   
140.87   140.57   131.59   132.38   2.01   
139.26   141.85   130.65   131.00   2.02   
139.87   137.69   131.00   133.03   2.03   
