N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
169.25   169.52   206.74   205.80   
169.55   169.45   205.90   206.92   
170.08   169.55   206.76   206.94   
169.77   169.18   206.66   205.66   
169.73   169.66   206.40   205.98   
169.88   169.65   207.04   206.57   
169.75   169.53   206.29   206.99   
169.78   169.18   206.45   206.59   
169.93   169.41   207.13   205.68   
169.79   169.63   207.28   206.20   
169.69   169.51   207.41   205.46   
169.98   169.55   207.07   206.12   
169.74   169.72   206.47   206.66   
169.96   169.63   206.77   206.28   
169.95   169.98   206.64   207.11   
170.09   169.93   206.35   206.69   
169.93   169.88   206.70   206.70   
169.84   169.57   205.31   206.15   
169.93   169.58   206.31   206.12   
169.92   169.51   207.73   205.66   
169.43   169.37   207.19   205.92   
169.78   169.43   206.50   206.21   
170.01   169.33   206.25   206.63   
169.59   169.50   207.07   206.38   
169.83   169.66   205.89   206.65   
169.58   169.63   206.44   205.88   
169.53   169.62   207.26   206.52   
169.71   169.47   206.60   206.78   
169.71   168.64   206.74   206.53   
169.44   169.57   206.75   206.20   
169.81   169.66   206.58   205.97   
168.83   169.57   207.20   206.26   
169.76   168.86   206.51   206.48   
170.02   169.54   206.48   206.66   
170.29   169.61   206.63   206.62   
169.68   169.52   207.12   206.61   
169.78   169.68   206.57   206.23   
169.78   169.34   206.59   206.54   
169.80   169.52   206.51   206.70   
169.82   169.57   206.35   206.61   
170.18   169.37   206.79   206.09   
169.53   169.69   206.55   206.21   
169.72   169.64   206.46   206.25   
169.80   169.37   206.87   206.56   
169.88   169.63   206.71   206.13   
170.04   169.81   206.96   206.10   
169.85   169.73   207.34   206.39   
169.93   169.74   206.43   206.56   
169.91   169.61   206.57   206.21   
170.10   169.48   206.82   206.84   
170.14   169.74   206.84   206.43   
170.00   169.74   206.24   206.46   
169.95   169.81   206.95   206.08   
170.11   169.71   206.47   206.31   
170.03   169.78   207.22   205.85   
169.99   169.38   206.58   206.13   
169.85   169.68   206.62   206.05   
169.78   169.47   206.55   206.55   
169.55   169.80   206.65   206.41   
169.71   169.63   206.40   206.41   
169.91   169.85   206.46   206.32   
169.85   169.58   207.29   206.49   
169.91   169.83   206.25   206.55   
170.13   169.88   206.41   207.21   
169.88   169.82   206.49   206.11   
169.92   169.52   206.71   206.10   
170.06   169.63   206.65   206.65   
169.95   169.68   206.90   206.12   
169.70   169.64   206.24   206.74   
169.64   169.48   206.81   206.15   
169.79   169.64   206.28   206.56   
170.01   169.86   206.11   206.69   
169.77   169.43   207.10   206.71   
169.74   169.95   206.35   206.22   
169.73   169.39   206.94   206.58   
169.85   169.69   206.72   206.30   
169.86   169.36   206.40   206.45   
169.92   169.29   206.30   206.40   
170.00   169.66   206.48   206.37   
169.86   169.60   206.27   206.39   
169.88   169.50   206.87   206.03   
169.70   169.85   206.38   205.82   
169.59   169.61   207.00   206.54   
169.73   169.66   206.86   206.10   
170.07   169.72   207.23   206.41   
169.95   169.78   206.43   206.66   
169.77   169.47   207.04   206.09   
169.96   169.80   206.71   206.19   
169.91   169.60   206.70   206.58   
169.85   169.60   206.80   206.00   
169.78   169.73   206.33   206.31   
169.61   169.91   207.13   206.12   
169.94   169.60   206.53   206.69   
169.87   169.52   206.34   206.92   
169.75   169.65   206.54   206.63   
169.89   169.47   206.61   206.23   
170.00   169.52   206.95   206.27   
169.79   169.60   206.35   206.59   
169.48   169.65   207.09   205.78   
169.76   169.48   206.43   206.93   
