N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
215.41   216.64   266.10   265.53   
216.56   216.65   266.59   265.30   
216.66   216.71   266.26   265.15   
216.71   216.95   266.52   265.29   
217.44   216.41   266.43   265.32   
216.91   216.55   266.63   265.09   
216.95   216.47   266.82   265.27   
216.29   216.67   266.65   264.86   
216.91   216.91   266.45   265.28   
216.68   216.48   266.33   265.53   
217.11   216.63   266.34   264.87   
216.96   216.71   266.76   265.59   
216.69   216.50   266.54   264.74   
217.00   216.99   266.62   265.25   
216.76   216.91   266.57   265.27   
216.77   216.72   266.32   265.73   
216.93   217.01   266.58   265.21   
217.10   216.60   265.82   265.45   
217.23   216.51   266.57   265.30   
216.77   216.77   265.56   265.14   
216.94   216.60   266.42   265.19   
216.68   216.80   266.48   265.42   
216.71   216.65   266.82   265.26   
216.38   216.70   266.38   265.82   
216.51   216.79   266.82   265.33   
216.93   216.37   266.50   265.25   
217.06   216.97   266.34   265.64   
216.95   216.63   266.42   265.40   
216.94   216.81   266.74   265.42   
216.85   216.53   266.58   265.65   
216.74   216.47   266.57   265.31   
216.22   216.71   266.30   265.39   
216.90   216.59   266.57   265.11   
216.91   216.91   266.70   265.04   
216.35   216.89   266.17   265.52   
216.75   216.88   266.30   265.00   
217.09   216.49   266.10   265.56   
216.94   216.47   266.53   265.38   
216.90   217.21   266.45   265.55   
216.37   216.81   266.75   265.43   
216.92   216.81   266.64   265.68   
216.81   216.43   266.67   265.79   
217.14   216.37   266.91   265.54   
216.99   216.80   266.62   265.63   
216.77   216.72   266.62   265.59   
216.60   216.59   266.78   265.69   
217.14   216.59   266.88   265.00   
216.82   216.62   266.54   265.59   
216.97   216.95   267.15   265.65   
216.95   216.64   266.12   265.77   
216.46   216.79   267.05   265.69   
216.83   216.54   266.62   265.12   
217.06   217.08   266.61   265.79   
216.97   216.79   266.87   265.21   
216.78   216.35   266.36   265.34   
217.08   216.68   266.79   265.70   
216.99   217.16   266.51   265.29   
217.18   216.66   266.94   265.56   
216.71   216.60   267.13   265.14   
216.78   216.61   266.90   265.35   
217.12   216.80   266.58   265.15   
216.48   216.75   266.31   265.41   
217.10   216.73   266.45   265.35   
216.93   216.67   266.62   265.27   
217.11   216.55   266.75   265.15   
216.88   216.90   266.82   265.44   
216.80   216.69   266.60   265.59   
216.92   217.21   266.69   265.19   
216.82   216.80   266.78   265.28   
217.22   216.88   266.85   265.79   
216.55   216.54   266.70   265.57   
217.02   216.80   266.88   265.66   
216.84   216.91   266.77   265.81   
216.76   216.95   266.51   265.81   
216.84   216.88   266.60   265.48   
217.01   216.65   266.84   265.88   
216.85   216.47   266.54   265.61   
216.65   216.77   266.39   265.54   
216.67   216.65   266.49   265.12   
216.69   216.76   266.25   265.71   
216.83   216.58   266.72   265.15   
216.72   215.93   266.12   265.41   
216.93   216.38   266.81   265.44   
216.53   216.69   266.91   264.94   
216.85   216.73   267.00   265.01   
216.89   216.60   266.66   265.77   
216.72   216.84   266.11   265.29   
216.85   216.81   266.60   265.11   
217.44   216.45   266.00   265.40   
217.51   216.49   267.08   265.93   
217.26   216.94   266.73   265.44   
216.87   216.42   266.83   265.26   
216.87   216.52   266.52   265.77   
216.89   216.43   267.13   265.34   
216.98   216.82   266.88   265.53   
216.85   217.08   266.80   265.22   
217.00   216.61   266.75   265.59   
216.59   216.64   266.34   265.37   
216.76   216.63   266.70   265.32   
217.21   216.43   266.76   265.60   
