N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
129.98   130.06   154.93   154.62   
130.08   130.07   155.03   154.67   
130.08   129.90   155.34   154.78   
130.36   130.24   154.68   154.33   
130.19   130.30   155.00   154.88   
130.27   129.98   154.81   154.99   
130.30   130.08   154.77   155.04   
130.30   129.99   154.80   154.94   
130.25   130.11   154.92   155.24   
130.20   130.17   155.17   154.74   
130.20   130.02   154.88   154.89   
130.40   130.02   155.30   154.94   
130.36   130.09   155.13   154.91   
130.01   129.90   155.07   154.96   
130.23   130.00   155.17   155.26   
130.09   129.99   155.02   155.16   
130.07   129.89   155.18   154.68   
130.27   129.89   155.27   154.88   
130.39   130.14   154.76   154.99   
130.39   130.14   154.83   154.79   
130.37   130.15   155.26   154.95   
130.09   130.11   155.24   155.16   
130.35   129.97   154.86   155.00   
130.28   129.82   154.64   155.11   
130.15   130.09   155.02   154.80   
130.20   130.04   154.91   155.14   
130.12   130.22   155.09   155.19   
130.07   130.03   155.08   154.75   
130.16   130.10   154.88   154.81   
129.94   130.16   154.88   155.14   
130.18   130.20   154.92   154.90   
130.07   129.87   154.84   154.79   
129.86   130.17   154.79   154.75   
130.11   129.87   155.04   154.94   
130.06   130.12   154.95   155.07   
130.14   130.12   154.82   154.77   
130.29   130.11   154.84   154.95   
130.01   129.98   155.23   154.88   
130.13   129.77   155.03   154.85   
130.10   130.17   154.89   154.98   
130.23   129.76   154.99   154.96   
130.19   130.28   155.04   154.82   
130.35   129.88   154.80   154.76   
130.20   129.96   154.99   155.02   
130.22   129.76   155.29   154.90   
130.18   130.09   155.03   155.01   
130.14   129.76   154.99   154.88   
130.11   129.87   155.17   155.05   
129.98   130.22   154.92   155.08   
130.12   129.99   154.99   155.18   
130.38   130.17   155.02   154.87   
129.99   130.04   154.90   155.12   
129.93   130.16   154.40   154.78   
130.24   130.42   155.19   154.68   
130.12   129.92   154.68   155.03   
130.14   129.92   154.86   154.90   
130.24   130.04   154.96   154.92   
130.28   129.65   154.90   154.99   
129.98   130.04   155.00   154.89   
130.11   129.97   155.06   155.27   
130.16   129.89   154.93   154.90   
130.17   129.97   154.80   155.23   
130.11   130.11   154.99   155.18   
130.30   130.17   155.10   155.13   
130.15   129.84   155.20   155.01   
130.13   129.95   155.03   155.03   
130.23   129.85   155.09   154.89   
130.20   130.01   154.66   154.76   
130.02   130.16   154.85   154.88   
129.82   130.15   155.16   154.97   
130.15   129.82   155.04   155.10   
130.34   130.00   155.15   155.16   
130.30   129.98   155.00   155.12   
130.21   130.18   154.96   155.07   
130.29   130.05   154.69   155.10   
130.03   129.75   155.13   154.82   
130.08   130.03   154.84   154.83   
130.16   129.87   155.08   155.02   
130.04   129.89   154.92   154.76   
129.96   129.97   155.14   154.95   
130.01   130.14   154.87   155.10   
130.14   130.12   155.01   155.19   
130.03   130.14   154.65   155.05   
130.28   130.36   155.29   154.78   
130.16   130.03   155.11   154.93   
130.11   130.17   154.83   155.08   
130.37   130.22   154.79   155.26   
129.98   129.85   155.11   154.74   
130.29   130.16   154.91   154.94   
130.20   130.07   154.75   154.75   
129.94   130.27   154.97   154.95   
130.11   130.02   155.06   154.97   
129.98   130.12   154.90   154.99   
130.01   130.09   154.72   154.75   
130.11   130.16   154.84   154.84   
129.92   130.09   155.21   154.78   
130.21   130.12   154.89   154.57   
130.13   130.01   154.77   154.97   
130.19   129.86   155.13   154.84   
130.12   129.72   154.90   154.95   
