N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
272.11   274.83   309.39   309.14   
274.37   275.54   310.35   309.11   
275.44   274.05   310.64   308.72   
275.32   274.07   310.67   308.87   
274.80   275.13   310.98   308.33   
275.46   275.00   310.07   308.73   
275.29   275.16   310.08   308.26   
275.15   275.02   310.24   308.94   
275.25   273.89   309.92   309.21   
274.73   274.68   310.29   308.58   
275.22   274.65   310.47   308.14   
274.52   274.15   310.12   309.21   
274.32   272.78   310.44   309.04   
274.26   274.06   309.91   309.04   
274.74   274.01   310.44   309.36   
274.72   273.96   310.89   308.52   
273.14   274.68   310.52   308.79   
274.03   274.56   310.55   308.58   
274.62   274.25   310.85   309.99   
275.04   274.51   311.37   308.58   
273.19   273.86   310.92   309.91   
273.34   274.86   310.47   309.46   
274.93   274.57   311.50   309.60   
274.58   274.26   310.84   309.14   
274.99   275.00   310.77   309.68   
275.00   274.99   311.27   309.20   
274.72   274.31   311.33   309.94   
274.68   274.66   310.77   309.19   
274.78   275.43   310.89   310.01   
274.81   274.83   311.39   309.85   
275.40   274.61   311.03   309.79   
275.43   274.58   310.84   310.23   
274.94   274.05   311.04   309.26   
274.45   274.58   310.76   309.82   
275.08   274.68   310.95   310.04   
274.61   274.59   310.85   310.21   
275.22   274.96   311.11   309.40   
275.00   274.16   311.02   309.44   
275.22   274.99   310.97   309.22   
275.06   275.10   310.88   309.76   
275.10   274.70   310.62   309.38   
275.38   274.86   310.77   310.06   
274.41   275.09   311.31   309.57   
274.36   275.04   310.89   309.88   
274.71   274.90   310.76   309.88   
275.17   274.46   311.01   308.64   
274.32   275.38   311.43   309.94   
275.11   274.89   311.02   309.92   
274.29   275.26   311.13   309.36   
274.81   274.95   311.35   309.46   
274.53   274.70   309.66   309.83   
274.84   274.69   311.22   309.74   
274.76   274.93   310.70   309.84   
275.02   274.35   311.33   309.43   
274.72   274.14   311.46   309.93   
274.07   274.13   311.19   309.35   
274.67   274.30   311.24   309.65   
275.21   274.55   310.94   309.91   
274.90   274.75   310.93   309.91   
274.45   274.67   310.85   309.69   
274.90   275.13   311.05   309.55   
274.56   274.59   311.38   309.72   
274.72   274.96   311.48   309.72   
274.58   274.59   310.75   309.37   
275.11   274.89   310.61   309.45   
274.81   274.95   310.96   309.72   
275.05   274.90   310.42   309.76   
275.00   275.41   311.27   309.70   
274.84   274.50   310.52   309.71   
274.94   275.25   311.25   309.88   
275.09   275.11   311.38   309.94   
274.28   274.83   311.05   309.33   
275.11   274.75   310.79   310.01   
273.81   274.74   311.45   309.49   
274.95   274.92   311.28   309.51   
274.74   274.98   310.91   309.69   
274.34   273.76   310.95   309.76   
275.02   274.44   311.66   309.74   
274.93   274.80   311.30   309.88   
275.17   275.21   311.54   309.05   
275.02   274.61   311.53   309.66   
275.18   275.46   310.91   310.23   
275.29   274.80   310.89   309.31   
274.89   274.66   310.95   310.22   
275.07   275.32   310.99   309.16   
275.03   275.30   310.90   309.26   
274.77   274.37   311.12   310.11   
274.74   274.96   310.53   310.10   
274.26   274.48   311.22   309.99   
274.48   274.59   310.36   309.65   
275.23   274.70   311.05   309.76   
274.56   274.04   311.19   309.99   
274.83   274.06   311.12   309.63   
274.97   275.42   311.16   309.44   
275.04   274.95   311.05   309.50   
274.82   274.97   311.48   309.95   
274.12   275.06   310.54   309.33   
275.28   275.02   311.21   309.89   
274.53   274.70   310.95   309.22   
274.89   275.14   311.86   309.78   
