N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
220.73   222.28   273.11   271.15   
222.51   222.26   272.86   272.13   
221.49   221.98   272.88   272.00   
222.55   222.26   272.22   271.26   
222.58   221.94   272.29   272.22   
222.63   221.86   273.43   270.86   
222.47   222.07   273.00   271.71   
222.33   222.03   272.56   271.61   
221.83   222.26   272.90   271.09   
222.38   222.32   272.81   270.96   
221.75   221.62   273.76   271.70   
222.37   221.92   272.52   271.32   
222.18   222.09   273.38   272.23   
222.21   222.30   272.83   272.07   
221.98   222.43   272.96   272.79   
222.54   221.35   273.03   271.50   
222.55   221.76   273.10   272.72   
222.14   221.70   272.97   271.51   
222.17   221.13   273.63   271.94   
222.83   222.76   274.51   271.57   
222.76   222.09   272.72   271.48   
221.94   221.81   272.97   271.90   
222.18   222.54   273.33   271.47   
222.67   222.35   273.40   271.81   
222.04   221.68   273.37   271.62   
222.14   221.47   273.42   271.66   
222.66   221.18   272.78   272.10   
221.83   221.76   273.16   272.02   
222.03   221.50   272.93   271.20   
222.64   222.73   273.27   271.57   
222.73   222.46   273.32   272.55   
222.53   222.06   273.98   271.87   
221.78   222.67   273.86   271.22   
222.51   222.50   273.16   271.56   
222.26   222.51   273.20   271.63   
222.75   222.05   273.73   272.18   
222.79   222.27   273.26   271.22   
222.73   221.98   273.35   272.23   
221.55   222.30   274.09   271.58   
222.67   222.75   273.33   272.33   
222.18   221.86   273.74   272.82   
222.79   222.32   273.08   271.81   
223.38   222.64   273.16   272.17   
222.00   221.34   273.30   271.40   
223.04   221.72   273.65   271.88   
223.04   221.96   273.94   272.30   
222.85   220.91   273.39   272.62   
222.02   221.54   273.73   271.62   
221.66   222.06   273.82   272.09   
222.63   222.56   273.02   273.14   
221.91   221.97   273.59   271.75   
222.33   222.64   274.20   272.14   
222.21   222.34   272.67   271.72   
222.88   222.05   274.13   272.04   
222.69   222.19   273.41   272.32   
222.71   222.31   273.47   272.86   
221.76   222.19   273.62   272.58   
222.96   222.60   273.42   271.77   
222.23   222.17   274.08   271.89   
221.64   222.02   274.34   271.47   
222.76   222.88   273.75   271.68   
222.19   221.49   273.36   272.50   
223.13   222.97   273.23   272.14   
222.69   222.83   273.87   272.16   
221.92   221.83   274.10   272.04   
222.91   222.84   272.96   271.55   
222.61   222.27   273.57   272.16   
222.77   221.38   273.66   272.69   
222.20   222.99   274.32   271.88   
223.20   222.55   273.23   272.51   
223.20   222.75   273.46   272.17   
222.88   221.89   273.41   271.70   
222.94   222.52   273.54   272.58   
222.99   222.10   273.31   271.97   
223.06   221.62   273.54   271.95   
222.78   222.10   272.93   272.31   
221.49   222.28   273.80   272.04   
222.40   222.18   272.92   271.86   
221.61   223.10   273.21   271.94   
221.97   221.67   273.54   271.59   
223.38   221.02   273.87   272.03   
223.04   222.58   273.33   272.24   
221.88   222.21   273.94   271.15   
222.82   222.14   273.28   271.98   
222.80   221.81   273.13   271.97   
222.47   222.45   273.06   272.45   
222.38   222.16   273.14   272.05   
221.70   221.86   273.03   271.82   
221.82   222.36   273.93   271.42   
222.58   222.72   273.47   271.98   
222.87   222.09   273.35   271.73   
223.13   222.48   273.59   272.22   
223.18   221.85   274.13   271.85   
222.94   222.16   273.30   272.51   
222.16   222.10   273.68   271.52   
221.78   221.35   273.29   271.76   
221.89   222.12   273.34   271.93   
222.45   222.59   273.77   271.70   
222.78   221.65   274.06   271.94   
222.79   221.59   273.51   272.16   
