N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
221.32   221.96   269.78   268.34   
222.83   222.33   270.06   266.54   
222.45   221.89   269.74   267.78   
222.81   222.29   269.42   267.76   
222.40   221.84   269.66   267.16   
222.59   221.90   268.37   267.39   
222.36   222.22   269.89   268.02   
222.71   222.25   269.92   267.90   
222.91   222.04   269.70   267.42   
222.47   221.95   270.41   267.84   
222.51   222.39   269.40   267.55   
222.71   222.12   269.97   268.11   
222.40   221.67   269.71   268.10   
222.82   222.21   269.47   267.83   
222.76   222.06   269.45   268.46   
222.70   222.13   269.59   268.34   
222.59   222.15   270.49   268.51   
222.42   222.31   270.18   268.41   
221.55   222.38   269.32   268.60   
221.80   220.72   267.94   267.82   
222.37   221.83   269.57   268.17   
221.40   222.20   270.48   267.22   
222.73   222.59   270.40   268.64   
222.34   221.78   268.76   267.91   
222.56   222.04   269.39   267.54   
222.14   222.26   270.05   267.93   
222.82   222.17   269.67   267.85   
222.46   221.98   269.19   268.16   
222.39   221.78   269.93   268.04   
222.47   222.20   269.83   268.33   
222.78   222.04   267.51   268.59   
221.83   222.02   270.22   268.50   
222.60   222.17   270.31   268.31   
222.78   221.84   269.66   267.48   
222.44   222.43   270.31   268.52   
222.44   222.33   270.16   268.22   
222.64   222.39   270.24   268.03   
222.35   222.16   270.08   268.27   
222.38   222.25   269.10   268.68   
222.47   222.02   269.81   268.10   
222.31   221.59   269.93   268.60   
222.64   222.07   269.73   268.09   
222.36   222.12   270.38   268.09   
222.51   222.13   270.30   268.61   
222.25   222.32   270.10   268.48   
222.79   221.92   270.20   268.73   
222.47   221.62   269.75   268.46   
222.96   222.05   268.80   268.02   
222.29   221.98   269.68   268.70   
222.43   222.24   269.30   267.89   
222.53   222.17   270.51   268.35   
222.63   222.21   269.99   267.98   
221.96   222.31   269.37   268.39   
222.49   222.23   269.96   268.65   
222.14   222.00   270.37   268.58   
222.22   221.90   270.15   268.35   
222.41   222.22   270.26   267.56   
222.80   222.29   269.97   268.58   
222.36   222.33   270.10   267.99   
222.69   221.91   269.65   268.17   
222.21   222.08   270.49   268.61   
222.71   221.58   270.25   268.49   
222.27   222.15   269.64   268.69   
222.43   222.01   270.53   268.12   
222.56   222.12   269.74   268.29   
222.51   222.29   269.66   268.12   
222.40   221.89   269.95   267.94   
222.34   222.17   270.24   267.78   
222.22   222.16   268.93   268.05   
222.39   221.98   270.22   267.67   
222.73   221.25   270.32   268.22   
222.59   222.46   270.51   268.50   
222.06   222.32   270.32   268.12   
222.42   222.27   269.96   268.38   
222.48   222.11   269.96   267.70   
222.18   222.28   269.93   268.86   
222.30   222.14   270.16   268.87   
222.46   221.57   270.49   268.69   
222.58   222.14   270.34   268.41   
222.50   221.96   270.16   268.33   
222.46   221.87   269.90   268.38   
222.51   222.47   269.71   268.67   
222.24   222.19   270.02   267.84   
222.33   222.37   270.35   268.82   
222.41   222.14   269.66   268.06   
222.32   221.82   269.25   268.18   
222.42   222.04   271.08   268.13   
222.29   222.07   270.35   268.59   
222.21   222.01   268.70   268.29   
222.45   222.44   269.37   267.28   
222.21   222.28   269.57   268.49   
222.41   221.90   269.36   267.39   
222.21   222.31   270.05   268.49   
222.43   222.28   269.92   268.28   
222.39   222.01   270.13   267.81   
222.65   221.92   270.38   268.79   
222.34   221.78   269.06   268.51   
222.71   222.27   269.93   268.55   
223.10   222.24   270.22   268.40   
221.71   221.54   270.24   267.95   
