N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
226.24   226.05   277.87   276.45   
227.41   226.00   278.39   276.20   
226.91   227.29   278.13   276.51   
227.38   227.57   278.42   276.33   
226.67   227.22   278.83   276.00   
227.34   226.83   278.05   275.90   
226.42   226.44   278.59   276.08   
226.80   226.96   278.39   276.24   
227.08   225.97   277.90   276.05   
227.36   226.89   278.63   276.82   
225.77   227.12   278.34   276.10   
226.47   227.13   278.52   276.15   
226.79   226.52   278.37   275.71   
226.58   226.55   278.02   275.82   
226.74   226.68   278.63   275.92   
227.60   226.90   277.65   276.21   
227.07   226.78   278.50   276.69   
226.64   226.80   278.01   275.83   
226.73   225.06   277.87   275.83   
227.09   226.49   278.35   276.08   
227.05   227.40   278.03   276.00   
226.72   226.29   277.34   275.98   
227.68   226.30   277.33   275.98   
227.08   226.22   277.63   276.39   
227.20   227.09   277.45   276.01   
227.61   226.67   278.37   276.12   
227.15   225.85   278.30   275.68   
227.21   225.98   278.47   275.97   
227.28   226.31   278.30   276.00   
227.27   226.07   277.52   275.65   
226.90   227.22   278.00   276.18   
226.45   227.11   277.72   275.53   
227.53   225.82   277.87   276.34   
226.96   227.34   277.98   276.48   
227.14   227.08   277.67   276.15   
226.74   226.83   278.10   275.69   
227.42   226.09   277.50   275.74   
227.68   227.20   278.54   276.04   
226.95   227.25   277.84   276.57   
227.00   226.50   277.88   276.22   
227.22   227.32   277.39   275.45   
227.62   227.06   278.18   275.95   
227.62   227.36   278.01   275.86   
226.92   226.59   278.32   275.96   
227.93   226.71   278.00   276.12   
227.73   227.56   277.89   276.19   
227.79   226.96   278.45   276.35   
227.98   227.65   277.86   275.88   
226.95   227.38   278.53   276.05   
227.71   226.74   278.24   275.85   
226.07   226.80   278.02   276.34   
226.91   227.13   277.71   276.64   
227.47   226.18   278.04   276.21   
227.81   226.23   278.24   275.87   
226.39   226.21   277.91   276.21   
227.43   227.07   278.07   276.10   
227.27   226.20   277.98   275.26   
227.61   227.22   278.03   275.83   
226.94   226.68   278.03   276.31   
227.53   227.18   278.25   275.83   
227.68   226.78   278.10   275.91   
227.17   227.24   278.67   276.18   
226.40   226.51   278.55   275.26   
227.98   227.30   277.99   276.18   
227.56   227.58   277.84   275.97   
227.68   226.97   277.92   275.92   
227.01   226.83   277.77   276.15   
228.04   226.64   277.68   276.22   
227.72   226.47   277.95   276.42   
226.81   227.36   278.43   276.40   
227.85   226.34   278.18   276.43   
227.36   227.34   278.63   275.57   
227.53   227.60   278.21   276.52   
228.07   227.23   277.73   275.70   
227.78   226.49   278.57   276.28   
227.77   227.48   278.77   276.40   
227.44   227.25   277.83   276.51   
228.14   226.38   278.38   276.50   
227.64   227.49   278.16   276.68   
227.63   227.54   278.29   276.77   
227.01   226.83   278.33   276.53   
227.73   226.67   278.60   276.39   
227.66   226.64   278.04   276.20   
226.91   226.95   278.61   276.67   
227.79   227.14   278.58   275.61   
227.09   226.71   277.96   276.37   
227.76   227.53   278.69   276.80   
227.09   226.55   278.57   276.52   
227.75   226.60   278.67   275.99   
227.39   226.96   279.16   276.87   
227.34   227.61   278.81   276.98   
227.57   226.79   278.56   276.27   
227.66   226.90   277.91   276.66   
228.11   226.80   278.41   276.77   
228.18   226.80   279.15   276.75   
228.03   226.60   278.69   276.55   
227.89   227.19   278.47   276.44   
227.56   227.35   278.46   276.03   
227.29   226.93   278.75   276.46   
227.17   227.20   278.82   276.33   
