N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
231.44   232.37   286.83   285.01   
233.33   232.55   289.28   284.54   
232.39   232.08   288.12   286.26   
232.83   232.58   287.85   285.85   
232.13   232.90   287.65   285.44   
232.56   232.66   287.31   285.99   
232.87   231.76   288.71   285.31   
233.03   232.69   287.83   285.03   
232.82   232.99   287.56   286.40   
232.87   232.89   287.01   286.01   
233.00   233.09   287.47   285.43   
232.89   232.59   286.89   284.90   
233.05   233.35   287.04   286.46   
232.88   232.37   288.46   285.52   
233.29   232.51   288.54   286.78   
233.01   232.55   288.46   286.39   
232.02   231.68   287.75   286.20   
232.66   232.16   288.37   284.88   
232.87   232.96   287.76   286.49   
231.42   232.72   287.38   286.06   
232.96   232.73   288.28   286.41   
232.78   232.51   287.35   285.69   
232.72   231.86   289.03   286.01   
232.52   232.67   287.38   286.43   
232.92   232.60   287.70   284.57   
232.44   232.64   287.28   285.76   
233.10   232.80   287.43   285.83   
232.74   232.59   287.57   285.13   
232.44   232.24   288.00   286.03   
232.53   232.71   287.14   285.02   
232.23   232.61   286.98   285.22   
233.13   232.25   287.84   286.42   
233.09   231.52   288.43   286.72   
232.36   232.47   288.47   284.87   
232.81   232.57   287.85   285.53   
232.27   232.56   287.02   285.10   
232.94   232.11   288.73   285.45   
232.38   231.89   287.32   285.65   
232.84   232.68   287.44   285.72   
233.13   231.56   287.15   285.96   
232.21   232.44   287.64   285.51   
232.63   232.97   287.41   285.96   
232.45   232.54   287.11   284.93   
232.28   232.26   288.72   285.05   
232.30   232.12   288.32   285.09   
232.37   232.69   287.48   286.05   
232.74   232.42   288.37   284.81   
232.53   231.78   287.97   285.78   
232.34   232.20   288.77   286.25   
231.71   232.12   288.02   285.15   
232.73   231.56   287.10   286.45   
232.26   231.73   287.73   285.10   
231.77   231.88   286.85   286.83   
232.50   231.99   288.13   286.14   
232.33   231.91   287.35   285.57   
232.51   231.98   287.79   286.35   
232.25   232.35   287.55   285.32   
232.40   232.50   287.01   286.02   
232.50   232.56   287.75   285.65   
232.27   232.37   287.03   286.25   
232.56   232.16   286.93   285.45   
232.67   232.81   287.83   285.57   
232.67   232.03   287.82   286.07   
232.15   232.42   288.07   285.05   
232.09   232.57   287.40   286.39   
232.37   231.84   287.22   286.26   
232.67   232.33   288.02   284.82   
232.29   232.49   287.64   286.58   
232.68   232.06   287.41   285.14   
232.56   232.05   288.49   285.43   
232.52   232.29   288.57   285.72   
232.33   231.82   287.52   285.93   
232.12   232.47   287.25   285.65   
232.25   232.25   287.15   285.63   
232.16   232.24   287.72   286.99   
232.76   232.46   287.99   285.69   
232.19   232.19   287.33   286.29   
232.73   232.51   287.61   285.49   
232.40   232.19   287.69   286.37   
232.65   231.86   287.09   285.39   
232.68   232.81   287.34   285.22   
232.71   231.85   287.33   285.97   
232.94   232.26   287.49   285.15   
232.72   232.51   287.10   285.32   
232.81   232.62   287.20   284.76   
233.01   232.13   288.02   284.75   
232.74   231.83   287.62   285.21   
231.96   232.60   287.58   285.04   
232.98   232.59   287.72   285.62   
232.89   231.80   287.68   285.94   
233.11   232.49   287.15   287.03   
232.83   232.44   286.50   286.19   
233.19   232.24   287.25   286.22   
232.22   232.30   287.13   285.53   
232.26   232.67   287.56   285.86   
233.00   232.58   287.15   286.27   
232.36   232.35   287.00   286.13   
232.88   232.75   287.22   285.36   
232.04   232.60   287.00   286.22   
233.20   232.28   287.49   285.92   
