N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
210.04   210.98   255.48   255.20   
211.66   211.07   256.07   255.27   
211.39   210.77   256.48   254.66   
211.12   211.05   256.28   255.56   
211.18   209.56   256.46   254.88   
211.41   210.99   255.52   254.21   
211.03   211.13   256.34   255.17   
210.97   211.02   255.72   255.02   
211.59   211.03   256.23   254.48   
211.24   209.80   255.91   254.81   
211.04   210.82   255.85   255.49   
210.87   210.88   256.05   255.00   
210.87   211.21   256.32   255.25   
211.53   211.36   256.27   254.98   
211.53   211.14   256.00   254.85   
211.20   211.12   256.23   255.06   
211.24   210.75   256.48   254.73   
210.98   210.99   255.48   255.68   
211.07   210.57   256.45   255.11   
211.43   211.03   255.59   255.02   
211.12   211.11   256.09   254.88   
211.19   210.74   256.14   255.22   
211.28   211.04   256.40   255.30   
211.21   211.04   256.02   254.85   
211.40   210.99   256.18   254.89   
211.50   210.90   256.28   255.16   
210.97   210.89   256.71   254.89   
211.27   210.31   256.13   255.09   
211.62   210.63   256.01   255.72   
210.95   211.74   256.50   255.05   
211.34   211.41   255.68   254.86   
210.99   210.71   255.73   254.79   
211.17   210.85   256.20   255.09   
211.33   211.31   256.28   254.83   
211.60   211.11   256.29   254.96   
211.46   210.77   255.91   254.62   
211.34   210.71   255.75   255.04   
211.16   211.57   256.66   254.59   
211.31   211.31   255.58   255.31   
211.07   210.94   255.89   255.09   
211.41   211.10   256.07   255.63   
210.81   210.84   256.28   255.08   
211.62   211.05   256.34   255.31   
211.34   211.32   256.04   255.06   
211.23   210.78   256.28   254.47   
211.29   211.36   256.25   255.34   
211.88   210.81   256.02   254.94   
211.33   211.19   255.84   254.89   
211.88   210.81   256.47   255.58   
210.87   211.17   255.90   254.62   
211.47   211.16   256.12   255.45   
211.54   211.10   255.78   254.97   
211.19   210.86   255.85   255.22   
210.35   211.03   256.06   255.60   
211.36   211.24   255.71   254.77   
211.55   211.07   255.88   255.15   
211.18   211.01   256.08   255.47   
211.14   211.11   256.52   254.79   
210.10   211.08   256.07   255.23   
211.50   211.29   256.20   255.08   
211.66   211.52   256.24   255.35   
211.85   211.39   256.02   254.81   
211.15   210.95   256.15   255.14   
211.75   210.45   256.34   255.29   
211.75   211.16   256.21   254.80   
211.19   211.43   256.02   255.16   
211.30   211.43   256.53   255.38   
211.33   211.18   255.89   254.93   
211.71   211.53   256.38   255.17   
211.37   211.11   256.27   255.16   
211.58   211.05   256.00   254.76   
210.79   211.31   256.48   255.03   
211.18   211.40   255.75   254.76   
211.36   210.79   256.17   255.15   
210.90   211.15   255.85   255.39   
211.11   211.12   256.04   254.65   
211.32   211.00   255.59   255.45   
211.78   210.63   256.36   255.02   
211.14   210.76   256.01   255.02   
211.71   210.74   256.25   255.30   
211.40   211.00   256.60   254.99   
210.72   210.96   255.63   255.14   
211.34   211.07   256.02   254.97   
211.32   211.07   256.25   255.06   
211.23   211.36   256.64   254.98   
211.17   210.82   256.29   254.81   
211.10   210.91   255.83   254.91   
211.26   211.00   255.98   255.34   
210.86   210.24   255.98   254.64   
211.11   210.87   256.02   255.16   
210.86   210.51   256.28   255.13   
211.44   210.98   255.27   254.95   
211.46   211.00   256.44   254.90   
211.62   210.66   256.01   254.49   
211.50   211.00   256.38   255.06   
210.88   210.83   256.50   254.70   
211.21   211.21   256.19   255.28   
211.51   211.07   256.05   254.78   
210.96   211.05   256.14   255.67   
211.37   211.27   255.48   255.18   
