N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
185.56   185.91   230.94   230.64   
186.47   185.43   231.57   230.83   
186.39   185.89   231.32   230.74   
186.51   186.25   231.28   230.30   
186.27   186.12   231.57   230.70   
186.28   186.04   231.25   230.88   
186.64   185.94   231.62   231.21   
186.31   185.94   231.12   230.78   
186.28   186.12   230.87   230.90   
186.60   186.25   230.85   231.10   
186.47   185.66   229.99   230.70   
186.03   185.86   231.31   230.43   
185.95   185.75   230.69   230.29   
186.49   186.06   230.36   230.36   
186.62   185.59   231.03   231.04   
186.03   185.94   231.07   230.87   
186.72   186.08   230.93   231.36   
186.53   186.34   231.17   230.93   
186.44   186.15   231.64   230.99   
186.68   186.28   231.23   230.47   
186.08   185.97   230.78   230.96   
186.75   186.18   231.46   230.10   
186.48   185.21   231.16   230.49   
186.50   186.36   229.79   230.11   
186.17   185.56   230.93   230.36   
186.24   185.26   231.44   231.29   
186.06   185.88   230.26   230.54   
186.17   185.94   230.98   230.64   
186.12   185.85   230.55   230.30   
185.71   185.69   230.06   231.03   
185.88   185.75   231.17   229.75   
186.42   185.80   230.37   230.77   
185.86   185.58   231.61   230.08   
186.21   185.30   231.38   230.79   
186.14   185.85   230.85   230.08   
185.98   186.06   231.65   230.12   
185.82   185.52   231.21   230.88   
186.43   185.95   231.50   230.79   
185.97   185.33   231.37   230.42   
185.65   186.10   230.40   231.16   
186.19   186.38   230.38   230.22   
185.77   186.18   231.85   230.60   
185.87   185.88   231.44   230.21   
185.91   185.36   231.56   230.27   
185.87   185.76   230.96   230.62   
185.65   186.19   231.04   230.72   
186.07   185.71   231.12   230.70   
185.93   186.06   231.13   231.07   
186.38   185.81   230.99   230.85   
185.98   185.37   231.43   230.21   
185.99   185.71   231.33   230.52   
186.13   185.73   230.76   230.74   
185.95   185.62   231.19   230.35   
185.97   186.08   230.75   230.71   
185.21   185.03   231.63   231.13   
185.64   186.21   231.46   230.17   
186.41   185.45   231.17   229.81   
185.96   185.97   231.57   230.81   
185.53   185.85   231.19   231.02   
186.22   185.98   231.29   230.52   
186.05   185.92   231.33   231.10   
185.94   186.04   231.11   230.81   
185.85   185.38   230.99   230.48   
186.19   185.59   230.50   230.86   
186.00   185.96   230.74   230.33   
185.94   185.97   231.38   230.22   
185.97   185.92   231.53   230.88   
185.99   185.56   231.58   230.68   
186.17   185.57   230.94   231.29   
186.04   185.68   231.35   230.87   
185.70   185.96   231.18   230.77   
186.11   185.44   230.59   230.22   
185.80   186.08   231.37   230.61   
186.80   185.66   231.29   230.11   
185.36   185.31   230.50   230.74   
186.39   185.91   230.97   230.71   
185.51   185.80   230.43   230.57   
185.98   185.80   231.12   231.06   
186.09   185.99   230.64   230.53   
186.29   185.30   230.96   231.16   
186.10   186.40   231.52   231.17   
185.46   185.99   231.29   230.70   
185.82   185.70   231.21   230.59   
186.51   185.30   231.14   230.63   
185.72   185.92   230.84   230.39   
185.82   185.59   230.46   230.38   
185.75   186.18   231.35   230.63   
186.33   186.17   230.42   230.97   
185.68   186.30   230.74   230.47   
185.90   185.67   230.98   230.81   
185.73   185.86   230.91   230.65   
186.24   185.45   231.40   231.13   
185.76   185.97   230.47   230.57   
185.68   185.81   231.07   230.53   
186.11   185.87   231.69   230.63   
185.72   185.89   231.34   230.49   
185.64   185.70   231.01   230.67   
185.56   185.93   231.11   230.68   
185.82   185.85   231.40   230.59   
185.77   185.73   231.37   230.00   
