N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
193.02   192.95   236.21   235.85   
193.48   193.05   236.19   234.81   
193.53   193.13   236.53   235.72   
193.58   193.22   236.91   235.52   
193.66   192.99   235.95   235.71   
193.52   193.18   235.75   235.23   
193.50   192.44   236.48   234.94   
193.52   193.03   236.03   235.65   
193.29   192.67   236.51   235.21   
193.54   193.34   236.69   235.82   
193.43   193.44   236.86   235.25   
193.38   193.17   236.47   235.20   
193.94   193.30   235.65   235.59   
193.35   193.51   235.65   234.63   
193.29   192.90   235.63   234.96   
193.64   193.44   236.27   236.39   
193.67   193.32   235.79   234.88   
193.54   193.40   236.64   235.81   
193.52   193.50   236.52   235.83   
193.73   193.28   236.75   235.56   
193.19   193.39   236.67   235.05   
193.34   193.32   235.94   235.20   
193.72   193.34   235.48   235.05   
193.76   193.43   236.80   236.34   
193.62   193.26   235.89   235.31   
193.39   193.07   235.75   235.24   
193.57   193.59   236.08   235.61   
193.76   193.32   235.34   235.20   
193.41   193.32   236.43   235.05   
193.65   193.22   236.60   234.06   
193.68   193.13   236.25   234.90   
193.43   193.00   235.52   235.21   
193.45   193.41   235.43   236.59   
193.72   193.61   236.04   235.42   
193.04   193.46   236.68   235.38   
193.56   193.17   235.62   236.03   
193.63   193.22   235.74   235.48   
193.49   193.08   235.91   235.36   
193.35   193.49   236.43   234.99   
193.67   192.69   236.71   235.59   
193.53   193.28   236.09   235.57   
193.48   193.36   235.70   235.50   
193.56   193.31   236.44   236.10   
193.36   193.12   236.37   236.26   
193.60   193.34   236.27   236.08   
193.24   193.54   236.26   235.51   
193.60   193.56   236.86   235.89   
193.32   193.35   236.20   235.59   
193.64   193.40   236.81   235.57   
193.70   193.37   236.94   235.79   
193.24   193.25   235.58   234.98   
193.62   193.28   237.19   235.73   
193.77   193.31   236.98   235.77   
193.79   193.26   236.84   236.02   
193.41   193.33   236.54   235.37   
193.56   193.29   236.19   235.38   
193.08   192.33   236.03   235.18   
193.50   193.25   237.37   236.10   
193.50   193.14   235.70   236.03   
193.43   193.40   236.01   235.94   
193.48   193.03   236.43   235.27   
193.85   193.04   236.19   235.30   
193.77   193.18   236.21   235.90   
193.26   193.42   236.22   236.73   
193.24   193.28   236.62   236.31   
193.58   193.35   236.83   236.15   
193.33   193.28   235.84   235.07   
193.33   193.18   236.10   235.15   
193.75   192.60   236.44   236.33   
193.50   193.20   236.86   236.19   
193.41   193.38   236.77   235.77   
193.56   193.39   236.89   236.19   
193.62   193.33   237.13   236.22   
193.65   193.17   236.77   236.28   
193.37   193.12   236.57   234.91   
193.66   193.35   236.74   235.71   
193.63   193.20   236.13   235.72   
193.62   192.76   235.86   236.00   
193.76   193.33   236.79   235.37   
193.54   193.09   236.97   236.39   
193.41   193.28   236.78   235.19   
193.16   193.12   236.23   234.57   
193.36   193.42   235.99   235.35   
193.59   193.10   237.14   236.87   
192.96   193.05   235.83   235.18   
193.86   193.29   236.47   236.47   
193.65   193.02   236.82   235.84   
193.72   193.27   236.52   236.25   
193.90   193.37   236.96   235.54   
193.64   193.21   236.07   235.71   
193.57   193.27   236.79   236.42   
193.56   193.17   236.02   236.16   
192.73   192.82   236.44   235.90   
193.69   193.18   236.35   235.71   
193.69   192.78   236.73   235.35   
193.22   192.74   236.88   236.31   
193.31   193.01   236.76   235.88   
193.55   193.11   236.22   236.79   
193.44   193.26   236.79   235.81   
193.24   193.20   236.67   235.43   
