N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
192.57   193.02   237.68   236.75   
193.54   193.33   237.81   236.37   
193.76   192.88   237.83   236.37   
193.37   193.35   237.19   237.05   
193.36   193.77   237.41   237.25   
193.41   193.52   237.44   236.78   
193.49   192.90   237.55   237.44   
193.35   193.20   237.68   237.16   
193.88   193.40   237.79   236.45   
193.67   193.30   237.67   236.83   
193.92   193.44   238.12   237.08   
193.49   193.09   237.55   237.33   
193.70   193.37   237.46   237.52   
193.32   193.04   237.90   236.96   
193.85   193.25   237.63   236.72   
193.79   193.47   237.71   237.11   
193.42   192.87   237.18   236.99   
193.47   193.44   237.61   237.15   
193.28   193.09   237.61   236.43   
193.69   193.19   237.76   236.69   
193.63   193.45   237.73   236.69   
193.58   193.67   237.54   237.28   
193.76   193.32   237.61   236.98   
193.56   192.98   237.62   237.44   
193.74   193.44   237.52   237.26   
193.57   193.56   237.81   237.24   
193.54   193.52   237.76   237.04   
193.95   193.69   238.03   237.01   
193.39   193.50   237.17   236.53   
193.45   193.17   237.62   236.96   
193.68   193.17   237.23   236.81   
193.38   193.28   237.57   236.65   
193.98   193.25   237.65   236.90   
193.62   193.18   237.71   236.77   
193.37   193.26   236.92   237.42   
193.78   193.74   237.31   236.84   
193.69   193.48   238.26   237.12   
193.37   193.39   237.30   237.07   
193.65   193.56   237.17   237.20   
193.49   193.43   237.95   236.65   
193.14   193.74   237.67   237.19   
193.43   193.48   237.08   237.16   
193.54   193.19   237.69   237.28   
194.36   193.55   237.95   236.72   
193.48   193.46   237.67   237.02   
193.41   193.18   237.56   236.99   
193.33   193.35   237.51   237.18   
193.75   194.12   237.38   236.83   
193.89   193.24   237.56   236.78   
193.40   193.54   237.26   237.00   
193.42   193.83   238.13   237.51   
193.36   193.12   237.41   236.55   
193.20   193.29   237.30   237.21   
193.85   193.61   237.36   236.82   
193.72   193.95   237.59   237.07   
193.63   193.28   237.35   236.78   
194.10   193.29   237.33   236.84   
193.28   193.55   236.89   236.91   
193.39   193.26   237.60   237.06   
193.18   193.71   237.78   236.49   
193.35   193.42   237.30   237.13   
193.53   192.83   237.33   237.26   
193.54   193.38   237.52   236.70   
193.07   193.28   237.47   236.54   
193.16   193.37   237.70   236.89   
193.85   192.47   237.52   237.17   
193.53   193.55   237.56   237.01   
194.08   193.55   237.46   237.05   
193.48   193.05   237.57   237.25   
193.87   193.72   237.53   237.03   
194.05   193.08   237.68   236.97   
193.76   193.41   237.31   236.93   
193.76   193.28   237.52   236.83   
193.34   193.43   237.74   236.88   
193.97   193.61   237.66   236.88   
193.62   192.79   237.21   237.38   
193.69   193.65   237.50   236.82   
193.89   193.21   237.76   236.74   
194.13   192.90   237.54   236.69   
193.29   193.55   237.35   236.57   
193.48   193.43   237.67   237.18   
193.57   193.74   237.58   236.39   
193.52   193.10   237.50   236.64   
193.81   193.28   237.42   236.97   
193.31   193.56   237.45   237.07   
193.53   193.48   237.19   236.67   
193.77   193.59   237.22   236.38   
193.61   193.35   237.47   236.65   
193.79   193.52   237.70   237.06   
193.74   193.61   237.62   237.19   
193.87   193.80   237.31   237.22   
193.79   193.50   237.21   236.97   
193.74   193.49   237.39   237.21   
193.57   193.34   237.69   236.43   
193.27   193.37   236.94   237.05   
193.41   193.39   237.68   236.86   
193.42   193.45   237.55   237.27   
193.20   193.56   237.33   236.85   
193.71   192.83   237.35   236.77   
193.59   193.70   237.63   237.01   
