N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
204.17   205.02   248.30   248.18   
205.11   204.30   248.73   248.04   
204.89   204.89   248.74   247.86   
205.38   204.87   248.79   247.66   
204.77   205.08   248.99   247.91   
205.04   205.13   249.00   247.40   
205.33   205.00   248.81   247.86   
204.68   204.83   248.77   247.63   
204.28   205.06   249.11   247.70   
204.10   204.47   248.75   248.14   
204.65   205.11   249.18   247.41   
204.92   205.28   248.91   248.09   
205.61   205.20   248.74   248.06   
204.79   205.04   248.67   247.93   
205.18   205.09   249.03   247.80   
205.27   204.86   248.78   247.87   
205.42   204.71   248.62   247.73   
205.16   205.00   248.74   248.20   
205.29   204.31   248.56   248.25   
204.26   204.37   249.36   248.28   
205.13   204.94   248.39   248.31   
205.02   204.87   248.98   248.23   
204.96   204.56   248.81   247.88   
204.95   204.68   248.91   248.14   
204.66   204.40   248.99   247.88   
205.04   205.20   249.09   248.11   
204.72   204.82   248.85   248.19   
204.87   204.69   248.52   248.04   
205.04   205.22   248.86   247.79   
204.35   205.01   248.89   247.54   
205.11   204.18   248.96   247.73   
204.86   204.81   248.78   247.76   
205.30   204.68   248.99   247.74   
205.06   205.02   248.92   247.97   
204.81   205.07   248.97   247.95   
204.91   204.97   249.08   247.81   
205.14   204.58   248.73   248.11   
205.39   205.01   248.66   248.25   
204.83   204.35   248.82   248.28   
205.29   204.44   248.80   248.19   
204.81   204.32   248.74   248.23   
205.19   204.80   248.65   247.77   
205.23   204.93   248.68   247.81   
205.05   204.40   248.88   247.80   
205.44   204.96   248.96   248.02   
204.76   205.12   249.03   248.25   
205.31   205.17   248.99   247.99   
205.02   204.54   248.84   248.12   
205.31   204.82   249.35   248.10   
205.20   205.08   248.95   247.95   
205.40   204.70   248.78   247.98   
205.31   204.75   248.71   248.24   
204.54   204.70   248.76   248.07   
205.09   205.17   248.93   248.11   
205.19   204.01   248.93   247.98   
205.01   204.82   249.07   248.05   
205.35   204.89   249.18   248.13   
205.17   205.25   248.89   247.80   
205.62   204.84   248.97   247.74   
204.58   205.04   248.78   248.04   
205.22   205.12   248.61   247.84   
205.68   204.99   248.50   248.26   
205.62   205.31   249.30   247.98   
204.88   204.95   248.86   248.22   
205.31   204.95   249.28   248.12   
205.61   205.02   249.42   247.89   
205.12   204.49   249.33   248.12   
205.45   204.98   249.07   248.15   
205.53   205.43   249.24   247.87   
205.65   204.86   249.12   248.00   
205.07   205.16   249.29   247.97   
205.55   205.04   249.24   247.81   
205.62   204.93   248.84   247.49   
205.08   205.05   248.99   248.15   
205.60   205.07   249.25   248.20   
205.56   204.81   249.09   247.74   
205.48   205.21   249.11   248.22   
205.29   205.27   249.49   248.33   
205.31   204.97   249.13   247.27   
205.58   205.45   249.08   248.12   
205.25   205.50   249.38   248.07   
205.48   204.48   248.97   248.21   
205.19   204.87   248.93   247.86   
205.75   205.16   249.07   248.02   
205.60   205.45   249.18   248.16   
205.62   205.21   249.42   248.51   
205.32   204.97   249.15   248.42   
205.54   205.09   249.38   248.17   
205.62   205.23   249.26   246.93   
205.57   205.09   248.87   248.31   
205.62   205.34   249.35   247.88   
205.45   205.13   248.86   248.53   
205.47   205.37   249.44   247.98   
205.66   205.50   249.18   247.62   
205.42   205.22   249.18   248.15   
205.57   205.30   249.46   247.60   
204.95   205.32   248.93   248.12   
205.43   205.47   249.12   248.08   
205.36   205.38   249.48   247.54   
205.69   205.08   248.96   248.14   
