N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
199.40   199.99   245.22   244.39   
200.18   199.98   244.55   243.70   
200.13   200.35   244.53   244.11   
200.29   199.96   244.50   244.02   
199.39   200.01   244.86   244.36   
200.30   199.60   244.71   243.70   
200.32   199.51   243.48   243.67   
200.20   199.60   244.91   244.10   
200.11   199.87   244.86   244.22   
200.26   199.52   244.84   243.87   
200.27   200.02   244.73   243.72   
200.17   199.82   244.63   244.20   
200.19   200.03   244.88   243.84   
200.26   200.11   244.67   242.91   
200.11   199.87   245.07   244.25   
200.23   199.89   244.63   244.36   
200.19   199.89   244.79   244.05   
200.18   200.10   244.83   244.28   
200.30   199.97   244.63   244.05   
200.38   200.06   244.77   244.08   
200.17   199.81   244.54   244.36   
200.09   199.86   244.87   244.08   
200.29   199.88   244.80   244.06   
200.35   199.84   244.82   244.10   
200.31   200.16   244.65   244.07   
200.42   200.25   244.75   244.58   
200.21   199.97   244.33   244.19   
200.55   199.87   244.86   244.21   
200.21   200.18   244.49   244.15   
200.20   199.84   244.55   244.36   
200.38   199.90   244.89   243.80   
200.28   200.01   244.34   244.12   
200.40   199.67   245.04   244.31   
200.11   199.81   245.01   244.42   
200.28   200.10   244.95   243.70   
200.19   199.94   244.83   244.40   
200.29   199.81   245.25   244.45   
200.22   199.85   244.59   244.09   
200.26   199.56   244.94   244.09   
200.48   200.09   244.81   244.00   
200.03   199.89   244.58   243.77   
199.63   199.89   244.73   243.96   
200.47   199.77   244.79   244.15   
199.96   199.93   244.62   244.32   
199.95   200.12   245.15   244.21   
200.19   199.96   244.60   243.85   
200.31   199.75   244.58   244.17   
200.31   199.82   245.02   244.17   
200.01   200.09   244.82   244.52   
200.46   199.90   244.73   244.31   
200.37   200.11   244.89   243.77   
199.82   199.98   245.00   243.98   
200.58   199.83   244.59   244.33   
200.17   200.17   245.06   243.60   
200.27   199.87   244.99   243.93   
199.93   200.11   244.68   244.34   
200.21   200.09   244.81   244.42   
200.35   200.01   244.98   243.95   
200.22   199.86   244.26   244.13   
200.49   199.93   244.79   243.60   
200.23   200.20   245.26   244.09   
200.67   199.98   244.97   244.42   
200.32   200.11   244.82   244.62   
200.27   200.06   244.66   243.68   
200.55   199.51   244.60   244.12   
200.39   199.74   244.77   243.54   
199.93   200.05   244.70   244.37   
199.99   199.90   245.15   243.91   
199.85   199.91   244.89   244.23   
200.30   199.73   244.74   244.32   
200.25   199.73   244.99   244.38   
200.12   199.86   244.87   243.98   
200.22   200.14   244.76   244.28   
200.21   200.07   244.70   244.39   
199.90   199.86   244.98   243.81   
200.16   200.02   244.69   244.18   
200.17   200.05   244.68   244.26   
200.10   199.82   244.31   244.04   
200.22   199.87   244.76   244.28   
199.98   200.04   244.93   244.02   
200.32   199.87   245.29   243.97   
200.08   199.93   244.88   243.88   
200.35   200.09   244.61   244.37   
200.22   199.79   244.58   243.77   
200.08   200.08   244.49   244.19   
200.09   199.78   244.49   243.97   
200.02   199.90   244.62   244.25   
200.23   200.13   244.71   244.11   
200.33   200.11   245.32   243.80   
200.40   199.86   244.94   243.88   
200.66   199.95   244.72   244.22   
200.25   199.87   244.42   243.05   
199.94   200.11   244.62   244.21   
200.24   199.89   244.68   243.88   
200.03   199.85   244.85   243.99   
200.02   200.18   245.16   243.93   
200.19   199.92   244.61   244.01   
200.11   199.89   244.61   244.12   
200.32   199.82   244.40   243.89   
200.11   199.93   244.80   244.36   
