N=1073741824
GB=9.22
threads=56
Copy    Scale   Add     Triad
113.95   113.81   131.62   131.63   
113.96   113.92   131.57   131.58   
113.90   113.87   131.53   131.79   
113.83   113.89   131.66   131.57   
113.98   113.94   131.71   131.59   
114.01   113.93   131.47   131.49   
113.79   113.84   131.38   131.70   
114.07   113.76   131.47   131.72   
114.04   113.72   131.35   131.66   
114.01   113.96   131.68   131.38   
113.99   114.02   131.42   131.53   
114.06   114.10   131.54   131.47   
113.94   113.79   131.60   131.63   
114.02   113.88   131.65   131.48   
113.95   113.85   131.64   131.58   
113.80   113.81   131.65   131.50   
113.90   113.99   131.44   131.51   
113.80   114.05   131.53   131.53   
113.99   113.91   131.52   131.49   
113.89   113.79   131.47   131.52   
113.96   113.82   131.52   131.55   
113.97   113.76   131.50   131.46   
114.16   113.87   131.52   131.49   
114.03   114.00   131.66   131.58   
113.84   113.83   131.65   131.51   
114.16   113.92   131.63   131.79   
114.00   113.76   131.54   131.48   
113.97   113.97   131.45   131.49   
113.94   113.74   131.58   131.42   
113.95   113.93   131.59   131.54   
113.96   114.01   131.69   131.40   
113.96   113.73   131.52   131.72   
114.17   113.83   131.44   131.71   
114.04   113.88   131.52   131.54   
114.01   113.87   131.63   131.50   
113.97   113.90   131.46   131.51   
113.86   113.83   131.47   131.45   
114.11   113.81   131.53   131.61   
114.07   113.75   131.41   131.50   
113.97   113.80   131.55   131.64   
113.90   114.06   131.59   131.57   
113.78   113.96   131.48   131.51   
113.98   113.89   131.59   131.57   
114.08   113.94   131.42   131.58   
114.07   113.76   131.58   131.46   
113.87   113.75   131.44   131.64   
113.94   113.85   131.57   131.52   
113.87   113.90   131.59   131.43   
113.91   113.88   131.49   131.61   
114.00   113.91   131.39   131.52   
114.03   113.83   131.43   131.48   
114.12   114.03   131.56   131.23   
113.94   113.80   131.61   131.34   
114.09   113.87   131.55   131.56   
113.98   113.73   131.58   131.80   
114.08   114.03   131.62   131.52   
113.90   114.02   131.69   131.65   
113.97   113.83   131.77   131.49   
114.08   113.76   131.58   131.42   
113.80   114.00   131.58   131.54   
114.01   114.06   131.48   131.49   
113.99   113.91   131.44   131.40   
114.01   114.15   131.64   131.58   
114.02   113.91   131.57   131.75   
113.98   114.02   131.62   131.45   
114.15   114.02   131.54   131.46   
114.11   113.83   131.58   131.72   
114.12   113.81   131.57   131.62   
113.95   113.89   131.50   131.53   
114.10   113.86   131.56   131.53   
114.06   113.87   131.65   131.44   
113.99   114.04   131.57   131.53   
114.08   113.91   131.45   131.46   
113.96   113.84   131.47   131.53   
114.09   113.85   131.47   131.48   
113.87   113.88   131.48   131.53   
113.99   113.77   131.43   131.44   
114.11   113.95   131.63   131.46   
113.99   113.92   131.65   131.56   
114.00   113.92   131.49   131.59   
114.01   114.09   131.56   131.56   
113.97   113.78   131.70   131.63   
114.06   113.72   131.59   131.60   
113.92   113.92   131.59   131.62   
113.90   113.85   131.61   131.53   
113.86   113.96   131.61   131.53   
113.87   114.02   131.46   131.52   
114.07   113.90   131.45   131.65   
113.99   113.92   131.70   131.59   
113.96   113.74   131.40   131.54   
113.99   113.78   131.61   131.66   
113.88   113.79   131.71   131.54   
113.95   113.64   131.58   131.55   
114.18   114.02   131.45   131.48   
113.79   113.95   131.52   131.15   
113.90   113.74   131.77   131.50   
113.95   114.03   131.59   131.63   
113.96   113.88   131.41   131.64   
114.06   113.67   131.50   131.50   
113.98   113.80   131.48   131.50   
